ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2395361,49,66487931,34,,,POINT,778614,,Data3,Data6,CYCLE,,Data1,5673,,,,,,m/s,,,,,Data2,Test Data 72,96
A2326149,30,49605138,236,,,POINT,19634,,Data8,Data7,,,Data9,8186,,H,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 4,73
A9526845,470,16082553,46,,,POINT,101035,,Data1,Data3,,1,Data8,7389,,,UNSPECIFIED,,,m/s,,,,five,Data3,Test Data 47,7
A4996750,551,95177408,139,,,POINT,712159,,Data2,Data4,CYCLE,1,Data7,1130,,H,0,,,m/s,,,,three,Data8,Test Data 71,73
A7180222,275,41069820,207,,,POINT,357373,,Data7,Data6,CYCLE,1,Data1,3890,,H,9001,,,m/s,,,,three,Data6,Test Data 54,94
A4860161,555,54397542,102,,,POINT,904348,,Data8,Data5,CYCLE,1,Data5,829,,H,,,,m/s,,,,zero,Data4,Test Data 96,22
A6318368,303,75083933,249,,,POINT,503918,,Data7,Data8,,1,Data9,9978,,H,UNSPECIFIED,,,m/s,,,,one,Data1,Test Data 45,19
A3171704,226,49504751,85,,,POINT,26753,,Data6,Data7,,1,Data4,3301,,H,,,,m/s,,,,three,Data4,Test Data 57,39
A4839791,962,31050541,243,,,POINT,867188,,Data7,Data9,,,Data2,5806,,,UNSPECIFIED,,,m/s,,,,two,Data9,Test Data 78,58
A1770123,87,10858564,139,,,POINT,194007,,Data6,Data2,,,Data3,3069,,H,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 12,60
A6946606,514,85890106,89,,,POINT,272602,,Data2,Data8,,1,Data9,1244,,,9001,,,m/s,,,,three,Data5,Test Data 4,76
A390911,551,63721296,102,,,POINT,748131,,Data2,Data6,,1,Data1,9238,,H,0,,,m/s,,,,three,Data9,Test Data 69,84
A9303068,69,6827073,185,,,POINT,284876,,Data4,Data1,,,Data7,7873,,H,0,,,m/s,,,,,Data4,Test Data 18,69
A2289568,369,91431729,185,,,POINT,542773,,Data7,Data1,,,Data8,9347,,H,UNSPECIFIED,,,m/s,,,,three,Data4,Test Data 9,81
A4611732,476,33831372,54,,,POINT,427630,,Data3,Data4,,,Data3,3544,,H,6001,,,m/s,,,,five,Data8,Test Data 34,70
A1826876,226,20015230,220,,,POINT,743637,,Data6,Data6,,1,Data7,4137,,,6001,,,m/s,,,,,Data3,Test Data 83,68
A9433911,940,50945952,244,,,POINT,443759,,Data2,Data8,,,Data5,2730,,H,6001,,,m/s,,,,three,Data3,Test Data 11,34
A4068653,959,70556383,200,,,POINT,809026,,Data7,Data8,,,Data9,3174,,,,,,m/s,,,,six,Data3,Test Data 1,19
A2140449,813,44329783,234,,,POINT,665131,,Data1,Data2,,,Data1,4159,,H,,,,m/s,,,,three,Data1,Test Data 93,97
A6586801,329,87201781,68,,,POINT,474289,,Data7,Data6,,,Data8,804,,H,,,,m/s,,,,two,Data6,Test Data 58,51
A1707984,553,52248781,185,,,POINT,154263,,Data1,Data4,,1,Data8,1473,,H,9001,,,m/s,,,,five,Data3,Test Data 25,75
A2097201,988,87413597,141,,,POINT,48323,,Data2,Data4,CYCLE,,Data1,2969,,,6001,,,m/s,,,,four,Data2,Test Data 82,18
A1023456,644,1553480,146,,,POINT,747193,,Data8,Data8,,,Data9,8686,,H,0,,,m/s,,,,two,Data2,Test Data 39,98
A7776387,21,55859735,249,,,POINT,330533,,Data5,Data4,,,Data2,9444,,H,9001,,,m/s,,,,four,Data4,Test Data 66,73
A3596869,764,69447131,100,,,POINT,556840,,Data8,Data8,,,Data1,6333,,,6001,,,m/s,,,,two,Data3,Test Data 58,2
A4090868,143,84792476,245,,,POINT,44115,,Data9,Data6,,,Data2,3070,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 81,51
A1883808,52,11476119,175,,,POINT,965496,,Data2,Data2,,1,Data2,9210,,,0,,,m/s,,,,five,Data9,Test Data 80,66
A2541290,115,737975,83,,,POINT,811014,,Data3,Data6,,1,Data1,5563,,,,,,m/s,,,,,Data2,Test Data 45,60
A7198465,619,69411148,137,,,POINT,509158,,Data3,Data1,,1,Data9,5113,,H,9001,,,m/s,,,,three,Data7,Test Data 40,20
A8086090,737,47149675,7,,,POINT,890226,,Data9,Data5,,,Data2,9481,,H,UNSPECIFIED,,,m/s,,,,seven,Data5,Test Data 53,1
A9242037,275,47216000,136,,,POINT,565441,,Data1,Data9,,,Data1,6642,,,,,,m/s,,,,five,Data2,Test Data 39,98
A9098217,70,72426581,200,,,POINT,141897,,Data6,Data6,,,Data8,3347,,,9001,,,m/s,,,,five,Data8,Test Data 13,74
A4521677,584,40494827,30,,,POINT,441837,,Data3,Data6,,,Data2,9807,,H,,,,m/s,,,,seven,Data2,Test Data 6,37
A4366447,667,69620242,53,,,POINT,934799,,Data2,Data2,CYCLE,,Data2,9741,,,6001,,,m/s,,,,two,Data2,Test Data 90,82
A7190892,663,86973539,137,,,POINT,110190,,Data6,Data6,,1,Data2,8758,,H,,,,m/s,,,,two,Data8,Test Data 31,4
A9211551,791,28791385,148,,,POINT,1795,,Data2,Data4,,,Data1,7440,,H,,,,m/s,,,,,Data9,Test Data 93,8
A5347566,672,22493049,2,,,POINT,685937,,Data9,Data9,CYCLE,,Data2,5599,,,6001,,,m/s,,,,zero,Data7,Test Data 49,21
