ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A3611766,899,98682329,135,,,POINT,520372,,Data8,Data9,CYCLE,1,Data8,4886,,H,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 51,86
A6318476,148,79594490,122,,,POINT,108461,,Data4,Data2,,1,Data1,4764,,,0,,,m/s,,,,one,Data5,Test Data 47,65
A6013148,198,9902473,105,,,POINT,254099,,Data5,Data9,,,Data4,8796,,H,6001,,,m/s,,,,three,Data2,Test Data 92,24
A300800,808,6041946,58,,,POINT,992743,,Data2,Data7,CYCLE,,Data1,5076,,,,,,m/s,,,,seven,Data6,Test Data 3,5
A4447251,289,27619227,140,,,POINT,992543,,Data3,Data6,,1,Data6,8014,,H,9001,,,m/s,,,,zero,Data1,Test Data 50,58
A9863428,553,5799976,209,,,POINT,582171,,Data3,Data2,,,Data3,2831,,H,0,,,m/s,,,,,Data7,Test Data 31,22
A2243114,666,94930518,10,,,POINT,924193,,Data9,Data2,,,Data2,841,,H,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 32,96
A6852344,902,13701712,80,,,POINT,855686,,Data1,Data4,,1,Data3,2623,,,9001,,,m/s,,,,two,Data7,Test Data 84,97
A9696905,702,27739436,64,,,POINT,766159,,Data9,Data4,,,Data3,5790,,H,6001,,,m/s,,,,,Data3,Test Data 81,63
A1680755,271,74511065,243,,,POINT,502574,,Data8,Data5,,,Data3,4966,,H,0,,,m/s,,,,,Data7,Test Data 44,96
A9029220,148,90506816,111,,,POINT,894688,,Data9,Data6,,,Data5,76,,H,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 59,10
A5389033,24,33514727,50,,,POINT,384504,,Data7,Data3,,,Data5,6942,,,0,,,m/s,,,,,Data4,Test Data 43,45
A2027298,587,64894741,174,,,POINT,951235,,Data1,Data8,,1,Data2,4164,,,0,,,m/s,,,,five,Data2,Test Data 2,47
