ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4293478,324,11861387,83,,,POINT,576188,,Data9,Data5,,1,Data6,3652,,H,6001,,,m/s,,,,,Data1,Test Data 98,16
A6634943,371,56429503,11,,,POINT,809160,,Data3,Data3,,1,Data3,7780,,,0,,,m/s,,,,three,Data9,Test Data 26,68
A2954119,908,59442187,108,,,POINT,46464,,Data2,Data1,,1,Data8,1397,,H,9001,,,m/s,,,,one,Data1,Test Data 85,67
A4033501,188,55583423,225,,,POINT,585911,,Data3,Data7,CYCLE,1,Data4,5515,,,6001,,,m/s,,,,,Data5,Test Data 92,8
A2168213,809,18907790,113,,,POINT,641380,,Data7,Data3,,1,Data3,8471,,H,9001,,,m/s,,,,seven,Data3,Test Data 8,39
A9970087,420,68952430,231,,,POINT,508848,,Data9,Data1,,,Data2,4588,,,,,,m/s,,,,two,Data6,Test Data 49,17
A6769596,653,44702673,240,,,POINT,890577,,Data9,Data1,,,Data4,7654,,,,,,m/s,,,,two,Data6,Test Data 63,95
A658617,338,82577957,174,,,POINT,875655,,Data6,Data1,,,Data1,9049,,H,0,,,m/s,,,,two,Data2,Test Data 50,88
A5856762,143,71776167,20,,,POINT,509755,,Data2,Data8,,,Data9,6922,,,UNSPECIFIED,,,m/s,,,,zero,Data1,Test Data 66,39
A3467741,901,66721164,168,,,POINT,884062,,Data2,Data4,CYCLE,,Data6,1781,,H,6001,,,m/s,,,,six,Data6,Test Data 82,60
A2280502,859,56891856,87,,,POINT,185045,,Data1,Data7,,,Data5,9058,,H,9001,,,m/s,,,,four,Data7,Test Data 2,93
A4802651,863,66000763,18,,,POINT,730422,,Data9,Data2,,1,Data1,1664,,H,UNSPECIFIED,,,m/s,,,,five,Data8,Test Data 10,37
A4872358,296,42223194,138,,,POINT,165034,,Data6,Data4,CYCLE,,Data3,8034,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 17,48
A8835795,591,99281558,250,,,POINT,668076,,Data4,Data1,,,Data8,7671,,,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 75,43
A3788226,951,4490755,146,,,POINT,39318,,Data2,Data2,,1,Data7,929,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 7,1
A7310052,343,61005992,131,,,POINT,701336,,Data4,Data6,CYCLE,1,Data3,1518,,,,,,m/s,,,,one,Data3,Test Data 39,38
A5020417,109,65923967,167,,,POINT,707645,,Data6,Data1,CYCLE,1,Data9,2499,,H,0,,,m/s,,,,,Data7,Test Data 91,22
A1611761,686,53079157,88,,,POINT,168414,,Data8,Data8,,,Data6,1093,,H,,,,m/s,,,,,Data2,Test Data 96,59
A3118292,941,62045757,73,,,POINT,53120,,Data1,Data8,,1,Data6,8354,,H,6001,,,m/s,,,,five,Data3,Test Data 18,55
A6080949,682,80597329,123,,,POINT,572490,,Data3,Data1,CYCLE,,Data1,4580,,,9001,,,m/s,,,,,Data3,Test Data 97,80
A6394502,932,14994789,200,,,POINT,781676,,Data3,Data6,,1,Data8,9983,,,UNSPECIFIED,,,m/s,,,,six,Data5,Test Data 58,38
A994290,133,75785737,195,,,POINT,551167,,Data2,Data9,,,Data4,2185,,,0,,,m/s,,,,,Data2,Test Data 62,54
A3137114,649,46313811,62,,,POINT,697809,,Data9,Data4,CYCLE,1,Data5,1024,,H,6001,,,m/s,,,,seven,Data7,Test Data 33,70
A7714154,683,34104062,99,,,POINT,436122,,Data1,Data4,CYCLE,,Data8,1613,,,UNSPECIFIED,,,m/s,,,,seven,Data4,Test Data 53,31
A2100289,673,58536026,226,,,POINT,302187,,Data1,Data6,,1,Data8,4506,,H,,,,m/s,,,,seven,Data3,Test Data 25,52
A5477130,613,60711992,169,,,POINT,469711,,Data5,Data4,,1,Data9,2060,,,0,,,m/s,,,,,Data4,Test Data 27,43
A4736912,220,1617863,80,,,POINT,889273,,Data1,Data6,CYCLE,1,Data5,265,,H,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 20,94
