ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A806784,79,70156294,167,,,POINT,30783,,Data9,Data4,,,Data5,8975,,H,0,,,m/s,,,,six,Data5,Test Data 66,9
A1889243,657,55134524,121,,,POINT,890927,,Data5,Data4,,,Data4,2173,,,6001,,,m/s,,,,,Data2,Test Data 4,59
A7631283,45,99408869,116,,,POINT,251037,,Data9,Data6,CYCLE,1,Data7,5263,,H,0,,,m/s,,,,one,Data5,Test Data 13,41
A9908661,678,84364887,76,,,POINT,164112,,Data4,Data1,,1,Data9,9314,,,6001,,,m/s,,,,four,Data7,Test Data 3,21
A39923,491,71168415,39,,,POINT,296619,,Data4,Data1,,,Data3,7063,,H,0,,,m/s,,,,two,Data4,Test Data 50,70
A968852,449,54939977,19,,,POINT,688022,,Data8,Data7,,1,Data5,8008,,,6001,,,m/s,,,,,Data2,Test Data 91,97
A4115283,900,22710145,5,,,POINT,739306,,Data2,Data2,CYCLE,,Data5,2815,,H,UNSPECIFIED,,,m/s,,,,three,Data9,Test Data 71,4
A8425240,67,55935781,155,,,POINT,400829,,Data5,Data6,,1,Data6,9003,,H,,,,m/s,,,,three,Data7,Test Data 7,32
A9581994,712,20958717,219,,,POINT,669223,,Data9,Data3,,1,Data6,5753,,H,6001,,,m/s,,,,zero,Data2,Test Data 32,90
A1471988,833,75681256,114,,,POINT,941844,,Data3,Data2,,1,Data4,1704,,,,,,m/s,,,,one,Data9,Test Data 78,57
A171184,794,7948963,35,,,POINT,560209,,Data4,Data5,CYCLE,,Data9,8598,,,9001,,,m/s,,,,,Data1,Test Data 76,36
A9362394,11,54996926,214,,,POINT,875532,,Data5,Data4,CYCLE,1,Data8,3772,,H,0,,,m/s,,,,seven,Data9,Test Data 95,15
A8764285,85,23905524,110,,,POINT,524852,,Data1,Data4,CYCLE,,Data2,4546,,H,,,,m/s,,,,six,Data7,Test Data 18,21
A3259986,404,70079275,232,,,POINT,718189,,Data3,Data1,,,Data4,2493,,H,9001,,,m/s,,,,six,Data3,Test Data 15,36
A2318958,532,53476498,142,,,POINT,986306,,Data9,Data6,CYCLE,1,Data1,3506,,H,9001,,,m/s,,,,,Data9,Test Data 68,41
A3480732,374,10164851,12,,,POINT,11298,,Data1,Data8,CYCLE,1,Data5,6600,,H,9001,,,m/s,,,,,Data2,Test Data 50,97
A6686617,52,78429541,223,,,POINT,395901,,Data5,Data3,,1,Data9,6011,,H,,,,m/s,,,,,Data6,Test Data 70,91
A967590,223,25687395,99,,,POINT,116534,,Data6,Data2,CYCLE,1,Data7,4659,,H,0,,,m/s,,,,,Data5,Test Data 60,58
A4532580,423,63118826,175,,,POINT,376142,,Data4,Data1,CYCLE,1,Data4,171,,,0,,,m/s,,,,,Data3,Test Data 1,11
A7580979,150,36440177,73,,,POINT,322791,,Data5,Data9,CYCLE,1,Data1,1116,,,0,,,m/s,,,,,Data8,Test Data 98,26
A2651724,199,72204237,210,,,POINT,761365,,Data5,Data2,,,Data7,4341,,,9001,,,m/s,,,,six,Data2,Test Data 43,62
A2669350,636,62776551,141,,,POINT,40952,,Data7,Data1,CYCLE,1,Data2,7619,,,9001,,,m/s,,,,,Data7,Test Data 95,23
A5089433,765,74597866,80,,,POINT,92849,,Data4,Data5,CYCLE,,Data7,1252,,H,0,,,m/s,,,,zero,Data9,Test Data 71,3
A8740194,704,7960961,42,,,POINT,494032,,Data3,Data4,,1,Data8,7979,,,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 21,96
A693301,133,31463673,130,,,POINT,915144,,Data6,Data2,CYCLE,,Data9,5233,,H,,,,m/s,,,,,Data6,Test Data 29,52
A1758142,779,83079859,182,,,POINT,673852,,Data3,Data8,CYCLE,1,Data7,8657,,H,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 93,91
A6939733,208,83850083,60,,,POINT,725203,,Data1,Data9,CYCLE,1,Data4,9378,,H,UNSPECIFIED,,,m/s,,,,six,Data7,Test Data 42,43
A9067931,187,67191199,106,,,POINT,693278,,Data6,Data9,,,Data8,9904,,H,,,,m/s,,,,seven,Data4,Test Data 13,50
A2500401,92,29136884,233,,,POINT,470166,,Data2,Data3,CYCLE,1,Data7,8549,,,6001,,,m/s,,,,zero,Data9,Test Data 95,98
A7127174,152,93408570,156,,,POINT,783049,,Data3,Data6,,,Data4,8478,,H,,,,m/s,,,,three,Data7,Test Data 18,75
A49825,555,75387449,173,,,POINT,158405,,Data3,Data4,CYCLE,,Data7,3927,,H,,,,m/s,,,,three,Data4,Test Data 86,81
A4337315,281,60361190,80,,,POINT,972733,,Data7,Data4,,1,Data3,8267,,H,UNSPECIFIED,,,m/s,,,,six,Data1,Test Data 80,79
A4386474,294,7119512,9,,,POINT,161377,,Data6,Data8,,1,Data5,6627,,,6001,,,m/s,,,,,Data2,Test Data 62,49
A7019384,881,9555213,48,,,POINT,64673,,Data1,Data5,CYCLE,,Data5,5073,,H,6001,,,m/s,,,,one,Data7,Test Data 12,61
A8751128,725,93410458,78,,,POINT,82780,,Data8,Data5,,,Data5,5286,,,9001,,,m/s,,,,,Data4,Test Data 69,79
A7915384,883,30528872,159,,,POINT,105429,,Data6,Data3,,,Data5,5998,,H,UNSPECIFIED,,,m/s,,,,three,Data9,Test Data 25,35
A6245535,950,77596752,6,,,POINT,882190,,Data5,Data9,CYCLE,1,Data3,2638,,H,,,,m/s,,,,,Data8,Test Data 67,76
A773638,646,18163661,190,,,POINT,138380,,Data9,Data9,,1,Data3,10,,,0,,,m/s,,,,zero,Data8,Test Data 49,22
A4523066,887,41985574,60,,,POINT,802779,,Data5,Data5,CYCLE,,Data5,9853,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 16,21
A5046138,7,9051541,222,,,POINT,113629,,Data5,Data5,,1,Data9,4955,,H,,,,m/s,,,,one,Data6,Test Data 56,36
A5098253,713,57731916,31,,,POINT,254566,,Data1,Data5,,,Data8,5828,,H,,,,m/s,,,,six,Data6,Test Data 89,81
A5447539,696,19930530,198,,,POINT,779217,,Data9,Data8,CYCLE,,Data9,9205,,,,,,m/s,,,,,Data6,Test Data 23,64
A6611637,547,86128653,47,,,POINT,421397,,Data7,Data8,,1,Data6,3366,,,9001,,,m/s,,,,seven,Data4,Test Data 41,100
A7965175,386,25797739,117,,,POINT,886825,,Data7,Data6,,,Data1,3788,,,0,,,m/s,,,,one,Data5,Test Data 21,30
A4734411,550,64158913,248,,,POINT,914462,,Data3,Data9,,,Data6,4794,,,,,,m/s,,,,five,Data6,Test Data 28,23
A3906784,136,69108421,148,,,POINT,586276,,Data2,Data8,,1,Data1,7248,,,UNSPECIFIED,,,m/s,,,,four,Data8,Test Data 46,35
A6398682,369,16093657,67,,,POINT,154265,,Data5,Data1,CYCLE,1,Data9,5488,,H,,,,m/s,,,,zero,Data3,Test Data 45,88
A8239543,452,93644622,23,,,POINT,934517,,Data3,Data2,,1,Data1,6546,,H,,,,m/s,,,,,Data7,Test Data 12,22
A5152851,421,96457288,225,,,POINT,107672,,Data1,Data1,CYCLE,1,Data4,8675,,,9001,,,m/s,,,,five,Data4,Test Data 1,95
A5918913,682,26865578,34,,,POINT,553495,,Data6,Data6,CYCLE,1,Data5,6392,,,0,,,m/s,,,,,Data9,Test Data 59,34
A5350111,588,44678432,156,,,POINT,776672,,Data9,Data7,,1,Data7,5533,,H,,,,m/s,,,,zero,Data6,Test Data 21,39
A1864754,436,88156150,212,,,POINT,96529,,Data7,Data5,,,Data5,6790,,H,0,,,m/s,,,,three,Data2,Test Data 39,60
A4534409,343,56438797,230,,,POINT,685612,,Data1,Data3,,1,Data8,3255,,,,,,m/s,,,,zero,Data2,Test Data 44,51
A8215974,602,70055778,127,,,POINT,448059,,Data9,Data9,,,Data7,3887,,H,,,,m/s,,,,,Data8,Test Data 92,73
A599286,829,12972168,16,,,POINT,344972,,Data4,Data2,CYCLE,,Data8,6723,,,0,,,m/s,,,,,Data6,Test Data 76,91
A3490871,86,42434323,238,,,POINT,348067,,Data5,Data1,CYCLE,,Data7,4672,,H,UNSPECIFIED,,,m/s,,,,three,Data4,Test Data 19,90
A8465195,661,75344895,91,,,POINT,33533,,Data7,Data6,,,Data5,2859,,,0,,,m/s,,,,seven,Data4,Test Data 64,75
A4204271,109,25072471,133,,,POINT,861423,,Data6,Data5,,1,Data3,718,,H,UNSPECIFIED,,,m/s,,,,three,Data8,Test Data 96,33
A2012694,794,21833604,209,,,POINT,446698,,Data1,Data7,,1,Data6,9104,,H,0,,,m/s,,,,,Data4,Test Data 19,88
A8117007,242,92114401,170,,,POINT,149522,,Data7,Data3,CYCLE,,Data9,9878,,,,,,m/s,,,,,Data2,Test Data 84,42
A9583504,973,77762209,144,,,POINT,894344,,Data4,Data9,CYCLE,,Data1,1803,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 91,75
A708371,500,87550483,4,,,POINT,968704,,Data7,Data2,CYCLE,1,Data2,6448,,H,,,,m/s,,,,four,Data8,Test Data 86,51
A562329,48,62342706,115,,,POINT,458889,,Data3,Data3,CYCLE,1,Data1,6994,,H,,,,m/s,,,,seven,Data8,Test Data 40,50
A7593268,662,68958350,84,,,POINT,187782,,Data7,Data1,,1,Data2,8133,,H,0,,,m/s,,,,,Data4,Test Data 3,37
A5373742,422,53227651,33,,,POINT,661628,,Data9,Data5,,,Data7,8358,,H,6001,,,m/s,,,,four,Data9,Test Data 28,27
A6442252,230,39439775,235,,,POINT,254302,,Data3,Data1,,1,Data2,9062,,H,0,,,m/s,,,,,Data8,Test Data 82,36
A8968410,999,53369217,247,,,POINT,51536,,Data5,Data2,CYCLE,1,Data2,3149,,H,6001,,,m/s,,,,four,Data6,Test Data 86,86
