ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2337128,850,75535051,96,,,POINT,647740,,Data4,Data5,CYCLE,,Data6,4383,,H,9001,,,m/s,,,,,Data3,Test Data 20,35
A9848659,676,32466404,171,,,POINT,904628,,Data9,Data9,,1,Data2,344,,H,,,,m/s,,,,four,Data3,Test Data 88,26
A7090642,673,888931,80,,,POINT,142371,,Data8,Data7,CYCLE,1,Data1,5530,,,,,,m/s,,,,two,Data5,Test Data 91,24
A255865,491,73948689,68,,,POINT,934759,,Data6,Data1,,1,Data6,7791,,H,6001,,,m/s,,,,three,Data4,Test Data 23,9
A4237259,296,81052883,227,,,POINT,701179,,Data7,Data6,,,Data8,9805,,H,,,,m/s,,,,three,Data7,Test Data 66,59
A6714154,387,51662233,245,,,POINT,312097,,Data3,Data9,,,Data5,363,,,,,,m/s,,,,,Data1,Test Data 24,95
A1161261,92,70452833,6,,,POINT,233883,,Data4,Data2,,,Data9,6879,,,,,,m/s,,,,,Data4,Test Data 85,83
A9747704,839,85407171,185,,,POINT,980908,,Data9,Data5,,1,Data4,8580,,H,,,,m/s,,,,two,Data5,Test Data 70,96
A6046140,300,73992142,224,,,POINT,698716,,Data6,Data2,,1,Data6,1127,,H,6001,,,m/s,,,,,Data8,Test Data 24,68
A1974891,455,48419913,224,,,POINT,198965,,Data3,Data7,,,Data6,4795,,H,UNSPECIFIED,,,m/s,,,,six,Data2,Test Data 85,88
A7125614,670,82178306,68,,,POINT,986607,,Data2,Data1,,,Data3,9926,,H,9001,,,m/s,,,,,Data9,Test Data 62,70
A5374260,965,63267562,22,,,POINT,592715,,Data5,Data3,,,Data3,5768,,,6001,,,m/s,,,,,Data7,Test Data 16,89
A5294119,851,18484924,99,,,POINT,497764,,Data5,Data5,CYCLE,1,Data1,3567,,H,UNSPECIFIED,,,m/s,,,,three,Data8,Test Data 45,4
A5678128,120,43944047,88,,,POINT,338230,,Data1,Data7,,1,Data9,1616,,H,UNSPECIFIED,,,m/s,,,,zero,Data5,Test Data 43,44
A4335161,986,66991269,140,,,POINT,979004,,Data8,Data3,CYCLE,,Data4,2789,,H,9001,,,m/s,,,,,Data9,Test Data 6,51
A3592722,604,79905059,186,,,POINT,960237,,Data1,Data7,CYCLE,,Data1,5853,,,6001,,,m/s,,,,three,Data8,Test Data 47,70
A239738,61,38869164,95,,,POINT,990626,,Data1,Data9,,,Data2,187,,H,UNSPECIFIED,,,m/s,,,,five,Data4,Test Data 39,32
A5344189,163,35532936,119,,,POINT,97897,,Data6,Data6,CYCLE,1,Data7,7778,,,UNSPECIFIED,,,m/s,,,,three,Data7,Test Data 98,11
A7606910,427,40061124,135,,,POINT,101530,,Data4,Data9,,1,Data6,3805,,,9001,,,m/s,,,,,Data6,Test Data 78,100
A2261100,843,571505,98,,,POINT,399081,,Data9,Data6,CYCLE,1,Data6,2357,,,UNSPECIFIED,,,m/s,,,,seven,Data9,Test Data 7,79
A9176730,419,10304385,199,,,POINT,555586,,Data7,Data6,,1,Data3,3730,,H,,,,m/s,,,,three,Data6,Test Data 42,10
A4255931,677,73950134,66,,,POINT,41604,,Data8,Data1,,,Data4,3907,,,,,,m/s,,,,seven,Data8,Test Data 62,2
