ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4253020,892,43144099,237,,,POINT,998695,,Data6,Data8,,,Data9,6597,,H,9001,,,m/s,,,,seven,Data2,Test Data 13,16
A1528828,758,93018273,216,,,POINT,904072,,Data2,Data6,CYCLE,1,Data3,2793,,,UNSPECIFIED,,,m/s,,,,one,Data4,Test Data 61,61
A4223746,868,35660165,26,,,POINT,965795,,Data1,Data4,,,Data7,9440,,,6001,,,m/s,,,,four,Data6,Test Data 56,1
A3709003,484,98592607,230,,,POINT,376747,,Data4,Data8,,,Data2,9165,,H,9001,,,m/s,,,,two,Data3,Test Data 80,31
A2012307,196,65942246,82,,,POINT,262535,,Data9,Data6,,,Data6,3678,,H,,,,m/s,,,,one,Data9,Test Data 12,11
A643591,699,87183041,58,,,POINT,606304,,Data5,Data7,,1,Data3,7731,,,9001,,,m/s,,,,four,Data3,Test Data 34,39
A95638,690,36859694,63,,,POINT,930264,,Data8,Data9,CYCLE,1,Data2,8118,,,,,,m/s,,,,six,Data9,Test Data 64,42
A3646215,398,90431947,199,,,POINT,373863,,Data3,Data6,,,Data4,2254,,H,9001,,,m/s,,,,seven,Data5,Test Data 1,30
A4185197,928,57842273,141,,,POINT,41693,,Data7,Data1,CYCLE,1,Data3,2792,,,6001,,,m/s,,,,,Data6,Test Data 63,73
A933348,440,73656505,135,,,POINT,538684,,Data8,Data9,,,Data1,4628,,H,,,,m/s,,,,,Data9,Test Data 74,67
A6740224,786,96319102,129,,,POINT,677422,,Data7,Data4,,1,Data5,5620,,H,,,,m/s,,,,zero,Data3,Test Data 23,13
A2642724,224,85346092,47,,,POINT,607494,,Data3,Data3,,,Data8,7768,,,UNSPECIFIED,,,m/s,,,,six,Data7,Test Data 52,15
A891551,323,41873021,134,,,POINT,697680,,Data9,Data5,,,Data8,6592,,H,6001,,,m/s,,,,six,Data9,Test Data 85,24
A6646498,302,9372630,168,,,POINT,767004,,Data1,Data3,,1,Data1,9041,,H,6001,,,m/s,,,,four,Data6,Test Data 68,96
A3909681,444,22749917,80,,,POINT,701538,,Data6,Data2,,1,Data9,9995,,H,,,,m/s,,,,five,Data9,Test Data 49,6
A8800483,217,81117597,81,,,POINT,324868,,Data6,Data3,,,Data7,3970,,,6001,,,m/s,,,,six,Data3,Test Data 69,5
A1772628,802,56407942,115,,,POINT,243244,,Data5,Data4,,1,Data9,3403,,,,,,m/s,,,,seven,Data8,Test Data 40,12
A6246652,876,96963056,60,,,POINT,976052,,Data6,Data6,CYCLE,1,Data3,6863,,H,,,,m/s,,,,,Data6,Test Data 2,11
A6559204,770,68553464,181,,,POINT,897212,,Data6,Data1,,1,Data8,8062,,,6001,,,m/s,,,,two,Data5,Test Data 47,94
A1489205,349,11808250,52,,,POINT,114074,,Data8,Data1,,,Data4,2147,,,,,,m/s,,,,zero,Data9,Test Data 3,21
A4660076,475,73826552,31,,,POINT,574668,,Data4,Data1,,1,Data7,882,,,,,,m/s,,,,,Data7,Test Data 53,96
A7655707,849,58034417,174,,,POINT,385150,,Data1,Data8,,1,Data9,1388,,H,0,,,m/s,,,,five,Data8,Test Data 70,26
