ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A7743095,421,99981735,134,,,POINT,20155,,Data9,Data4,CYCLE,1,Data9,5462,,,,,,m/s,,,,,Data3,Test Data 19,29
A6815170,812,64293862,193,,,POINT,155457,,Data6,Data3,CYCLE,,Data2,8652,,H,,,,m/s,,,,four,Data7,Test Data 96,44
A5910283,39,79585803,27,,,POINT,340351,,Data5,Data7,,1,Data7,649,,,9001,,,m/s,,,,,Data5,Test Data 29,37
A2956843,520,76051348,93,,,POINT,635003,,Data8,Data9,,,Data5,4429,,,,,,m/s,,,,,Data2,Test Data 15,2
A1457599,447,79441214,183,,,POINT,944558,,Data8,Data5,,1,Data6,7236,,H,9001,,,m/s,,,,six,Data7,Test Data 60,42
A7810970,510,98622729,155,,,POINT,672792,,Data2,Data1,,1,Data9,9848,,,6001,,,m/s,,,,one,Data3,Test Data 0,53
A4432829,499,26461403,66,,,POINT,812562,,Data4,Data3,,,Data5,4736,,H,0,,,m/s,,,,six,Data2,Test Data 60,100
A3650428,561,49066828,179,,,POINT,798557,,Data9,Data8,,,Data6,9683,,,9001,,,m/s,,,,,Data6,Test Data 97,81
A5301788,678,26783736,220,,,POINT,5577,,Data5,Data7,,1,Data3,6905,,H,6001,,,m/s,,,,,Data2,Test Data 83,58
A3036661,844,77684147,83,,,POINT,612217,,Data8,Data2,CYCLE,,Data2,7065,,,,,,m/s,,,,two,Data2,Test Data 72,49
A7966657,331,7613949,7,,,POINT,430419,,Data5,Data7,,,Data1,8494,,H,UNSPECIFIED,,,m/s,,,,four,Data1,Test Data 42,23
A370995,418,21335522,115,,,POINT,914562,,Data3,Data6,,,Data6,2061,,,9001,,,m/s,,,,,Data4,Test Data 88,78
A7704802,261,65553199,39,,,POINT,38157,,Data2,Data7,,1,Data9,9322,,H,6001,,,m/s,,,,zero,Data8,Test Data 62,3
A8739881,242,72193521,203,,,POINT,340111,,Data2,Data7,,1,Data2,1904,,H,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 22,58
A2318078,789,61020744,119,,,POINT,484517,,Data8,Data5,,,Data5,247,,H,,,,m/s,,,,six,Data2,Test Data 26,32
A1310064,50,67752367,26,,,POINT,834726,,Data8,Data6,CYCLE,1,Data1,5888,,,6001,,,m/s,,,,seven,Data6,Test Data 70,93
A7080931,692,68855935,44,,,POINT,853573,,Data8,Data7,,1,Data7,2250,,H,9001,,,m/s,,,,six,Data4,Test Data 98,6
A5325369,508,54827849,42,,,POINT,111090,,Data4,Data5,,,Data4,2037,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 16,99
A2702432,296,18555608,225,,,POINT,829177,,Data4,Data6,CYCLE,1,Data7,6815,,,6001,,,m/s,,,,six,Data6,Test Data 47,39
A636461,893,88027867,97,,,POINT,940863,,Data2,Data1,CYCLE,,Data3,2102,,H,,,,m/s,,,,zero,Data2,Test Data 58,29
A7947592,875,59336392,151,,,POINT,926923,,Data9,Data8,CYCLE,,Data8,4555,,H,0,,,m/s,,,,,Data7,Test Data 54,48
A2168949,945,30062477,195,,,POINT,677762,,Data3,Data6,,,Data1,9345,,H,6001,,,m/s,,,,,Data2,Test Data 57,66
A1946359,558,73716338,51,,,POINT,336507,,Data1,Data4,,,Data5,9576,,,,,,m/s,,,,zero,Data5,Test Data 18,86
A3811351,939,60921787,2,,,POINT,471122,,Data8,Data8,CYCLE,1,Data3,1778,,,0,,,m/s,,,,five,Data9,Test Data 56,32
A2929240,69,4852952,118,,,POINT,646262,,Data2,Data2,,,Data9,3002,,,,,,m/s,,,,zero,Data9,Test Data 58,5
A5098048,970,68343879,14,,,POINT,753167,,Data9,Data3,,,Data6,3480,,H,9001,,,m/s,,,,six,Data4,Test Data 25,41
A2312036,179,54791008,43,,,POINT,914933,,Data3,Data3,CYCLE,1,Data9,1183,,,9001,,,m/s,,,,,Data6,Test Data 47,48
