ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2036974,150,21661620,5,,,POINT,585641,,Data9,Data9,,,Data5,2263,,H,6001,,,m/s,,,,three,Data3,Test Data 68,29
A76585,856,10205785,114,,,POINT,533069,,Data5,Data3,CYCLE,1,Data4,2529,,H,,,,m/s,,,,three,Data2,Test Data 93,5
A8734902,553,12678467,110,,,POINT,917350,,Data9,Data4,CYCLE,1,Data4,7762,,,UNSPECIFIED,,,m/s,,,,five,Data6,Test Data 87,63
A7719627,253,30003307,13,,,POINT,600085,,Data8,Data1,CYCLE,1,Data6,6133,,,0,,,m/s,,,,,Data2,Test Data 42,80
A7429965,591,20483939,113,,,POINT,80625,,Data1,Data4,,1,Data9,6508,,,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 23,60
A7284467,429,47253061,82,,,POINT,498852,,Data9,Data1,,,Data1,6917,,,,,,m/s,,,,,Data5,Test Data 59,54
A2076079,644,54698457,125,,,POINT,68403,,Data5,Data5,,,Data7,6791,,H,6001,,,m/s,,,,,Data7,Test Data 85,89
A3655813,58,26957362,65,,,POINT,902967,,Data4,Data1,,1,Data9,2440,,,UNSPECIFIED,,,m/s,,,,two,Data6,Test Data 77,25
A6129660,489,96352045,157,,,POINT,457168,,Data1,Data7,,,Data6,8973,,,6001,,,m/s,,,,,Data6,Test Data 51,33
A9972531,203,44219154,131,,,POINT,82521,,Data9,Data9,,,Data7,6019,,,6001,,,m/s,,,,three,Data3,Test Data 36,65
A9035836,748,4306360,147,,,POINT,244284,,Data4,Data1,,1,Data4,3711,,,9001,,,m/s,,,,two,Data2,Test Data 88,34
A9852561,323,83955810,99,,,POINT,178998,,Data5,Data7,CYCLE,,Data7,5590,,,UNSPECIFIED,,,m/s,,,,five,Data7,Test Data 86,29
A5352722,836,52473283,196,,,POINT,13018,,Data3,Data4,,1,Data3,8076,,,,,,m/s,,,,five,Data2,Test Data 51,23
A941479,459,40774377,235,,,POINT,908666,,Data3,Data9,CYCLE,,Data9,7734,,H,0,,,m/s,,,,two,Data3,Test Data 57,84
A8333575,257,33037092,2,,,POINT,35637,,Data6,Data2,,,Data7,1064,,,6001,,,m/s,,,,four,Data3,Test Data 10,67
A1675882,96,2887577,241,,,POINT,686511,,Data4,Data5,,1,Data3,6155,,H,6001,,,m/s,,,,two,Data7,Test Data 63,98
A3033791,718,71573246,98,,,POINT,459129,,Data5,Data5,,,Data2,245,,,,,,m/s,,,,six,Data1,Test Data 78,16
