ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2697070,587,93581810,74,,,POINT,521112,,Data9,Data5,,1,Data7,9955,,H,0,,,m/s,,,,three,Data9,Test Data 88,43
A2101904,137,27232748,219,,,POINT,437174,,Data4,Data2,,,Data5,4962,,,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 84,32
A1366118,403,51731102,192,,,POINT,737736,,Data7,Data7,,1,Data5,2374,,,0,,,m/s,,,,seven,Data1,Test Data 97,23
A1970303,746,93826423,17,,,POINT,817365,,Data1,Data8,,1,Data5,3732,,H,,,,m/s,,,,two,Data6,Test Data 47,30
A7464635,444,7100653,250,,,POINT,20965,,Data9,Data5,CYCLE,1,Data7,9130,,,6001,,,m/s,,,,zero,Data3,Test Data 75,33
A1801966,900,41329133,57,,,POINT,728997,,Data3,Data9,CYCLE,,Data2,4858,,,0,,,m/s,,,,five,Data4,Test Data 25,3
A5741833,867,56812213,195,,,POINT,466363,,Data3,Data1,CYCLE,1,Data9,1207,,,,,,m/s,,,,two,Data4,Test Data 48,55
A8992320,950,57314143,104,,,POINT,578352,,Data8,Data6,,,Data4,8281,,H,,,,m/s,,,,,Data3,Test Data 82,2
A9508053,259,92793224,194,,,POINT,157176,,Data7,Data1,,1,Data5,4363,,H,,,,m/s,,,,one,Data9,Test Data 53,78
A1149352,952,48998212,27,,,POINT,11339,,Data6,Data3,,,Data6,3021,,H,6001,,,m/s,,,,four,Data4,Test Data 26,56
A5316831,93,76834807,249,,,POINT,708638,,Data6,Data7,CYCLE,,Data6,966,,H,6001,,,m/s,,,,six,Data7,Test Data 14,75
A7210307,486,82201047,127,,,POINT,449849,,Data3,Data6,,,Data9,4818,,H,,,,m/s,,,,seven,Data9,Test Data 54,30
A2225223,757,2131873,234,,,POINT,292142,,Data8,Data9,,,Data5,8125,,,9001,,,m/s,,,,one,Data2,Test Data 61,17
A7924354,146,12199908,168,,,POINT,613537,,Data8,Data4,,,Data7,6525,,H,0,,,m/s,,,,,Data4,Test Data 56,69
A89188,495,50336906,108,,,POINT,15467,,Data8,Data4,,1,Data3,6909,,H,,,,m/s,,,,six,Data7,Test Data 55,20
A475099,409,61406022,29,,,POINT,618448,,Data7,Data7,,,Data2,4947,,,,,,m/s,,,,five,Data2,Test Data 81,10
A8415287,43,99132032,81,,,POINT,985231,,Data9,Data2,,,Data9,8050,,H,6001,,,m/s,,,,,Data9,Test Data 65,39
A7113447,479,67851879,170,,,POINT,420579,,Data8,Data1,,1,Data1,8134,,H,UNSPECIFIED,,,m/s,,,,zero,Data2,Test Data 61,88
A2321252,852,61382252,59,,,POINT,916321,,Data5,Data1,,1,Data1,7938,,,,,,m/s,,,,four,Data3,Test Data 45,89
A8479986,884,83574224,123,,,POINT,27059,,Data2,Data5,,,Data1,238,,H,6001,,,m/s,,,,five,Data9,Test Data 86,5
A9605962,722,80082533,103,,,POINT,816544,,Data5,Data7,,,Data6,6148,,H,,,,m/s,,,,seven,Data4,Test Data 46,71
A4958022,989,91340799,190,,,POINT,446316,,Data7,Data6,,1,Data7,6070,,H,0,,,m/s,,,,zero,Data2,Test Data 5,23
A3047435,300,60091131,237,,,POINT,889269,,Data6,Data6,,1,Data7,626,,,UNSPECIFIED,,,m/s,,,,four,Data2,Test Data 24,5
A853193,959,14809620,23,,,POINT,704006,,Data2,Data8,,1,Data5,9997,,,6001,,,m/s,,,,,Data7,Test Data 11,26
A2272109,403,32886809,22,,,POINT,36495,,Data8,Data2,,,Data8,2178,,H,,,,m/s,,,,,Data4,Test Data 57,40
A6706220,124,60738452,168,,,POINT,972530,,Data1,Data7,CYCLE,1,Data5,4547,,H,9001,,,m/s,,,,four,Data2,Test Data 19,77
A551912,284,27357847,210,,,POINT,823443,,Data4,Data1,,1,Data7,3483,,,,,,m/s,,,,six,Data5,Test Data 22,30
A3769952,189,63558423,168,,,POINT,651459,,Data3,Data9,CYCLE,1,Data4,7858,,,6001,,,m/s,,,,one,Data3,Test Data 28,22
A5391998,365,87698075,89,,,POINT,60972,,Data6,Data6,,1,Data8,4007,,H,0,,,m/s,,,,two,Data9,Test Data 81,22
A9792183,526,40355035,197,,,POINT,939314,,Data7,Data5,,1,Data6,7521,,,,,,m/s,,,,,Data4,Test Data 54,76
