ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A6007815,158,14359097,188,,,POINT,44586,,Data9,Data4,CYCLE,,Data8,1935,,,UNSPECIFIED,,,m/s,,,,four,Data3,Test Data 96,50
A8836265,717,76907751,59,,,POINT,198832,,Data9,Data7,CYCLE,,Data4,3494,,H,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 61,63
A8175486,643,73061039,246,,,POINT,632751,,Data6,Data6,,1,Data3,7963,,,0,,,m/s,,,,,Data3,Test Data 4,30
A6840659,581,26616061,225,,,POINT,409826,,Data9,Data8,,1,Data3,2132,,H,0,,,m/s,,,,four,Data5,Test Data 56,44
A2227863,166,92363931,7,,,POINT,289413,,Data7,Data5,,,Data6,3868,,H,,,,m/s,,,,two,Data5,Test Data 17,42
A3140128,701,31271023,179,,,POINT,866369,,Data6,Data8,CYCLE,,Data1,2181,,,9001,,,m/s,,,,six,Data7,Test Data 33,70
A8506905,109,38060009,7,,,POINT,649137,,Data5,Data6,CYCLE,1,Data6,2103,,H,6001,,,m/s,,,,,Data3,Test Data 1,93
A2603107,943,42968389,240,,,POINT,627903,,Data7,Data4,,,Data2,8641,,,,,,m/s,,,,zero,Data7,Test Data 14,92
A399111,71,7573748,146,,,POINT,373311,,Data7,Data2,,1,Data7,9752,,H,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 80,87
A7249239,522,20755182,73,,,POINT,959957,,Data2,Data9,CYCLE,,Data1,7480,,,9001,,,m/s,,,,one,Data2,Test Data 78,39
A1781352,56,3169003,13,,,POINT,283832,,Data1,Data6,CYCLE,,Data9,7482,,,0,,,m/s,,,,four,Data2,Test Data 11,46
A9785264,880,26910682,88,,,POINT,658930,,Data2,Data2,CYCLE,1,Data6,4760,,H,9001,,,m/s,,,,,Data9,Test Data 12,71
A8649991,944,26308792,158,,,POINT,577756,,Data4,Data3,,1,Data9,6650,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 45,41
A349488,858,96811050,91,,,POINT,462434,,Data9,Data6,,1,Data3,2511,,,UNSPECIFIED,,,m/s,,,,four,Data2,Test Data 24,45
