ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A8394721,302,40719224,12,,,POINT,260251,,Data6,Data3,,,Data5,9707,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 48,84
A1297990,807,1335978,66,,,POINT,647575,,Data4,Data9,CYCLE,,Data7,1110,,H,0,,,m/s,,,,two,Data7,Test Data 2,16
A9369128,545,33644383,169,,,POINT,336772,,Data8,Data7,CYCLE,,Data2,3853,,,,,,m/s,,,,,Data1,Test Data 1,93
A1296285,442,79610332,82,,,POINT,463076,,Data6,Data2,,1,Data9,8653,,,0,,,m/s,,,,,Data4,Test Data 41,15
A5051926,618,48909422,187,,,POINT,136939,,Data2,Data4,,1,Data4,8213,,,0,,,m/s,,,,three,Data4,Test Data 30,92
A6869392,758,64337815,19,,,POINT,842312,,Data7,Data4,CYCLE,1,Data2,8829,,,,,,m/s,,,,zero,Data7,Test Data 65,41
A6972186,606,20961852,77,,,POINT,355304,,Data2,Data7,,,Data8,7747,,H,9001,,,m/s,,,,two,Data1,Test Data 29,69
A6365698,892,73905552,189,,,POINT,747636,,Data4,Data3,,1,Data8,1586,,,0,,,m/s,,,,six,Data5,Test Data 24,17
A8673692,929,55428237,127,,,POINT,852446,,Data9,Data9,,,Data1,5537,,H,0,,,m/s,,,,six,Data8,Test Data 25,72
A7046710,757,54565864,167,,,POINT,787901,,Data7,Data1,,,Data4,5423,,,,,,m/s,,,,five,Data9,Test Data 48,77
A4854087,414,63696990,39,,,POINT,990774,,Data8,Data1,CYCLE,1,Data4,4248,,H,,,,m/s,,,,five,Data4,Test Data 16,56
A4466370,121,23992482,82,,,POINT,330987,,Data6,Data1,CYCLE,,Data7,3994,,H,,,,m/s,,,,six,Data4,Test Data 23,28
A9904207,218,13027165,112,,,POINT,832877,,Data5,Data6,CYCLE,,Data1,5274,,,UNSPECIFIED,,,m/s,,,,three,Data1,Test Data 25,66
A5685067,577,44108995,169,,,POINT,164819,,Data7,Data3,,1,Data7,7744,,,9001,,,m/s,,,,,Data8,Test Data 98,44
A728873,639,43710228,76,,,POINT,122158,,Data9,Data9,CYCLE,1,Data4,7956,,H,0,,,m/s,,,,,Data9,Test Data 47,25
A4482382,20,93270782,211,,,POINT,410762,,Data5,Data8,,1,Data7,6506,,,,,,m/s,,,,,Data1,Test Data 11,27
A2449544,227,69779149,22,,,POINT,47082,,Data1,Data3,CYCLE,1,Data1,56,,,,,,m/s,,,,,Data1,Test Data 9,91
A8890283,670,61951746,198,,,POINT,879295,,Data6,Data4,,1,Data1,1134,,,9001,,,m/s,,,,one,Data4,Test Data 41,8
A1921913,792,68781015,142,,,POINT,607400,,Data3,Data9,,1,Data6,7104,,H,,,,m/s,,,,seven,Data6,Test Data 48,19
A3189134,271,36809042,101,,,POINT,212922,,Data5,Data4,CYCLE,1,Data8,8859,,,9001,,,m/s,,,,five,Data7,Test Data 35,44
A3060017,939,38702814,87,,,POINT,190705,,Data9,Data9,,1,Data1,1876,,,UNSPECIFIED,,,m/s,,,,zero,Data8,Test Data 56,93
A3443905,701,63952239,4,,,POINT,176197,,Data2,Data4,,1,Data2,1060,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 61,97
A9843382,410,24802853,84,,,POINT,864607,,Data9,Data1,,1,Data8,2438,,,0,,,m/s,,,,,Data9,Test Data 84,92
A6389531,182,4279215,82,,,POINT,147592,,Data9,Data1,CYCLE,,Data3,7072,,,UNSPECIFIED,,,m/s,,,,five,Data9,Test Data 32,76
A5519714,189,55438149,46,,,POINT,509994,,Data5,Data1,,,Data5,5801,,H,9001,,,m/s,,,,,Data9,Test Data 43,26
A7040407,850,14873779,211,,,POINT,227770,,Data6,Data5,CYCLE,1,Data3,7943,,H,0,,,m/s,,,,five,Data8,Test Data 23,33
A427082,331,48586,1,,,POINT,26844,,Data3,Data3,CYCLE,,Data9,6417,,H,,,,m/s,,,,three,Data4,Test Data 81,7
A7757133,28,26940343,22,,,POINT,374107,,Data4,Data7,CYCLE,,Data7,5728,,H,9001,,,m/s,,,,,Data5,Test Data 46,30
A3973223,729,88830601,240,,,POINT,539920,,Data7,Data1,,,Data4,8643,,H,0,,,m/s,,,,zero,Data8,Test Data 92,79
A883857,541,88233176,163,,,POINT,804907,,Data2,Data7,,1,Data9,5377,,H,9001,,,m/s,,,,one,Data9,Test Data 2,58
A8855827,268,11771068,109,,,POINT,538037,,Data6,Data5,,,Data3,9524,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 59,44
A4903311,674,68000416,223,,,POINT,713041,,Data2,Data5,,,Data3,8898,,H,,,,m/s,,,,zero,Data4,Test Data 14,69
A6796469,703,89256234,45,,,POINT,47858,,Data1,Data3,,,Data3,5663,,H,,,,m/s,,,,seven,Data3,Test Data 43,4
A8365839,229,8063835,231,,,POINT,539143,,Data5,Data8,,1,Data4,8480,,,UNSPECIFIED,,,m/s,,,,four,Data6,Test Data 36,38
A9852670,634,76503253,20,,,POINT,54615,,Data8,Data8,,,Data3,5197,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 78,12
A858413,352,14191983,93,,,POINT,278418,,Data8,Data6,,,Data6,3585,,H,,,,m/s,,,,,Data3,Test Data 96,91
A8403565,92,57180377,60,,,POINT,298833,,Data9,Data4,CYCLE,1,Data8,9709,,H,,,,m/s,,,,,Data7,Test Data 25,43
A9447775,41,1389002,232,,,POINT,555896,,Data6,Data4,CYCLE,,Data9,8571,,H,,,,m/s,,,,one,Data7,Test Data 46,95
A7423198,694,94583359,91,,,POINT,973286,,Data8,Data1,,,Data3,1780,,H,UNSPECIFIED,,,m/s,,,,five,Data8,Test Data 52,28
A9168921,782,3334444,136,,,POINT,602774,,Data2,Data1,,1,Data5,5091,,H,6001,,,m/s,,,,seven,Data8,Test Data 20,47
A3868592,941,60344786,188,,,POINT,169630,,Data6,Data7,,,Data7,7016,,H,,,,m/s,,,,,Data9,Test Data 66,9
