ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4658543,451,95065822,217,,,POINT,11268,,Data2,Data3,,,Data6,7821,,H,9001,,,m/s,,,,,Data2,Test Data 60,90
A6806073,129,60746996,29,,,POINT,270095,,Data2,Data9,,1,Data2,3635,,H,9001,,,m/s,,,,,Data5,Test Data 73,27
A6912258,313,39236610,68,,,POINT,526307,,Data9,Data4,,1,Data8,7969,,,9001,,,m/s,,,,,Data8,Test Data 5,68
A6614558,58,49785171,35,,,POINT,586237,,Data7,Data4,,,Data7,9761,,H,UNSPECIFIED,,,m/s,,,,six,Data4,Test Data 11,49
A5563391,413,37913032,56,,,POINT,234821,,Data6,Data7,,1,Data7,3555,,H,,,,m/s,,,,five,Data8,Test Data 7,42
A3173757,321,58352712,21,,,POINT,726081,,Data5,Data9,CYCLE,,Data3,807,,,,,,m/s,,,,one,Data3,Test Data 79,94
A6293470,721,95493760,180,,,POINT,445072,,Data4,Data1,,1,Data5,8775,,,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 22,68
A9473414,814,78346951,161,,,POINT,656535,,Data6,Data1,,,Data3,3047,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 50,49
A9668895,432,38499069,186,,,POINT,243315,,Data9,Data1,CYCLE,,Data1,8784,,H,0,,,m/s,,,,zero,Data3,Test Data 40,87
A9356245,534,31311613,130,,,POINT,526113,,Data8,Data2,,,Data1,4033,,H,,,,m/s,,,,,Data8,Test Data 56,94
A7349155,617,23560366,123,,,POINT,982998,,Data5,Data4,,1,Data8,5090,,H,,,,m/s,,,,four,Data3,Test Data 50,60
