ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A3142329,333,73017175,219,,,POINT,691907,,Data1,Data9,CYCLE,1,Data4,7293,,,UNSPECIFIED,,,m/s,,,,two,Data4,Test Data 67,38
A8741611,695,85781699,60,,,POINT,739564,,Data2,Data8,,,Data8,5815,,H,,,,m/s,,,,one,Data9,Test Data 95,49
A4813576,556,43195631,63,,,POINT,896647,,Data3,Data3,,,Data6,2609,,,UNSPECIFIED,,,m/s,,,,three,Data7,Test Data 93,2
A1135773,749,38848659,184,,,POINT,715322,,Data2,Data3,CYCLE,1,Data6,53,,H,9001,,,m/s,,,,,Data4,Test Data 5,33
A6038215,199,62516829,204,,,POINT,561457,,Data8,Data5,,,Data4,5486,,,9001,,,m/s,,,,four,Data1,Test Data 75,13
A1220162,575,48880781,96,,,POINT,53184,,Data3,Data3,,,Data1,4241,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 94,9
A6289949,979,88283290,69,,,POINT,812419,,Data5,Data8,,,Data5,9214,,H,0,,,m/s,,,,two,Data3,Test Data 16,37
A6277093,54,67332122,165,,,POINT,791834,,Data5,Data8,,,Data1,9871,,H,UNSPECIFIED,,,m/s,,,,three,Data6,Test Data 13,7
A7261094,98,82897193,114,,,POINT,341400,,Data4,Data6,CYCLE,,Data9,6840,,H,UNSPECIFIED,,,m/s,,,,zero,Data4,Test Data 7,4
A3044817,148,29708761,89,,,POINT,963318,,Data5,Data1,,,Data5,5324,,,0,,,m/s,,,,,Data7,Test Data 43,70
A116841,444,55787190,23,,,POINT,316146,,Data3,Data8,,1,Data4,3838,,H,,,,m/s,,,,,Data4,Test Data 62,100
A1712356,389,63741057,244,,,POINT,590539,,Data1,Data7,,1,Data5,6409,,,6001,,,m/s,,,,five,Data8,Test Data 20,32
A8813555,476,3837078,125,,,POINT,78735,,Data2,Data1,,1,Data5,7720,,,0,,,m/s,,,,six,Data1,Test Data 16,3
A8697273,248,24693799,62,,,POINT,268783,,Data9,Data7,CYCLE,1,Data6,2871,,H,9001,,,m/s,,,,zero,Data3,Test Data 96,98
A8753617,366,39750948,48,,,POINT,332569,,Data3,Data6,,1,Data8,4995,,,0,,,m/s,,,,four,Data3,Test Data 84,51
A944385,494,63391638,82,,,POINT,557147,,Data2,Data7,,,Data5,2254,,,,,,m/s,,,,six,Data7,Test Data 22,65
A9043686,754,18662455,33,,,POINT,482954,,Data8,Data2,CYCLE,,Data2,6808,,,6001,,,m/s,,,,seven,Data6,Test Data 42,95
A7555602,588,26059294,12,,,POINT,564207,,Data3,Data2,,1,Data4,56,,,,,,m/s,,,,four,Data7,Test Data 84,77
A1606400,175,86803578,190,,,POINT,363190,,Data3,Data6,,1,Data4,3262,,,0,,,m/s,,,,,Data6,Test Data 52,65
A9293368,338,87834717,33,,,POINT,281633,,Data5,Data6,CYCLE,1,Data7,3708,,H,,,,m/s,,,,,Data6,Test Data 76,27
A5158948,230,73664972,69,,,POINT,701505,,Data9,Data3,,1,Data3,7433,,,,,,m/s,,,,,Data6,Test Data 3,88
A7930448,704,63346408,134,,,POINT,345029,,Data7,Data1,,,Data5,5129,,H,,,,m/s,,,,two,Data6,Test Data 5,20
A4151247,553,45936992,165,,,POINT,205910,,Data6,Data7,CYCLE,1,Data5,895,,,6001,,,m/s,,,,one,Data5,Test Data 82,42
A8383380,753,30675817,87,,,POINT,28867,,Data6,Data5,,1,Data1,5639,,,6001,,,m/s,,,,zero,Data9,Test Data 27,63
A7858772,599,37557279,248,,,POINT,238911,,Data2,Data1,,,Data3,8160,,,9001,,,m/s,,,,five,Data5,Test Data 96,54
A4760555,983,62297325,231,,,POINT,432163,,Data7,Data9,CYCLE,,Data8,7897,,,6001,,,m/s,,,,,Data7,Test Data 8,88
A8272244,502,43497976,98,,,POINT,365318,,Data1,Data8,,,Data6,314,,,6001,,,m/s,,,,three,Data1,Test Data 71,12
A8113416,442,59969573,184,,,POINT,632854,,Data2,Data5,,,Data9,4144,,H,0,,,m/s,,,,,Data9,Test Data 53,77
