ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A7660423,51,44098655,127,,,POINT,794809,,Data5,Data8,CYCLE,1,Data6,7609,,H,,,,m/s,,,,,Data5,Test Data 96,97
A8659346,859,75137373,100,,,POINT,400757,,Data7,Data6,,,Data3,6017,,H,9001,,,m/s,,,,,Data9,Test Data 92,71
A1982401,810,93704109,108,,,POINT,307525,,Data9,Data7,,1,Data2,4678,,,6001,,,m/s,,,,,Data3,Test Data 42,87
A9807274,40,52522681,62,,,POINT,581907,,Data9,Data2,,,Data8,2725,,H,,,,m/s,,,,two,Data9,Test Data 90,48
A9070962,872,34060514,80,,,POINT,35520,,Data9,Data5,,1,Data1,4505,,,UNSPECIFIED,,,m/s,,,,six,Data5,Test Data 72,88
A422536,36,96224770,131,,,POINT,151916,,Data4,Data8,,1,Data9,3140,,H,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 3,33
A1205993,412,80790621,56,,,POINT,420618,,Data2,Data5,CYCLE,,Data7,5206,,,,,,m/s,,,,,Data6,Test Data 54,98
A5428066,427,24512944,59,,,POINT,997054,,Data2,Data6,CYCLE,,Data6,392,,,,,,m/s,,,,six,Data9,Test Data 91,92
A4054344,948,61921873,146,,,POINT,295243,,Data4,Data1,,1,Data7,3796,,,9001,,,m/s,,,,,Data3,Test Data 54,88
A9386508,800,15123483,19,,,POINT,640026,,Data1,Data5,CYCLE,1,Data7,9549,,,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 90,54
A2654513,947,88621785,213,,,POINT,738487,,Data4,Data7,,,Data8,4985,,H,9001,,,m/s,,,,three,Data5,Test Data 97,90
A7953424,864,93948114,156,,,POINT,897668,,Data9,Data1,CYCLE,,Data9,4432,,,6001,,,m/s,,,,one,Data1,Test Data 42,42
A1970911,918,66108339,85,,,POINT,917876,,Data3,Data9,,,Data9,6974,,,6001,,,m/s,,,,three,Data4,Test Data 1,55
A5633263,107,5399465,105,,,POINT,371873,,Data6,Data6,,,Data9,1601,,H,6001,,,m/s,,,,zero,Data5,Test Data 2,29
A5398055,518,75093874,195,,,POINT,729338,,Data9,Data9,CYCLE,1,Data9,5278,,H,9001,,,m/s,,,,seven,Data1,Test Data 50,25
A1774430,933,35816198,230,,,POINT,363243,,Data4,Data5,,,Data4,5949,,H,0,,,m/s,,,,three,Data7,Test Data 28,83
A950137,242,74553952,222,,,POINT,416387,,Data3,Data9,,,Data3,3022,,,9001,,,m/s,,,,,Data8,Test Data 40,34
A7706310,549,35714399,239,,,POINT,914511,,Data5,Data7,CYCLE,,Data5,2538,,H,6001,,,m/s,,,,,Data9,Test Data 12,76
A5327631,46,3306526,86,,,POINT,44315,,Data7,Data9,,1,Data3,9363,,,,,,m/s,,,,two,Data1,Test Data 8,78
A1754691,427,70661155,135,,,POINT,449754,,Data3,Data7,CYCLE,,Data5,9088,,,,,,m/s,,,,,Data9,Test Data 14,89
A809941,161,90348332,8,,,POINT,615910,,Data7,Data3,,1,Data5,9162,,H,,,,m/s,,,,one,Data5,Test Data 88,34
A223535,938,21115570,117,,,POINT,343298,,Data7,Data9,,,Data1,3565,,,0,,,m/s,,,,two,Data3,Test Data 12,24
A7172506,346,45532282,244,,,POINT,72791,,Data4,Data1,CYCLE,,Data7,9259,,,0,,,m/s,,,,two,Data4,Test Data 39,99
A3371128,950,78176240,189,,,POINT,226921,,Data5,Data6,,1,Data4,6449,,H,9001,,,m/s,,,,zero,Data3,Test Data 24,74
A3255866,502,71542645,238,,,POINT,27317,,Data2,Data6,CYCLE,1,Data3,3862,,H,9001,,,m/s,,,,,Data3,Test Data 58,31
A240260,769,65332511,35,,,POINT,63580,,Data1,Data7,,,Data9,9104,,,,,,m/s,,,,,Data5,Test Data 16,91
A1897653,152,78087682,245,,,POINT,659079,,Data1,Data6,,,Data1,1221,,H,,,,m/s,,,,,Data2,Test Data 91,21
A7003778,871,34274666,59,,,POINT,363337,,Data7,Data1,,1,Data8,3777,,,9001,,,m/s,,,,,Data7,Test Data 98,24
A7724940,997,2941683,69,,,POINT,288465,,Data6,Data8,,1,Data5,1043,,H,0,,,m/s,,,,,Data1,Test Data 41,68
A4588366,723,14345121,202,,,POINT,600502,,Data2,Data7,,1,Data7,4767,,,6001,,,m/s,,,,,Data4,Test Data 51,81
A9395454,618,54135100,72,,,POINT,701611,,Data8,Data3,CYCLE,,Data1,7876,,H,,,,m/s,,,,one,Data1,Test Data 86,97
A2671605,630,51836121,85,,,POINT,838174,,Data7,Data5,CYCLE,,Data7,4932,,H,UNSPECIFIED,,,m/s,,,,four,Data3,Test Data 35,93
