ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2575992,4,86469481,83,,,POINT,763622,,Data4,Data6,,,Data9,2290,,,9001,,,m/s,,,,two,Data9,Test Data 9,34
A3825585,974,99299726,215,,,POINT,11200,,Data1,Data8,,,Data7,3131,,,0,,,m/s,,,,,Data3,Test Data 10,9
A3217335,50,7224092,9,,,POINT,875955,,Data3,Data6,,1,Data5,160,,,,,,m/s,,,,,Data6,Test Data 93,82
A5988814,917,42523811,45,,,POINT,527552,,Data3,Data9,,,Data1,7903,,,6001,,,m/s,,,,six,Data1,Test Data 78,92
A7450016,67,47612284,174,,,POINT,13568,,Data8,Data5,,,Data7,6834,,H,UNSPECIFIED,,,m/s,,,,one,Data9,Test Data 22,31
A1742675,292,30358530,205,,,POINT,258627,,Data3,Data9,,,Data6,1069,,,0,,,m/s,,,,,Data9,Test Data 81,33
A1498415,938,79826506,89,,,POINT,629803,,Data1,Data9,CYCLE,,Data2,7373,,,,,,m/s,,,,five,Data3,Test Data 95,32
A8311874,259,83097555,228,,,POINT,295038,,Data8,Data1,CYCLE,1,Data6,9644,,,UNSPECIFIED,,,m/s,,,,zero,Data5,Test Data 53,86
A4420555,658,52622159,63,,,POINT,775925,,Data3,Data7,,1,Data2,992,,,6001,,,m/s,,,,five,Data8,Test Data 25,60
A4254665,612,20993206,164,,,POINT,554302,,Data3,Data5,,1,Data2,4253,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 1,70
A379103,337,62513781,19,,,POINT,823251,,Data7,Data2,,,Data6,1450,,,6001,,,m/s,,,,,Data3,Test Data 39,97
A6198612,890,36181511,182,,,POINT,561428,,Data5,Data6,,,Data5,5289,,H,,,,m/s,,,,three,Data5,Test Data 13,62
A8143845,777,16342889,48,,,POINT,68395,,Data8,Data8,CYCLE,,Data4,8419,,,0,,,m/s,,,,,Data6,Test Data 4,39
A5270620,650,88292557,93,,,POINT,359095,,Data2,Data3,,,Data1,5063,,H,,,,m/s,,,,four,Data1,Test Data 43,27
A7922764,436,32258658,67,,,POINT,341286,,Data3,Data5,,,Data4,5038,,,0,,,m/s,,,,zero,Data2,Test Data 71,84
A1317472,715,43237362,71,,,POINT,637389,,Data6,Data7,,,Data4,6976,,H,6001,,,m/s,,,,,Data7,Test Data 1,72
A31182,202,73929224,165,,,POINT,771723,,Data5,Data8,CYCLE,,Data8,9604,,,,,,m/s,,,,four,Data1,Test Data 13,29
A6087030,956,69875250,42,,,POINT,477529,,Data9,Data7,,,Data1,6413,,H,,,,m/s,,,,seven,Data8,Test Data 75,84
A1513518,314,80380894,196,,,POINT,531416,,Data8,Data5,,1,Data3,4509,,H,,,,m/s,,,,,Data5,Test Data 18,13
A7290829,306,14329735,184,,,POINT,116579,,Data5,Data2,,,Data5,5262,,,,,,m/s,,,,six,Data9,Test Data 29,12
A3111822,650,4756825,248,,,POINT,947798,,Data2,Data2,,,Data4,7979,,H,6001,,,m/s,,,,seven,Data3,Test Data 43,83
A3854767,804,65660738,241,,,POINT,474238,,Data1,Data5,,,Data5,7069,,H,,,,m/s,,,,six,Data4,Test Data 92,78
A452664,588,29280194,20,,,POINT,3726,,Data6,Data9,,1,Data2,7606,,H,6001,,,m/s,,,,five,Data4,Test Data 64,32
A4246406,685,52968981,161,,,POINT,518009,,Data5,Data1,,1,Data6,8664,,,6001,,,m/s,,,,,Data7,Test Data 90,86
A9009282,503,43824354,218,,,POINT,171194,,Data9,Data8,,,Data2,8092,,,9001,,,m/s,,,,five,Data4,Test Data 76,46
A9095653,653,12916209,133,,,POINT,652803,,Data9,Data5,,,Data4,7690,,H,,,,m/s,,,,seven,Data4,Test Data 67,6
A1178366,822,55389501,224,,,POINT,446357,,Data9,Data2,CYCLE,1,Data3,9615,,H,9001,,,m/s,,,,two,Data6,Test Data 41,83
A2941486,60,69220260,121,,,POINT,304985,,Data1,Data6,CYCLE,1,Data8,740,,H,,,,m/s,,,,,Data4,Test Data 92,38
A8617064,257,86398119,195,,,POINT,758902,,Data1,Data2,,1,Data2,4758,,,,,,m/s,,,,,Data1,Test Data 0,90
A5758372,995,54301435,8,,,POINT,193755,,Data4,Data3,CYCLE,,Data2,2961,,,0,,,m/s,,,,,Data5,Test Data 80,42
A3199948,534,17696042,90,,,POINT,188236,,Data5,Data8,,,Data7,9274,,,0,,,m/s,,,,zero,Data8,Test Data 79,23
A268883,424,78678333,247,,,POINT,384678,,Data2,Data9,,,Data6,4123,,,0,,,m/s,,,,three,Data5,Test Data 1,15
A6613935,114,65151095,75,,,POINT,464039,,Data4,Data5,,,Data6,6584,,H,0,,,m/s,,,,,Data1,Test Data 16,83
A6122105,462,34235689,146,,,POINT,708890,,Data6,Data1,CYCLE,1,Data8,1078,,,,,,m/s,,,,three,Data2,Test Data 86,58
A3462519,553,28703040,27,,,POINT,72911,,Data4,Data5,,,Data9,1627,,,UNSPECIFIED,,,m/s,,,,three,Data4,Test Data 61,51
A3181673,110,63868182,83,,,POINT,270543,,Data3,Data9,,1,Data9,825,,H,,,,m/s,,,,one,Data6,Test Data 92,91
A4621035,431,37599499,96,,,POINT,454443,,Data4,Data3,,,Data7,138,,H,9001,,,m/s,,,,two,Data9,Test Data 77,71
A6784181,933,8296846,226,,,POINT,583633,,Data3,Data2,CYCLE,1,Data6,2614,,H,9001,,,m/s,,,,four,Data6,Test Data 28,31
A7816597,611,40630393,10,,,POINT,933201,,Data8,Data8,,,Data9,6123,,H,0,,,m/s,,,,six,Data5,Test Data 4,35
