ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A7928104,60,11921758,85,,,POINT,532236,,Data4,Data6,CYCLE,,Data8,1801,,H,UNSPECIFIED,,,m/s,,,,six,Data1,Test Data 57,82
A8472191,211,59466602,27,,,POINT,339554,,Data1,Data5,,,Data9,5315,,,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 97,24
A4826869,493,17056446,2,,,POINT,685943,,Data3,Data9,,,Data4,9906,,H,9001,,,m/s,,,,one,Data4,Test Data 91,78
A5499022,77,71013930,222,,,POINT,530972,,Data3,Data7,,1,Data4,2170,,,6001,,,m/s,,,,three,Data4,Test Data 64,54
A8410069,909,12035068,25,,,POINT,325510,,Data6,Data9,,1,Data2,8728,,H,,,,m/s,,,,three,Data4,Test Data 10,6
A741925,212,69277314,161,,,POINT,362108,,Data8,Data5,CYCLE,1,Data3,9442,,H,0,,,m/s,,,,,Data2,Test Data 15,37
A6006122,429,98495074,142,,,POINT,114073,,Data5,Data8,CYCLE,,Data9,8151,,H,0,,,m/s,,,,,Data5,Test Data 93,69
A53199,139,71280276,161,,,POINT,16838,,Data8,Data3,CYCLE,,Data4,8043,,,0,,,m/s,,,,six,Data7,Test Data 18,74
A9012876,666,43525122,201,,,POINT,693851,,Data5,Data7,CYCLE,1,Data4,9113,,,,,,m/s,,,,five,Data9,Test Data 43,61
A2202442,342,94963975,210,,,POINT,229715,,Data2,Data6,,1,Data4,4416,,,9001,,,m/s,,,,four,Data2,Test Data 84,52
A5950764,789,29585176,80,,,POINT,627500,,Data9,Data1,,,Data3,8957,,H,0,,,m/s,,,,two,Data4,Test Data 64,82
A1357849,360,55401297,167,,,POINT,582842,,Data8,Data2,CYCLE,,Data1,1640,,H,6001,,,m/s,,,,one,Data2,Test Data 52,2
A7478903,416,5330866,56,,,POINT,865846,,Data1,Data9,CYCLE,1,Data4,3071,,H,,,,m/s,,,,one,Data7,Test Data 23,65
A2043749,708,80226717,217,,,POINT,398474,,Data9,Data8,CYCLE,,Data1,4500,,,6001,,,m/s,,,,zero,Data4,Test Data 91,20
A8376269,235,51606571,135,,,POINT,923219,,Data8,Data8,,1,Data5,6002,,,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 26,41
A3275210,96,55420219,4,,,POINT,725850,,Data7,Data5,,1,Data4,8466,,H,0,,,m/s,,,,four,Data5,Test Data 9,26
A8217666,798,62480261,56,,,POINT,953521,,Data4,Data5,CYCLE,1,Data9,13,,H,0,,,m/s,,,,six,Data7,Test Data 79,78
A4690608,836,34252262,110,,,POINT,471277,,Data1,Data4,CYCLE,,Data4,6926,,,9001,,,m/s,,,,two,Data2,Test Data 32,23
A267888,641,16244190,74,,,POINT,967581,,Data6,Data6,,1,Data9,9649,,H,,,,m/s,,,,,Data3,Test Data 1,64
A4894430,262,98293168,234,,,POINT,626276,,Data2,Data2,CYCLE,1,Data4,7269,,H,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 31,21
