ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A1873460,530,70741934,176,,,POINT,200386,,Data3,Data7,,1,Data5,1431,,H,0,,,m/s,,,,,Data2,Test Data 44,44
A7068019,35,60142366,60,,,POINT,710065,,Data1,Data8,,,Data9,1446,,H,9001,,,m/s,,,,five,Data1,Test Data 29,9
A4088334,204,41551545,209,,,POINT,49381,,Data2,Data6,CYCLE,1,Data8,9107,,,UNSPECIFIED,,,m/s,,,,six,Data8,Test Data 52,31
A4350152,886,81741879,218,,,POINT,992628,,Data9,Data6,,1,Data9,3648,,H,,,,m/s,,,,six,Data3,Test Data 29,81
A3174535,682,18770649,95,,,POINT,786540,,Data2,Data5,,1,Data6,8620,,,6001,,,m/s,,,,zero,Data5,Test Data 1,97
A1736635,829,70324776,43,,,POINT,708756,,Data9,Data3,,,Data4,156,,H,0,,,m/s,,,,zero,Data7,Test Data 45,88
A7217606,341,57190996,9,,,POINT,27210,,Data7,Data5,,,Data1,9160,,,,,,m/s,,,,two,Data8,Test Data 41,68
A3391157,954,88926460,141,,,POINT,239965,,Data6,Data4,CYCLE,,Data8,4282,,H,0,,,m/s,,,,five,Data9,Test Data 87,65
A9454621,935,13215342,86,,,POINT,796262,,Data5,Data9,,,Data4,8073,,,0,,,m/s,,,,,Data2,Test Data 34,82
A1974597,374,21407553,208,,,POINT,987908,,Data6,Data3,,1,Data7,7832,,H,9001,,,m/s,,,,six,Data4,Test Data 10,44
A1774897,977,99092848,59,,,POINT,416559,,Data6,Data9,CYCLE,1,Data6,5871,,,,,,m/s,,,,,Data8,Test Data 94,88
A4353547,12,81521520,36,,,POINT,725837,,Data1,Data6,,,Data6,3328,,H,6001,,,m/s,,,,two,Data7,Test Data 0,86
A5753219,87,23051715,59,,,POINT,82383,,Data8,Data9,,1,Data6,3201,,,0,,,m/s,,,,five,Data1,Test Data 38,25
A8263969,378,58708912,220,,,POINT,487827,,Data1,Data7,CYCLE,,Data9,233,,,0,,,m/s,,,,six,Data7,Test Data 57,74
A8147539,853,51671866,63,,,POINT,249473,,Data3,Data2,,1,Data3,8009,,,9001,,,m/s,,,,one,Data4,Test Data 46,82
A9981028,399,66669993,144,,,POINT,89413,,Data8,Data5,,,Data8,8489,,,UNSPECIFIED,,,m/s,,,,two,Data5,Test Data 79,17
A9488399,603,68377427,215,,,POINT,344760,,Data2,Data9,,1,Data6,1478,,,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 0,65
A4866468,215,22294392,15,,,POINT,941956,,Data5,Data8,CYCLE,,Data8,1760,,H,9001,,,m/s,,,,,Data3,Test Data 30,4
A4637488,211,5939437,213,,,POINT,612786,,Data1,Data7,,,Data5,4013,,,,,,m/s,,,,,Data3,Test Data 12,19
A4782088,11,7068557,35,,,POINT,897749,,Data6,Data8,,1,Data8,1552,,,,,,m/s,,,,six,Data1,Test Data 70,42
A8180340,387,69176920,10,,,POINT,245794,,Data6,Data9,CYCLE,1,Data5,8228,,H,9001,,,m/s,,,,five,Data9,Test Data 76,48
A8782132,773,54393077,132,,,POINT,417175,,Data2,Data5,,,Data7,2573,,,0,,,m/s,,,,six,Data4,Test Data 91,18
A6714253,749,45240769,12,,,POINT,103263,,Data2,Data6,,1,Data9,3888,,,9001,,,m/s,,,,,Data4,Test Data 88,86
A4054232,433,11462293,175,,,POINT,517592,,Data4,Data5,CYCLE,,Data5,352,,H,6001,,,m/s,,,,three,Data6,Test Data 73,71
A610342,371,51692188,179,,,POINT,887735,,Data9,Data7,,1,Data9,5083,,H,6001,,,m/s,,,,five,Data1,Test Data 98,79
A7033406,719,75457981,125,,,POINT,656317,,Data5,Data6,,1,Data2,1252,,,,,,m/s,,,,seven,Data9,Test Data 37,27
A9038062,328,99634081,221,,,POINT,321804,,Data2,Data5,,,Data1,6838,,H,9001,,,m/s,,,,,Data7,Test Data 2,24
A9981154,220,28218189,33,,,POINT,344773,,Data8,Data4,,1,Data8,8394,,H,9001,,,m/s,,,,seven,Data4,Test Data 55,73
A19740,57,23666721,143,,,POINT,890024,,Data5,Data9,,1,Data8,9657,,H,0,,,m/s,,,,four,Data6,Test Data 67,66
A5523681,928,88865765,68,,,POINT,30127,,Data3,Data8,,1,Data8,8918,,,UNSPECIFIED,,,m/s,,,,six,Data3,Test Data 90,18
A2589843,465,72380148,5,,,POINT,191546,,Data7,Data9,CYCLE,1,Data8,5467,,H,6001,,,m/s,,,,,Data4,Test Data 93,12
A7595654,665,93591902,97,,,POINT,65364,,Data7,Data2,CYCLE,1,Data3,8982,,,6001,,,m/s,,,,,Data2,Test Data 2,84
A5262900,539,39542266,145,,,POINT,822795,,Data6,Data1,,1,Data8,5393,,H,UNSPECIFIED,,,m/s,,,,five,Data8,Test Data 55,18
A1225022,766,43375542,48,,,POINT,796486,,Data9,Data5,,1,Data2,2107,,H,6001,,,m/s,,,,,Data1,Test Data 78,24
A6422788,171,7402216,69,,,POINT,549928,,Data1,Data8,,1,Data1,2399,,,0,,,m/s,,,,three,Data5,Test Data 46,93
A3565972,288,85127420,216,,,POINT,295296,,Data7,Data6,CYCLE,1,Data2,1425,,,9001,,,m/s,,,,four,Data7,Test Data 8,1
A714214,861,20738333,139,,,POINT,408257,,Data9,Data3,CYCLE,,Data1,9541,,H,0,,,m/s,,,,four,Data4,Test Data 35,8
A4597153,562,96653326,4,,,POINT,489000,,Data2,Data4,,,Data9,2488,,H,,,,m/s,,,,,Data1,Test Data 88,57
A950311,862,29652266,98,,,POINT,146939,,Data3,Data5,CYCLE,1,Data5,5724,,,,,,m/s,,,,four,Data6,Test Data 34,84
A4473306,176,18715680,128,,,POINT,929396,,Data7,Data8,,1,Data9,1840,,H,,,,m/s,,,,,Data4,Test Data 76,16
A4965915,153,39627012,150,,,POINT,797215,,Data6,Data5,,,Data8,2222,,,,,,m/s,,,,,Data3,Test Data 70,69
A6024371,189,50915251,41,,,POINT,722719,,Data8,Data7,,,Data8,7375,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 81,12
