ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A381424,840,66528556,246,,,POINT,607985,,Data9,Data7,,,Data2,1221,,H,,,,m/s,,,,zero,Data6,Test Data 45,53
A4518952,63,43445846,6,,,POINT,357947,,Data8,Data1,,,Data9,9093,,H,,,,m/s,,,,four,Data2,Test Data 68,16
A3616996,458,61306143,169,,,POINT,290652,,Data2,Data3,,1,Data2,7064,,,,,,m/s,,,,,Data1,Test Data 69,62
A6319106,307,95187817,5,,,POINT,814350,,Data3,Data7,,1,Data6,1867,,,6001,,,m/s,,,,zero,Data1,Test Data 33,33
A2669845,671,67426703,143,,,POINT,799337,,Data4,Data7,,1,Data5,6212,,,,,,m/s,,,,six,Data1,Test Data 75,64
A2724893,299,88728830,57,,,POINT,337520,,Data1,Data9,CYCLE,1,Data3,5737,,,0,,,m/s,,,,two,Data9,Test Data 84,16
A3160768,444,15472510,141,,,POINT,93902,,Data9,Data1,CYCLE,,Data8,470,,H,,,,m/s,,,,five,Data2,Test Data 0,70
A5881900,860,31853854,10,,,POINT,162955,,Data3,Data1,,,Data4,7864,,H,0,,,m/s,,,,four,Data9,Test Data 13,35
A3066368,522,93604413,134,,,POINT,54003,,Data5,Data4,CYCLE,,Data8,5248,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 57,44
A5761435,142,29663851,110,,,POINT,528012,,Data4,Data4,CYCLE,,Data6,3055,,H,9001,,,m/s,,,,,Data6,Test Data 81,37
A1174052,937,1837067,78,,,POINT,84432,,Data5,Data5,,1,Data8,3794,,,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 49,93
A7424779,177,23400462,97,,,POINT,344128,,Data8,Data1,CYCLE,,Data7,9232,,,,,,m/s,,,,six,Data1,Test Data 39,12
A8652587,958,78750935,71,,,POINT,758024,,Data1,Data7,,,Data9,4362,,H,,,,m/s,,,,three,Data9,Test Data 35,49
A3106846,76,4701071,243,,,POINT,321632,,Data6,Data7,,1,Data3,9852,,,,,,m/s,,,,zero,Data4,Test Data 13,19
A3105610,227,21026914,57,,,POINT,960422,,Data3,Data6,,1,Data1,8522,,,UNSPECIFIED,,,m/s,,,,three,Data7,Test Data 32,14
