ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4740927,107,2148423,62,,,POINT,77245,,Data7,Data5,,1,Data9,5952,,H,0,,,m/s,,,,,Data6,Test Data 0,19
A6922527,635,84890131,77,,,POINT,688396,,Data3,Data4,CYCLE,1,Data5,2427,,H,0,,,m/s,,,,three,Data9,Test Data 56,53
A7033995,950,40549779,204,,,POINT,22646,,Data3,Data4,CYCLE,1,Data1,7232,,,,,,m/s,,,,zero,Data1,Test Data 14,27
A9363173,874,78274052,249,,,POINT,475380,,Data4,Data6,,,Data5,8219,,H,,,,m/s,,,,,Data7,Test Data 68,25
A5631090,901,68061096,69,,,POINT,969900,,Data7,Data6,CYCLE,,Data5,3806,,,,,,m/s,,,,zero,Data5,Test Data 33,66
A1763166,296,32370173,107,,,POINT,797779,,Data8,Data2,CYCLE,1,Data3,9299,,,UNSPECIFIED,,,m/s,,,,five,Data4,Test Data 61,41
A9453130,677,69326777,22,,,POINT,753141,,Data9,Data3,,1,Data5,9320,,H,,,,m/s,,,,six,Data7,Test Data 88,84
A2362216,288,22210748,237,,,POINT,775286,,Data7,Data6,CYCLE,1,Data5,7446,,H,UNSPECIFIED,,,m/s,,,,zero,Data2,Test Data 10,92
A1747022,477,63629811,82,,,POINT,70759,,Data1,Data8,CYCLE,1,Data2,3098,,,,,,m/s,,,,two,Data3,Test Data 81,90
A5085260,747,33617788,105,,,POINT,637499,,Data7,Data6,,1,Data9,6399,,H,,,,m/s,,,,,Data6,Test Data 47,85
A1726691,484,90166577,54,,,POINT,254317,,Data9,Data1,CYCLE,,Data2,4547,,,UNSPECIFIED,,,m/s,,,,four,Data6,Test Data 0,85
A8207506,742,26875571,111,,,POINT,931123,,Data7,Data7,CYCLE,,Data6,94,,,,,,m/s,,,,,Data5,Test Data 9,76
A4102469,455,2520203,191,,,POINT,328190,,Data2,Data5,CYCLE,1,Data7,5284,,,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 36,64
A8463913,737,26473282,100,,,POINT,886386,,Data5,Data9,CYCLE,1,Data8,2653,,H,,,,m/s,,,,four,Data2,Test Data 3,49
A8067528,397,34406068,56,,,POINT,597957,,Data4,Data4,,1,Data5,1201,,H,,,,m/s,,,,two,Data5,Test Data 16,32
A6650328,916,80123986,54,,,POINT,957621,,Data5,Data6,,1,Data3,251,,,9001,,,m/s,,,,six,Data6,Test Data 47,70
A4304365,993,44909132,230,,,POINT,416832,,Data3,Data6,CYCLE,1,Data9,6723,,,,,,m/s,,,,two,Data8,Test Data 95,36
A8289094,535,23247164,152,,,POINT,913284,,Data6,Data6,,,Data2,9806,,,,,,m/s,,,,two,Data9,Test Data 8,41
A5653586,371,66896059,183,,,POINT,153009,,Data2,Data4,,,Data1,2906,,H,,,,m/s,,,,,Data9,Test Data 11,56
A9763505,38,50621531,58,,,POINT,563048,,Data9,Data4,CYCLE,1,Data6,7887,,,,,,m/s,,,,zero,Data3,Test Data 22,97
A6470325,435,33845434,122,,,POINT,773901,,Data2,Data4,CYCLE,1,Data5,860,,H,,,,m/s,,,,three,Data4,Test Data 14,90
A6487537,479,40807949,237,,,POINT,158282,,Data2,Data9,,1,Data3,4507,,,,,,m/s,,,,seven,Data4,Test Data 34,42
A7168673,466,7857544,162,,,POINT,803518,,Data5,Data6,,,Data7,1353,,H,0,,,m/s,,,,seven,Data9,Test Data 74,84
A2295952,890,23478565,33,,,POINT,623732,,Data7,Data4,,1,Data7,3412,,H,0,,,m/s,,,,zero,Data7,Test Data 67,93
A7219750,262,74500193,4,,,POINT,520442,,Data3,Data7,,,Data8,5161,,,6001,,,m/s,,,,one,Data9,Test Data 49,50
A7156874,682,4039664,155,,,POINT,597644,,Data1,Data9,CYCLE,,Data2,645,,H,9001,,,m/s,,,,three,Data2,Test Data 63,69
A4435292,785,67668569,182,,,POINT,387147,,Data3,Data8,,,Data2,21,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 25,44
A2889231,525,87202551,75,,,POINT,660539,,Data4,Data3,,1,Data6,1082,,H,,,,m/s,,,,one,Data4,Test Data 69,60
A525322,462,24359660,66,,,POINT,46485,,Data1,Data6,,,Data7,8850,,,9001,,,m/s,,,,seven,Data1,Test Data 41,41
A3664690,773,12798768,64,,,POINT,370644,,Data3,Data7,CYCLE,,Data4,689,,H,UNSPECIFIED,,,m/s,,,,seven,Data7,Test Data 95,90
A1706276,33,60719578,246,,,POINT,461932,,Data8,Data6,,1,Data1,2521,,,9001,,,m/s,,,,zero,Data9,Test Data 9,26
A1290519,922,67549969,53,,,POINT,833027,,Data3,Data5,,1,Data3,5756,,H,0,,,m/s,,,,six,Data5,Test Data 44,80
A3839432,298,41416573,52,,,POINT,711985,,Data1,Data7,,,Data2,8716,,H,0,,,m/s,,,,,Data1,Test Data 69,17
A3536419,551,75905327,89,,,POINT,166125,,Data4,Data5,CYCLE,,Data2,1918,,H,,,,m/s,,,,zero,Data5,Test Data 46,74
A993050,597,32938839,82,,,POINT,390076,,Data5,Data7,CYCLE,1,Data2,4367,,H,,,,m/s,,,,,Data6,Test Data 4,98
A2151509,333,92890965,56,,,POINT,788257,,Data8,Data2,,,Data7,1259,,,9001,,,m/s,,,,,Data2,Test Data 30,78
A8775156,672,64597214,230,,,POINT,130162,,Data1,Data5,CYCLE,,Data8,3995,,H,6001,,,m/s,,,,,Data2,Test Data 59,76
A8111087,30,60335395,84,,,POINT,790534,,Data3,Data3,,,Data5,8087,,H,,,,m/s,,,,zero,Data9,Test Data 17,97
A7502322,585,94935207,46,,,POINT,542842,,Data8,Data6,,,Data8,9108,,H,6001,,,m/s,,,,two,Data2,Test Data 70,22
A7179397,585,83914497,153,,,POINT,18496,,Data7,Data6,,1,Data1,3023,,,6001,,,m/s,,,,two,Data7,Test Data 87,19
A5531156,155,92656361,229,,,POINT,129249,,Data1,Data6,,,Data2,8098,,,6001,,,m/s,,,,,Data1,Test Data 57,100
