ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A1227395,591,83497865,223,,,POINT,550851,,Data5,Data8,CYCLE,1,Data2,2157,,,,,,m/s,,,,,Data3,Test Data 94,33
A2626635,78,66504111,217,,,POINT,382944,,Data2,Data6,CYCLE,,Data1,4064,,H,,,,m/s,,,,one,Data9,Test Data 87,89
A2676472,288,23701208,212,,,POINT,593326,,Data1,Data8,,,Data6,4287,,,9001,,,m/s,,,,zero,Data3,Test Data 50,78
A5230100,8,60580612,75,,,POINT,605300,,Data7,Data4,,1,Data8,3612,,H,,,,m/s,,,,five,Data3,Test Data 12,6
A5398648,103,17799299,236,,,POINT,661035,,Data9,Data7,CYCLE,,Data6,4724,,H,,,,m/s,,,,six,Data7,Test Data 43,89
A2579093,992,54880333,192,,,POINT,612571,,Data6,Data8,,1,Data5,1113,,,0,,,m/s,,,,six,Data7,Test Data 91,97
A4451182,581,79501448,68,,,POINT,922916,,Data1,Data8,,1,Data2,9578,,H,0,,,m/s,,,,five,Data2,Test Data 63,78
A5198955,200,75665820,70,,,POINT,29688,,Data7,Data3,CYCLE,,Data3,526,,,9001,,,m/s,,,,four,Data7,Test Data 71,69
A2703827,87,42407025,158,,,POINT,732036,,Data8,Data3,CYCLE,1,Data1,3652,,H,UNSPECIFIED,,,m/s,,,,five,Data9,Test Data 39,19
A8676088,267,42677186,227,,,POINT,56282,,Data1,Data2,CYCLE,1,Data7,1770,,,0,,,m/s,,,,,Data3,Test Data 18,71
A9580739,875,69189105,242,,,POINT,15848,,Data9,Data8,,1,Data3,5207,,,9001,,,m/s,,,,five,Data8,Test Data 17,67
A8510057,217,65743669,245,,,POINT,177833,,Data6,Data7,,,Data8,9074,,,9001,,,m/s,,,,six,Data7,Test Data 24,12
A5032356,719,43820519,139,,,POINT,158225,,Data6,Data7,,,Data5,3445,,H,UNSPECIFIED,,,m/s,,,,seven,Data6,Test Data 6,42
A9661013,390,98699827,134,,,POINT,912533,,Data5,Data3,,1,Data1,1168,,,9001,,,m/s,,,,two,Data3,Test Data 13,82
A7215542,461,21617279,208,,,POINT,623730,,Data8,Data4,CYCLE,,Data8,3255,,H,,,,m/s,,,,seven,Data5,Test Data 90,50
A4887147,914,89556863,175,,,POINT,864331,,Data6,Data6,,,Data3,3554,,,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 62,33
A6477737,386,94419580,56,,,POINT,292618,,Data4,Data3,,,Data5,8268,,,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 35,10
A7633722,434,67827587,91,,,POINT,395751,,Data2,Data4,,1,Data1,4914,,,9001,,,m/s,,,,seven,Data7,Test Data 38,71
A7619947,70,56380285,63,,,POINT,79091,,Data5,Data6,CYCLE,,Data6,7081,,H,0,,,m/s,,,,,Data4,Test Data 7,70
A7334764,661,63330699,209,,,POINT,44570,,Data2,Data6,,,Data3,7723,,,0,,,m/s,,,,,Data2,Test Data 42,84
A9584966,773,70686578,192,,,POINT,156982,,Data5,Data5,,,Data2,3798,,H,9001,,,m/s,,,,five,Data7,Test Data 1,92
A2054299,59,50963335,195,,,POINT,329508,,Data8,Data7,,,Data9,5305,,H,,,,m/s,,,,,Data7,Test Data 58,73
A9920009,875,1842500,109,,,POINT,82,,Data9,Data4,CYCLE,1,Data4,4658,,,0,,,m/s,,,,,Data5,Test Data 97,7
A7426829,934,82313146,141,,,POINT,465741,,Data4,Data3,,1,Data5,8159,,,,,,m/s,,,,three,Data1,Test Data 71,41
A6189102,430,16017799,28,,,POINT,252981,,Data2,Data9,,1,Data5,5763,,H,9001,,,m/s,,,,three,Data1,Test Data 23,71
A3611598,180,95027529,139,,,POINT,471967,,Data6,Data4,CYCLE,,Data4,1412,,,,,,m/s,,,,seven,Data3,Test Data 80,55
A8903615,188,90154355,54,,,POINT,930548,,Data9,Data7,,1,Data7,1980,,H,,,,m/s,,,,,Data7,Test Data 91,92
A7577762,52,8410252,179,,,POINT,64662,,Data5,Data2,,,Data4,731,,,UNSPECIFIED,,,m/s,,,,zero,Data2,Test Data 83,82
