ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A5671846,863,73828617,76,,,POINT,204225,,Data1,Data8,,1,Data3,1924,,,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 2,6
A3600368,574,56088958,139,,,POINT,644209,,Data3,Data9,CYCLE,1,Data4,4682,,H,,,,m/s,,,,zero,Data7,Test Data 41,50
A8915402,487,82318241,205,,,POINT,398421,,Data2,Data8,CYCLE,1,Data2,483,,H,,,,m/s,,,,six,Data4,Test Data 77,31
A2055710,878,25267103,111,,,POINT,300846,,Data2,Data4,,,Data3,7493,,,,,,m/s,,,,three,Data6,Test Data 68,91
A1941932,342,19601629,227,,,POINT,449933,,Data5,Data8,,1,Data2,1235,,H,0,,,m/s,,,,four,Data9,Test Data 29,78
A1645855,156,43605953,235,,,POINT,40862,,Data7,Data6,,,Data5,6465,,H,6001,,,m/s,,,,two,Data9,Test Data 52,86
A2065429,841,92022470,1,,,POINT,346801,,Data4,Data7,,1,Data6,7795,,,0,,,m/s,,,,five,Data3,Test Data 34,26
A9346114,150,38464568,112,,,POINT,95180,,Data6,Data5,,,Data5,8456,,,6001,,,m/s,,,,one,Data9,Test Data 1,31
A2991842,135,13052782,119,,,POINT,187918,,Data3,Data2,,,Data6,3143,,,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 47,91
A5772860,593,57924196,24,,,POINT,492074,,Data8,Data1,,,Data2,1052,,,6001,,,m/s,,,,two,Data5,Test Data 74,51
A1105619,575,33199123,140,,,POINT,439352,,Data7,Data7,CYCLE,1,Data6,4519,,,0,,,m/s,,,,,Data6,Test Data 20,35
A4976102,731,90752704,23,,,POINT,765189,,Data9,Data1,CYCLE,,Data3,9313,,,,,,m/s,,,,,Data8,Test Data 63,44
A9089260,244,1656968,157,,,POINT,110823,,Data9,Data3,CYCLE,1,Data7,3868,,,0,,,m/s,,,,two,Data1,Test Data 94,44
A1601643,772,69953831,212,,,POINT,249019,,Data9,Data3,,,Data6,5785,,,,,,m/s,,,,zero,Data3,Test Data 75,45
A7784098,747,88686760,196,,,POINT,544963,,Data6,Data5,CYCLE,,Data5,9988,,,0,,,m/s,,,,one,Data1,Test Data 71,18
A8174987,992,75105536,239,,,POINT,624839,,Data4,Data1,,,Data9,9523,,H,6001,,,m/s,,,,one,Data1,Test Data 60,40
A793333,758,81514241,245,,,POINT,341053,,Data9,Data6,CYCLE,1,Data3,6874,,H,0,,,m/s,,,,seven,Data4,Test Data 26,70
A5116466,211,61361091,184,,,POINT,178854,,Data9,Data7,,,Data5,2429,,H,6001,,,m/s,,,,six,Data7,Test Data 14,54
A1303331,840,68088468,244,,,POINT,529234,,Data8,Data9,,,Data4,6219,,H,,,,m/s,,,,six,Data8,Test Data 70,56
A4261779,201,95166126,21,,,POINT,11101,,Data6,Data7,,1,Data9,2008,,H,6001,,,m/s,,,,,Data3,Test Data 66,72
A7929775,501,40510170,5,,,POINT,613874,,Data9,Data8,,,Data6,7781,,,9001,,,m/s,,,,,Data3,Test Data 77,72
A2156271,936,52275247,119,,,POINT,176429,,Data5,Data7,,,Data6,1528,,H,,,,m/s,,,,,Data4,Test Data 22,80
A1045625,404,52447378,60,,,POINT,446218,,Data3,Data5,,,Data7,6001,,H,9001,,,m/s,,,,four,Data3,Test Data 85,67
A5854513,676,77554647,12,,,POINT,163775,,Data9,Data3,,,Data1,1694,,H,9001,,,m/s,,,,,Data3,Test Data 40,44
A9036790,491,3189728,48,,,POINT,230580,,Data4,Data3,,1,Data4,7980,,,6001,,,m/s,,,,five,Data5,Test Data 95,25
A8262036,926,92908691,238,,,POINT,93182,,Data4,Data6,,,Data2,4155,,H,0,,,m/s,,,,seven,Data2,Test Data 82,76
A7073765,679,55958762,91,,,POINT,46428,,Data8,Data8,,1,Data8,2852,,H,UNSPECIFIED,,,m/s,,,,one,Data1,Test Data 8,97
A1565749,625,67596066,42,,,POINT,757788,,Data1,Data5,,1,Data1,2671,,,,,,m/s,,,,,Data6,Test Data 33,23
A4861668,182,86221978,31,,,POINT,205689,,Data8,Data4,CYCLE,,Data4,1606,,,UNSPECIFIED,,,m/s,,,,three,Data4,Test Data 6,82
A413373,578,44387525,139,,,POINT,683146,,Data3,Data1,,,Data9,928,,,9001,,,m/s,,,,zero,Data2,Test Data 26,16
A458965,763,74972630,232,,,POINT,402190,,Data5,Data6,,,Data8,9738,,,,,,m/s,,,,seven,Data8,Test Data 94,37
A7079823,779,39569837,40,,,POINT,523282,,Data5,Data8,,,Data2,3220,,H,,,,m/s,,,,,Data7,Test Data 61,51
A1774474,637,74266265,61,,,POINT,437910,,Data4,Data2,,1,Data4,2554,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 45,87
A9794866,284,35410366,45,,,POINT,563958,,Data7,Data3,CYCLE,1,Data9,9108,,H,UNSPECIFIED,,,m/s,,,,three,Data7,Test Data 8,14
A9410125,963,12394216,115,,,POINT,769288,,Data1,Data3,,,Data1,5330,,H,6001,,,m/s,,,,,Data4,Test Data 98,12
A4476275,126,46531803,66,,,POINT,113761,,Data1,Data7,CYCLE,,Data6,4763,,H,,,,m/s,,,,zero,Data9,Test Data 24,74
A3328556,56,94198699,108,,,POINT,486557,,Data7,Data7,CYCLE,1,Data1,9490,,,9001,,,m/s,,,,four,Data6,Test Data 65,98
A2062868,797,811839,113,,,POINT,65308,,Data5,Data3,,1,Data7,7205,,,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 86,78
A7112213,414,38191091,69,,,POINT,710756,,Data4,Data2,,1,Data8,1727,,,6001,,,m/s,,,,five,Data3,Test Data 87,52
A3258310,561,46795065,114,,,POINT,684522,,Data1,Data7,,,Data8,7695,,H,,,,m/s,,,,,Data2,Test Data 17,75
A2572964,217,67328373,76,,,POINT,47967,,Data4,Data4,,,Data5,2315,,,0,,,m/s,,,,seven,Data1,Test Data 47,43
A2247863,592,25312398,110,,,POINT,582938,,Data6,Data5,CYCLE,,Data9,9102,,,UNSPECIFIED,,,m/s,,,,one,Data8,Test Data 36,67
A8030815,259,19359124,190,,,POINT,959145,,Data3,Data7,CYCLE,1,Data6,3595,,H,6001,,,m/s,,,,five,Data7,Test Data 28,16
A5602755,787,21995494,177,,,POINT,354891,,Data1,Data2,,1,Data3,8625,,H,9001,,,m/s,,,,four,Data8,Test Data 34,84
A4109334,791,52889397,196,,,POINT,133751,,Data9,Data7,,1,Data8,1128,,H,9001,,,m/s,,,,seven,Data9,Test Data 32,21
A9814505,347,22582187,24,,,POINT,8124,,Data2,Data1,CYCLE,,Data7,6389,,H,0,,,m/s,,,,three,Data2,Test Data 10,58
A8430170,284,46168693,52,,,POINT,902461,,Data6,Data5,CYCLE,1,Data3,6154,,H,UNSPECIFIED,,,m/s,,,,four,Data7,Test Data 57,21
A6030953,159,70242237,39,,,POINT,21724,,Data2,Data7,,1,Data8,8543,,,9001,,,m/s,,,,zero,Data9,Test Data 85,77
A6253240,959,50365744,127,,,POINT,544254,,Data2,Data2,CYCLE,1,Data1,2824,,H,,,,m/s,,,,four,Data9,Test Data 36,87
A2218659,733,3816532,57,,,POINT,474827,,Data7,Data6,,1,Data6,2311,,H,0,,,m/s,,,,zero,Data5,Test Data 7,48
A1660771,805,87278887,173,,,POINT,477443,,Data3,Data6,,,Data3,6397,,H,,,,m/s,,,,,Data6,Test Data 62,62
A523858,482,87851127,137,,,POINT,891006,,Data6,Data1,CYCLE,,Data6,366,,,,,,m/s,,,,five,Data3,Test Data 73,83
A1297198,43,84920124,95,,,POINT,841537,,Data2,Data4,CYCLE,1,Data6,2248,,H,9001,,,m/s,,,,seven,Data8,Test Data 16,63
A2034677,599,62816884,189,,,POINT,641869,,Data3,Data3,,,Data2,5512,,H,9001,,,m/s,,,,zero,Data9,Test Data 20,36
A8185723,649,88770,137,,,POINT,960614,,Data9,Data9,,,Data8,7252,,,,,,m/s,,,,,Data1,Test Data 15,99
A54198,349,77663632,19,,,POINT,75973,,Data4,Data6,CYCLE,,Data8,5366,,H,0,,,m/s,,,,six,Data6,Test Data 94,68
A9296332,794,45640272,29,,,POINT,226011,,Data7,Data6,CYCLE,1,Data9,7868,,H,9001,,,m/s,,,,,Data2,Test Data 73,29
A110568,565,20182950,61,,,POINT,16023,,Data9,Data6,,1,Data9,2891,,H,6001,,,m/s,,,,one,Data7,Test Data 57,68
A1148597,593,74618586,147,,,POINT,508735,,Data4,Data2,,,Data4,3382,,H,,,,m/s,,,,four,Data8,Test Data 90,90
A6557450,9,64943276,23,,,POINT,136182,,Data3,Data3,,,Data2,5210,,,0,,,m/s,,,,six,Data4,Test Data 97,94
A2475221,410,29086480,148,,,POINT,415,,Data7,Data2,CYCLE,,Data8,9423,,,0,,,m/s,,,,four,Data6,Test Data 5,62
A526681,615,78739524,142,,,POINT,793824,,Data6,Data9,,1,Data4,8775,,H,,,,m/s,,,,zero,Data8,Test Data 84,22
