ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A5400743,910,12937927,220,,,POINT,724577,,Data1,Data1,CYCLE,,Data3,8868,,H,,,,m/s,,,,five,Data6,Test Data 92,72
A530367,86,47453037,145,,,POINT,488294,,Data2,Data8,,1,Data8,83,,H,0,,,m/s,,,,five,Data7,Test Data 80,13
A1663289,879,51910824,18,,,POINT,687374,,Data3,Data6,,1,Data1,8734,,,6001,,,m/s,,,,six,Data7,Test Data 84,2
A5364638,194,95892660,63,,,POINT,524689,,Data7,Data1,,1,Data4,2840,,H,9001,,,m/s,,,,,Data3,Test Data 72,95
A5298884,413,94211402,69,,,POINT,753641,,Data4,Data5,CYCLE,,Data6,7264,,,UNSPECIFIED,,,m/s,,,,two,Data3,Test Data 39,89
A780420,429,58533762,100,,,POINT,862205,,Data9,Data9,CYCLE,1,Data6,7365,,,,,,m/s,,,,one,Data6,Test Data 73,61
A8835974,771,69453030,4,,,POINT,351153,,Data3,Data2,,,Data9,2054,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 50,29
A862456,93,67006087,18,,,POINT,276589,,Data5,Data9,,1,Data4,6157,,H,UNSPECIFIED,,,m/s,,,,five,Data8,Test Data 73,43
A3488412,463,77100624,125,,,POINT,271231,,Data2,Data8,,,Data4,3035,,,0,,,m/s,,,,two,Data1,Test Data 96,1
A6615193,306,67386980,98,,,POINT,124748,,Data3,Data3,CYCLE,,Data8,6367,,H,0,,,m/s,,,,five,Data1,Test Data 24,32
A2874285,279,9331357,94,,,POINT,74582,,Data6,Data1,CYCLE,1,Data5,7370,,,,,,m/s,,,,five,Data6,Test Data 74,73
A7561170,900,9016338,240,,,POINT,32857,,Data1,Data3,,1,Data8,8838,,,0,,,m/s,,,,one,Data3,Test Data 57,18
A9675041,999,3016159,76,,,POINT,445563,,Data8,Data7,,1,Data1,2701,,,6001,,,m/s,,,,zero,Data5,Test Data 81,85
A6616409,196,47011788,79,,,POINT,97913,,Data5,Data7,CYCLE,1,Data1,3743,,H,,,,m/s,,,,zero,Data7,Test Data 14,7
A7387382,792,51898782,234,,,POINT,469746,,Data5,Data1,,,Data8,7679,,H,,,,m/s,,,,,Data8,Test Data 45,74
A5687225,808,84885550,77,,,POINT,771553,,Data8,Data6,,,Data6,8432,,H,,,,m/s,,,,six,Data8,Test Data 72,50
A9974284,174,32010442,150,,,POINT,333008,,Data7,Data8,,,Data4,7236,,,6001,,,m/s,,,,three,Data9,Test Data 4,12
A3280934,138,70244200,22,,,POINT,813304,,Data8,Data2,CYCLE,1,Data5,1556,,,,,,m/s,,,,five,Data8,Test Data 34,17
A8899405,573,13407656,190,,,POINT,433027,,Data6,Data3,,1,Data9,1733,,H,,,,m/s,,,,one,Data5,Test Data 10,55
A9718067,261,78539809,33,,,POINT,310726,,Data7,Data6,,,Data4,758,,,9001,,,m/s,,,,seven,Data6,Test Data 11,9
A2176071,153,73698782,216,,,POINT,605415,,Data7,Data5,CYCLE,,Data4,3889,,,UNSPECIFIED,,,m/s,,,,zero,Data9,Test Data 74,32
A3314190,613,85888585,82,,,POINT,952222,,Data9,Data8,CYCLE,,Data7,6275,,,,,,m/s,,,,two,Data4,Test Data 2,73
A53611,800,72568981,183,,,POINT,692861,,Data9,Data3,,,Data9,3781,,H,6001,,,m/s,,,,,Data1,Test Data 93,52
A6160321,633,89067645,52,,,POINT,952240,,Data3,Data7,,,Data2,420,,,,,,m/s,,,,one,Data7,Test Data 4,10
A6635089,590,14748190,26,,,POINT,898860,,Data7,Data1,,,Data5,676,,H,,,,m/s,,,,seven,Data8,Test Data 39,63
A699061,320,16608592,52,,,POINT,602404,,Data7,Data1,CYCLE,1,Data6,5775,,,,,,m/s,,,,four,Data7,Test Data 30,31
A2749508,628,87869871,155,,,POINT,926709,,Data9,Data2,CYCLE,,Data2,8364,,,6001,,,m/s,,,,three,Data3,Test Data 14,28
A2884789,829,42583956,121,,,POINT,973569,,Data8,Data2,,1,Data9,2120,,,,,,m/s,,,,six,Data4,Test Data 59,57
A5183180,214,16559354,66,,,POINT,697675,,Data4,Data5,,1,Data8,4214,,,6001,,,m/s,,,,,Data2,Test Data 33,13
A4944000,119,84420329,58,,,POINT,743117,,Data5,Data5,,1,Data8,4439,,,,,,m/s,,,,six,Data2,Test Data 16,5
A1825849,7,60868830,136,,,POINT,639976,,Data7,Data6,CYCLE,,Data1,9539,,H,9001,,,m/s,,,,three,Data3,Test Data 59,91
A1925461,713,4647874,52,,,POINT,634724,,Data5,Data2,,1,Data4,9581,,,9001,,,m/s,,,,zero,Data6,Test Data 5,62
A7136567,130,36290788,44,,,POINT,941547,,Data7,Data1,,,Data5,5465,,H,9001,,,m/s,,,,four,Data8,Test Data 33,100
A5005746,506,5710501,114,,,POINT,384628,,Data5,Data3,,,Data6,2852,,,6001,,,m/s,,,,,Data7,Test Data 60,3
A8414028,319,54133205,204,,,POINT,554408,,Data2,Data2,,,Data5,7792,,H,0,,,m/s,,,,,Data8,Test Data 70,68
A3571148,929,60937569,36,,,POINT,938258,,Data4,Data9,CYCLE,1,Data2,5027,,,,,,m/s,,,,six,Data7,Test Data 5,22
A8569078,23,66458903,180,,,POINT,492894,,Data2,Data8,,,Data7,2392,,H,UNSPECIFIED,,,m/s,,,,zero,Data3,Test Data 23,2
A2068095,41,96046203,219,,,POINT,633670,,Data7,Data4,,1,Data1,3251,,,6001,,,m/s,,,,three,Data8,Test Data 20,12
A3997033,982,81876608,225,,,POINT,386596,,Data8,Data8,,1,Data5,9899,,,6001,,,m/s,,,,seven,Data3,Test Data 57,83
A7770679,380,76290429,168,,,POINT,406451,,Data5,Data1,,1,Data8,8860,,,0,,,m/s,,,,,Data7,Test Data 35,7
A2293753,644,97535510,112,,,POINT,657820,,Data6,Data5,CYCLE,,Data4,8913,,,9001,,,m/s,,,,seven,Data8,Test Data 30,2
A1361358,447,40776279,91,,,POINT,415,,Data7,Data1,,,Data2,8695,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 5,70
A4048033,156,91832918,238,,,POINT,840716,,Data6,Data4,,1,Data9,1685,,,,,,m/s,,,,three,Data3,Test Data 37,81
A1498767,990,28686899,211,,,POINT,100535,,Data8,Data8,CYCLE,1,Data3,8482,,,0,,,m/s,,,,one,Data1,Test Data 19,57
A2728442,177,77470864,218,,,POINT,181336,,Data1,Data3,CYCLE,1,Data9,9815,,,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 62,66
A9322365,197,15248596,66,,,POINT,330866,,Data8,Data8,CYCLE,1,Data8,4609,,H,,,,m/s,,,,one,Data9,Test Data 64,41
A6464866,983,99451840,220,,,POINT,20288,,Data1,Data9,,,Data4,4050,,,,,,m/s,,,,,Data2,Test Data 3,43
A8278978,869,5143777,225,,,POINT,445510,,Data1,Data5,,,Data7,928,,,0,,,m/s,,,,five,Data8,Test Data 59,64
A9704590,206,86548361,227,,,POINT,57162,,Data8,Data1,,1,Data8,2020,,H,6001,,,m/s,,,,,Data9,Test Data 41,3
A5892936,403,5036915,124,,,POINT,388767,,Data9,Data7,,1,Data9,7669,,,9001,,,m/s,,,,six,Data4,Test Data 48,50
A6439597,66,52512620,95,,,POINT,675862,,Data2,Data7,CYCLE,,Data7,6259,,,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 61,30
A4672371,741,85277401,28,,,POINT,808676,,Data4,Data9,CYCLE,,Data2,3987,,H,9001,,,m/s,,,,,Data1,Test Data 37,40
A2549433,35,49817217,43,,,POINT,660168,,Data4,Data9,CYCLE,1,Data7,7123,,H,,,,m/s,,,,six,Data6,Test Data 77,18
A2332919,609,89199796,168,,,POINT,587909,,Data5,Data5,,,Data5,3180,,,,,,m/s,,,,,Data3,Test Data 49,72
A5163911,69,35536000,8,,,POINT,949168,,Data2,Data8,,1,Data2,9230,,,6001,,,m/s,,,,five,Data2,Test Data 19,98
A5573081,273,21749940,10,,,POINT,779412,,Data4,Data7,CYCLE,1,Data1,9663,,,,,,m/s,,,,two,Data3,Test Data 74,2
A1504310,448,68447489,59,,,POINT,127324,,Data7,Data9,,,Data1,3547,,,0,,,m/s,,,,five,Data1,Test Data 54,85
A7863924,443,54188861,173,,,POINT,890931,,Data8,Data2,,1,Data5,4344,,,6001,,,m/s,,,,,Data8,Test Data 25,32
A5810089,842,12539873,77,,,POINT,491000,,Data5,Data6,,1,Data1,7490,,,6001,,,m/s,,,,seven,Data4,Test Data 5,45
A6657114,812,27327392,43,,,POINT,60877,,Data2,Data9,,,Data5,749,,H,UNSPECIFIED,,,m/s,,,,zero,Data3,Test Data 0,11
A7830104,735,65236751,5,,,POINT,1121,,Data8,Data8,CYCLE,,Data6,547,,H,UNSPECIFIED,,,m/s,,,,two,Data3,Test Data 34,94
A8504317,620,61918302,239,,,POINT,910337,,Data7,Data1,,,Data4,1543,,H,6001,,,m/s,,,,one,Data1,Test Data 69,65
A2292045,642,32206406,211,,,POINT,166004,,Data7,Data8,,1,Data7,4766,,,,,,m/s,,,,,Data6,Test Data 34,48
A6669075,692,12421626,25,,,POINT,649572,,Data4,Data8,,,Data6,3901,,H,,,,m/s,,,,four,Data6,Test Data 75,51
A8278225,461,13362764,109,,,POINT,322010,,Data1,Data2,,1,Data4,5850,,H,,,,m/s,,,,four,Data2,Test Data 81,7
