ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A912205,499,83189092,64,,,POINT,641373,,Data9,Data5,,,Data3,7535,,H,,,,m/s,,,,,Data4,Test Data 53,85
A8470343,632,60848382,46,,,POINT,988265,,Data4,Data1,CYCLE,1,Data5,1906,,,0,,,m/s,,,,four,Data6,Test Data 22,43
A81309,590,3221338,197,,,POINT,618095,,Data6,Data8,CYCLE,,Data5,1615,,H,,,,m/s,,,,four,Data2,Test Data 70,84
A5877635,150,30641849,79,,,POINT,327545,,Data8,Data9,,1,Data6,8251,,,9001,,,m/s,,,,,Data6,Test Data 72,46
A3480045,500,65109876,234,,,POINT,505859,,Data8,Data1,,,Data5,2884,,H,,,,m/s,,,,,Data4,Test Data 82,38
A9397263,794,93175789,79,,,POINT,903961,,Data5,Data1,,1,Data9,2359,,,6001,,,m/s,,,,,Data2,Test Data 53,43
A2214335,639,7641103,19,,,POINT,890354,,Data7,Data5,CYCLE,1,Data9,8537,,,9001,,,m/s,,,,one,Data7,Test Data 27,77
A1640060,613,93771210,46,,,POINT,163610,,Data8,Data9,,,Data7,2173,,,0,,,m/s,,,,seven,Data3,Test Data 39,95
A508884,382,15716904,250,,,POINT,754449,,Data6,Data5,CYCLE,,Data6,1188,,H,,,,m/s,,,,zero,Data4,Test Data 61,86
A9918731,674,91091354,226,,,POINT,787618,,Data7,Data1,,,Data8,8872,,H,6001,,,m/s,,,,two,Data6,Test Data 19,95
A2146290,891,45792666,167,,,POINT,150409,,Data9,Data8,,,Data1,7401,,,0,,,m/s,,,,,Data7,Test Data 91,41
A9660911,273,79005486,30,,,POINT,311764,,Data6,Data5,CYCLE,1,Data1,6217,,H,,,,m/s,,,,one,Data1,Test Data 90,61
A3178918,568,65226721,105,,,POINT,455307,,Data1,Data6,,1,Data5,8067,,,,,,m/s,,,,two,Data7,Test Data 11,88
