ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A666967,590,28195626,9,,,POINT,960706,,Data1,Data5,,1,Data4,6721,,,,,,m/s,,,,,Data6,Test Data 24,65
A8699500,584,96676920,241,,,POINT,27104,,Data6,Data5,CYCLE,1,Data5,5803,,H,9001,,,m/s,,,,zero,Data1,Test Data 90,66
A3006227,395,73563306,90,,,POINT,914149,,Data1,Data9,CYCLE,1,Data3,6449,,,,,,m/s,,,,,Data3,Test Data 42,59
A1806758,182,79430516,236,,,POINT,212286,,Data7,Data5,CYCLE,,Data8,8164,,H,6001,,,m/s,,,,seven,Data7,Test Data 90,30
A6926235,758,76983548,194,,,POINT,97992,,Data5,Data4,,1,Data5,2840,,H,,,,m/s,,,,six,Data1,Test Data 58,23
A85638,629,24953439,9,,,POINT,76457,,Data4,Data8,,,Data9,4634,,,,,,m/s,,,,seven,Data6,Test Data 56,64
A2749672,462,24224784,16,,,POINT,898197,,Data5,Data6,,,Data6,8004,,,6001,,,m/s,,,,,Data6,Test Data 45,58
A957323,725,6738590,51,,,POINT,430184,,Data1,Data1,,,Data3,5220,,,,,,m/s,,,,,Data9,Test Data 72,44
A5897681,24,99907153,249,,,POINT,493607,,Data6,Data4,CYCLE,,Data5,9362,,H,9001,,,m/s,,,,six,Data1,Test Data 16,17
A7598631,593,59995653,54,,,POINT,270914,,Data1,Data4,CYCLE,,Data9,93,,,,,,m/s,,,,,Data5,Test Data 75,89
A6312743,380,35237221,233,,,POINT,853065,,Data6,Data9,,,Data9,3358,,,,,,m/s,,,,three,Data6,Test Data 3,64
A915030,170,15909985,94,,,POINT,187688,,Data5,Data3,,1,Data8,1862,,H,6001,,,m/s,,,,,Data7,Test Data 69,14
A2500256,81,95676092,104,,,POINT,876339,,Data7,Data2,,,Data1,8066,,,0,,,m/s,,,,two,Data7,Test Data 13,2
A4920044,87,55747299,184,,,POINT,518637,,Data2,Data3,,1,Data7,4799,,,6001,,,m/s,,,,one,Data2,Test Data 67,1
A8036787,143,88586132,8,,,POINT,533706,,Data8,Data4,,1,Data8,51,,,,,,m/s,,,,,Data1,Test Data 30,84
