ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2174114,213,39627399,57,,,POINT,472026,,Data1,Data7,,1,Data4,4797,,,6001,,,m/s,,,,seven,Data7,Test Data 33,90
A3556449,753,65796476,117,,,POINT,964727,,Data8,Data2,,1,Data9,233,,,,,,m/s,,,,,Data3,Test Data 64,26
A8499996,315,38792182,226,,,POINT,669865,,Data4,Data7,,,Data3,3065,,H,,,,m/s,,,,two,Data3,Test Data 42,31
A2096990,93,8159523,240,,,POINT,280310,,Data2,Data1,,1,Data2,1938,,,,,,m/s,,,,zero,Data6,Test Data 8,17
A3770691,994,56468857,61,,,POINT,580635,,Data7,Data8,CYCLE,1,Data4,7837,,,,,,m/s,,,,,Data4,Test Data 32,96
A3826953,674,63887749,58,,,POINT,819298,,Data3,Data9,CYCLE,,Data9,2769,,,6001,,,m/s,,,,six,Data2,Test Data 42,43
A8213308,156,23799051,238,,,POINT,273895,,Data1,Data8,,1,Data1,7441,,H,0,,,m/s,,,,,Data4,Test Data 52,69
A5127495,795,52182974,216,,,POINT,486884,,Data1,Data1,CYCLE,1,Data2,394,,,0,,,m/s,,,,zero,Data5,Test Data 59,57
A2774091,972,9679590,131,,,POINT,821688,,Data3,Data6,,1,Data4,7377,,,0,,,m/s,,,,six,Data8,Test Data 5,42
A1190528,303,46223872,44,,,POINT,403681,,Data8,Data3,CYCLE,1,Data1,7802,,H,,,,m/s,,,,one,Data5,Test Data 20,81
A7910652,17,10970134,185,,,POINT,958229,,Data1,Data8,,1,Data5,2671,,H,,,,m/s,,,,one,Data8,Test Data 92,20
A8013224,222,41293123,225,,,POINT,217028,,Data8,Data8,,1,Data5,1244,,,,,,m/s,,,,three,Data8,Test Data 80,53
A6540881,446,49323787,15,,,POINT,380285,,Data5,Data9,,,Data9,5794,,,,,,m/s,,,,two,Data1,Test Data 77,4
A4918130,906,11997295,45,,,POINT,519820,,Data3,Data9,CYCLE,,Data2,3601,,,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 94,6
A4081014,456,50532995,102,,,POINT,734840,,Data6,Data5,,,Data1,1112,,,6001,,,m/s,,,,,Data7,Test Data 66,4
A6153625,317,48412178,126,,,POINT,37900,,Data8,Data6,,1,Data7,1009,,,,,,m/s,,,,seven,Data3,Test Data 76,28
A2614638,308,29187105,94,,,POINT,933958,,Data6,Data2,CYCLE,,Data7,8372,,,UNSPECIFIED,,,m/s,,,,seven,Data1,Test Data 8,90
A1496615,906,12962062,111,,,POINT,963918,,Data6,Data3,,,Data8,6646,,,,,,m/s,,,,three,Data8,Test Data 69,88
A8396570,323,92043689,154,,,POINT,444826,,Data2,Data8,CYCLE,1,Data2,3111,,,,,,m/s,,,,,Data1,Test Data 44,41
A466526,114,97723488,229,,,POINT,559649,,Data3,Data4,,1,Data7,8714,,,,,,m/s,,,,,Data9,Test Data 50,29
A4683997,293,1629996,188,,,POINT,161164,,Data3,Data9,CYCLE,1,Data2,6753,,,6001,,,m/s,,,,six,Data1,Test Data 69,14
A7419397,325,61237760,6,,,POINT,957627,,Data6,Data4,,,Data6,6416,,,UNSPECIFIED,,,m/s,,,,zero,Data8,Test Data 10,28
A2320340,207,4061480,101,,,POINT,746189,,Data3,Data7,,,Data2,584,,H,UNSPECIFIED,,,m/s,,,,four,Data7,Test Data 31,79
A633450,643,13484617,168,,,POINT,753510,,Data6,Data6,,,Data7,2449,,,9001,,,m/s,,,,,Data9,Test Data 68,18
A9612209,298,50315498,204,,,POINT,48851,,Data3,Data8,CYCLE,1,Data7,3674,,,,,,m/s,,,,three,Data9,Test Data 87,47
A3253717,493,50191776,22,,,POINT,217959,,Data6,Data6,CYCLE,,Data6,2080,,,,,,m/s,,,,zero,Data1,Test Data 97,32
A3285387,57,10233339,184,,,POINT,538834,,Data7,Data4,,,Data1,8103,,H,,,,m/s,,,,two,Data3,Test Data 20,58
A7273982,604,1468972,154,,,POINT,45,,Data4,Data3,,,Data7,7265,,H,6001,,,m/s,,,,zero,Data8,Test Data 9,34
A2538866,717,58574115,101,,,POINT,196560,,Data2,Data4,CYCLE,1,Data8,9030,,,UNSPECIFIED,,,m/s,,,,zero,Data9,Test Data 7,77
A9116039,589,16317023,4,,,POINT,64224,,Data5,Data8,,,Data3,4270,,H,,,,m/s,,,,,Data1,Test Data 55,5
A3928937,728,41662412,195,,,POINT,602224,,Data4,Data8,CYCLE,1,Data6,1263,,H,9001,,,m/s,,,,seven,Data6,Test Data 53,2
A7215137,199,65119753,202,,,POINT,18889,,Data6,Data3,,1,Data4,3581,,,,,,m/s,,,,four,Data6,Test Data 37,83
A1909963,877,8563715,136,,,POINT,702257,,Data2,Data3,,,Data8,1106,,,UNSPECIFIED,,,m/s,,,,five,Data5,Test Data 77,78
A7896657,578,68613264,163,,,POINT,74390,,Data3,Data8,CYCLE,,Data2,7731,,,9001,,,m/s,,,,,Data4,Test Data 53,9
A161422,528,68981581,67,,,POINT,567848,,Data6,Data2,,1,Data2,4169,,H,6001,,,m/s,,,,three,Data6,Test Data 65,20
A7398644,525,14440059,45,,,POINT,972239,,Data1,Data8,,,Data8,6146,,H,0,,,m/s,,,,one,Data6,Test Data 86,39
A9352908,246,83017294,212,,,POINT,511561,,Data6,Data9,CYCLE,,Data8,4900,,,0,,,m/s,,,,four,Data2,Test Data 7,90
A3859908,852,44852584,121,,,POINT,987289,,Data9,Data3,,1,Data1,4305,,H,,,,m/s,,,,one,Data1,Test Data 97,53
A9127099,979,13789261,36,,,POINT,65666,,Data4,Data1,CYCLE,,Data8,2010,,,UNSPECIFIED,,,m/s,,,,five,Data4,Test Data 84,75
A2195727,140,8430638,241,,,POINT,701047,,Data2,Data7,,,Data7,3185,,H,9001,,,m/s,,,,,Data4,Test Data 22,47
A1354313,323,53948758,128,,,POINT,1688,,Data9,Data6,,,Data7,5316,,H,0,,,m/s,,,,,Data2,Test Data 42,3
A9963482,108,9238553,164,,,POINT,281069,,Data8,Data4,,,Data5,9578,,H,6001,,,m/s,,,,three,Data7,Test Data 79,87
A9401655,656,12800809,162,,,POINT,533478,,Data1,Data5,,,Data2,245,,,UNSPECIFIED,,,m/s,,,,two,Data6,Test Data 60,55
A8106454,25,59854883,105,,,POINT,526701,,Data5,Data4,,,Data5,4125,,,,,,m/s,,,,one,Data6,Test Data 68,63
A6653820,198,81987343,106,,,POINT,830110,,Data4,Data9,CYCLE,,Data4,698,,,6001,,,m/s,,,,seven,Data3,Test Data 17,1
A7840888,53,7634264,225,,,POINT,716109,,Data2,Data1,,1,Data2,1712,,,9001,,,m/s,,,,,Data2,Test Data 76,53
A7459901,965,45042108,59,,,POINT,229540,,Data2,Data4,,,Data2,4282,,,,,,m/s,,,,,Data5,Test Data 18,53
A2297544,76,10697657,154,,,POINT,905769,,Data6,Data2,,,Data5,7333,,H,6001,,,m/s,,,,,Data1,Test Data 78,75
A7010107,868,16495378,233,,,POINT,671245,,Data5,Data1,CYCLE,1,Data1,7582,,,,,,m/s,,,,,Data6,Test Data 71,15
A7035055,893,84541040,248,,,POINT,139766,,Data3,Data5,CYCLE,,Data5,4482,,,9001,,,m/s,,,,,Data5,Test Data 33,42
A7093788,391,6831249,43,,,POINT,205353,,Data3,Data8,,1,Data2,5524,,,UNSPECIFIED,,,m/s,,,,zero,Data2,Test Data 25,88
A9347262,787,85388485,203,,,POINT,308871,,Data7,Data5,,1,Data4,9880,,H,,,,m/s,,,,six,Data9,Test Data 22,95
A6842452,307,82334209,138,,,POINT,976626,,Data1,Data1,,,Data1,7664,,,6001,,,m/s,,,,,Data1,Test Data 43,4
A844998,578,34479628,123,,,POINT,55204,,Data2,Data1,,,Data4,6753,,H,UNSPECIFIED,,,m/s,,,,six,Data2,Test Data 59,37
A9142076,857,15471272,203,,,POINT,791964,,Data2,Data6,CYCLE,1,Data3,7852,,H,0,,,m/s,,,,,Data8,Test Data 8,72
A7919474,545,80892313,185,,,POINT,269352,,Data5,Data5,CYCLE,,Data1,3135,,H,6001,,,m/s,,,,five,Data5,Test Data 9,82
A2962376,480,13688535,228,,,POINT,107619,,Data4,Data5,,,Data3,4932,,H,UNSPECIFIED,,,m/s,,,,three,Data1,Test Data 12,54
A6897385,320,44102091,161,,,POINT,588126,,Data8,Data5,,1,Data9,9054,,H,UNSPECIFIED,,,m/s,,,,seven,Data9,Test Data 75,56
A3881045,577,2197301,90,,,POINT,293134,,Data4,Data8,CYCLE,,Data8,4440,,,,,,m/s,,,,,Data5,Test Data 90,42
A8740616,210,22300732,187,,,POINT,836522,,Data8,Data5,CYCLE,1,Data8,4494,,H,9001,,,m/s,,,,zero,Data8,Test Data 6,94
A8422104,363,6390656,111,,,POINT,106107,,Data8,Data2,,,Data3,3027,,H,0,,,m/s,,,,,Data7,Test Data 5,97
A9721832,362,29065876,116,,,POINT,37697,,Data2,Data4,CYCLE,,Data9,906,,H,9001,,,m/s,,,,,Data6,Test Data 74,24
A1308214,203,84410458,106,,,POINT,421267,,Data4,Data2,,,Data5,7747,,H,0,,,m/s,,,,one,Data2,Test Data 90,25
A5318584,320,93981589,54,,,POINT,842373,,Data9,Data2,CYCLE,1,Data2,232,,,0,,,m/s,,,,zero,Data4,Test Data 69,68
A8555052,593,51191859,241,,,POINT,209940,,Data4,Data5,CYCLE,1,Data8,7164,,H,,,,m/s,,,,one,Data8,Test Data 79,24
A9633117,338,88459015,186,,,POINT,640239,,Data8,Data4,CYCLE,1,Data1,1820,,,0,,,m/s,,,,two,Data1,Test Data 12,36
A2966863,820,84196190,63,,,POINT,542467,,Data1,Data6,CYCLE,1,Data5,7398,,H,,,,m/s,,,,three,Data3,Test Data 35,70
A3866728,911,70871564,85,,,POINT,324587,,Data8,Data9,,,Data6,3682,,H,,,,m/s,,,,,Data8,Test Data 44,66
A5738599,568,66123142,249,,,POINT,864110,,Data4,Data7,CYCLE,,Data7,8400,,H,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 70,59
A3276828,607,567598,143,,,POINT,539102,,Data4,Data2,CYCLE,,Data4,7447,,,0,,,m/s,,,,three,Data2,Test Data 68,67
A8183499,821,48704158,37,,,POINT,405873,,Data6,Data1,,1,Data4,550,,,,,,m/s,,,,,Data3,Test Data 46,94
A4876308,286,39177193,61,,,POINT,707920,,Data9,Data6,,,Data9,1241,,,UNSPECIFIED,,,m/s,,,,seven,Data9,Test Data 63,4
A7287993,576,50249720,216,,,POINT,862267,,Data3,Data4,,,Data7,8900,,H,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 85,82
A5456656,831,88062810,181,,,POINT,799205,,Data9,Data5,,1,Data2,7321,,H,9001,,,m/s,,,,three,Data7,Test Data 7,66
A5593526,359,78858294,4,,,POINT,5867,,Data7,Data6,,1,Data8,3692,,H,0,,,m/s,,,,seven,Data1,Test Data 19,23
A4158971,964,37565852,112,,,POINT,267995,,Data3,Data5,CYCLE,1,Data9,4542,,H,,,,m/s,,,,,Data3,Test Data 8,33
