ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A3070461,74,28479256,242,,,POINT,144566,,Data8,Data1,,,Data2,6107,,H,9001,,,m/s,,,,,Data3,Test Data 16,6
A5121859,265,33742929,75,,,POINT,248405,,Data4,Data8,CYCLE,1,Data7,6951,,H,9001,,,m/s,,,,,Data5,Test Data 54,39
A7523217,308,62798339,168,,,POINT,274394,,Data8,Data7,,1,Data3,4733,,,UNSPECIFIED,,,m/s,,,,six,Data7,Test Data 44,47
A7130044,775,32075039,96,,,POINT,736352,,Data9,Data2,,1,Data7,7947,,,,,,m/s,,,,,Data9,Test Data 33,11
A2819225,476,99591223,212,,,POINT,774728,,Data4,Data1,,1,Data9,2849,,,6001,,,m/s,,,,six,Data4,Test Data 74,95
A3138911,195,80827735,199,,,POINT,102063,,Data5,Data1,,1,Data3,4293,,,0,,,m/s,,,,two,Data3,Test Data 85,54
A5228274,204,72705863,13,,,POINT,92172,,Data4,Data1,,1,Data4,2961,,H,,,,m/s,,,,,Data9,Test Data 58,47
A8536831,53,403663,95,,,POINT,420338,,Data6,Data7,,,Data6,8772,,,6001,,,m/s,,,,,Data2,Test Data 12,29
A3742436,314,11866832,84,,,POINT,733842,,Data3,Data2,,,Data2,9865,,,,,,m/s,,,,seven,Data7,Test Data 31,59
A9452951,405,91480481,114,,,POINT,629057,,Data7,Data3,,,Data5,7176,,,UNSPECIFIED,,,m/s,,,,six,Data4,Test Data 72,49
A1951214,159,74137100,220,,,POINT,130816,,Data4,Data5,,,Data1,216,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 13,59
A7167842,834,73749113,157,,,POINT,69914,,Data6,Data1,,1,Data9,2124,,,,,,m/s,,,,seven,Data3,Test Data 74,42
A5073221,50,91975982,149,,,POINT,208137,,Data4,Data2,CYCLE,1,Data7,6719,,,,,,m/s,,,,two,Data1,Test Data 95,63
A2835065,713,70449983,87,,,POINT,878027,,Data8,Data8,,,Data4,6755,,H,UNSPECIFIED,,,m/s,,,,zero,Data9,Test Data 50,4
A3971585,228,40935432,241,,,POINT,917641,,Data6,Data8,CYCLE,1,Data2,8497,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 13,23
A6918297,105,72313208,138,,,POINT,826512,,Data5,Data7,,,Data3,5106,,,0,,,m/s,,,,six,Data1,Test Data 27,76
A1983122,630,71268643,202,,,POINT,406578,,Data6,Data4,,,Data9,878,,,6001,,,m/s,,,,,Data7,Test Data 37,47
A7341991,162,77915355,28,,,POINT,196274,,Data4,Data7,,,Data8,1127,,H,9001,,,m/s,,,,six,Data2,Test Data 40,65
A1316637,910,69573153,123,,,POINT,949281,,Data2,Data2,,,Data3,1184,,H,,,,m/s,,,,six,Data9,Test Data 56,18
A2454050,914,17488203,187,,,POINT,460635,,Data1,Data3,,1,Data5,3040,,,,,,m/s,,,,two,Data9,Test Data 78,19
A2999272,284,99827337,200,,,POINT,262607,,Data5,Data7,CYCLE,,Data5,6050,,H,6001,,,m/s,,,,,Data4,Test Data 43,90
A8779748,639,69439672,162,,,POINT,290711,,Data7,Data4,CYCLE,1,Data2,862,,,0,,,m/s,,,,five,Data1,Test Data 35,85
A2797052,270,33103499,216,,,POINT,878107,,Data9,Data6,,1,Data7,7809,,,,,,m/s,,,,zero,Data8,Test Data 27,13
A9422412,642,75694294,13,,,POINT,698431,,Data1,Data4,,,Data3,266,,H,,,,m/s,,,,,Data9,Test Data 67,60
A4076014,708,62468206,117,,,POINT,527975,,Data4,Data6,CYCLE,1,Data6,5274,,,9001,,,m/s,,,,three,Data7,Test Data 46,17
A910981,357,14802229,122,,,POINT,420633,,Data2,Data3,,,Data1,4021,,,,,,m/s,,,,,Data3,Test Data 34,31
A206216,276,59538255,204,,,POINT,276116,,Data8,Data4,,1,Data1,6424,,H,,,,m/s,,,,zero,Data5,Test Data 25,16
A922907,124,77462488,165,,,POINT,918812,,Data1,Data2,CYCLE,,Data5,8425,,H,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 15,38
A8178221,545,29048922,19,,,POINT,110181,,Data8,Data3,,,Data6,2841,,H,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 89,37
A8372566,986,35889756,121,,,POINT,346215,,Data3,Data6,CYCLE,,Data3,5944,,H,UNSPECIFIED,,,m/s,,,,one,Data4,Test Data 32,50
A6594300,26,5999747,183,,,POINT,378083,,Data9,Data1,,,Data3,1986,,H,,,,m/s,,,,five,Data5,Test Data 44,80
A6132261,472,72107147,112,,,POINT,374200,,Data2,Data7,,,Data4,577,,,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 7,41
A845005,134,39182160,9,,,POINT,918509,,Data6,Data9,,,Data7,6330,,,0,,,m/s,,,,four,Data6,Test Data 12,8
A2868587,118,98015475,50,,,POINT,488464,,Data4,Data4,,,Data3,7762,,,9001,,,m/s,,,,one,Data8,Test Data 0,4
A232257,161,50321508,151,,,POINT,363264,,Data7,Data9,,1,Data9,8315,,H,9001,,,m/s,,,,,Data7,Test Data 21,87
A1051542,350,10965172,212,,,POINT,761608,,Data7,Data2,,1,Data8,5452,,H,6001,,,m/s,,,,,Data2,Test Data 55,17
A22034,191,94051390,94,,,POINT,986323,,Data8,Data4,,1,Data5,1604,,,0,,,m/s,,,,five,Data7,Test Data 66,46
A9958915,85,52042842,133,,,POINT,561835,,Data2,Data6,,,Data4,8347,,,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 64,39
A6458546,898,43073877,167,,,POINT,36469,,Data3,Data4,,1,Data6,7244,,,9001,,,m/s,,,,zero,Data8,Test Data 57,52
A7778742,415,46929678,164,,,POINT,300010,,Data1,Data9,CYCLE,1,Data1,5300,,H,,,,m/s,,,,six,Data1,Test Data 4,44
