ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2162352,452,40243382,204,,,POINT,23575,,Data8,Data7,CYCLE,,Data2,736,,H,,,,m/s,,,,seven,Data9,Test Data 85,21
A4014599,297,22691066,95,,,POINT,868108,,Data3,Data5,,1,Data4,9911,,H,6001,,,m/s,,,,three,Data3,Test Data 44,95
A5980669,326,84795447,178,,,POINT,903282,,Data7,Data6,,,Data2,5733,,H,6001,,,m/s,,,,four,Data6,Test Data 49,41
A9866199,757,88192630,145,,,POINT,95270,,Data6,Data7,,,Data3,8160,,H,,,,m/s,,,,seven,Data9,Test Data 7,38
A1578895,14,65490800,8,,,POINT,628281,,Data2,Data6,,1,Data1,4242,,,,,,m/s,,,,three,Data9,Test Data 80,48
A1034352,250,8545623,3,,,POINT,833399,,Data8,Data3,CYCLE,1,Data9,3561,,H,,,,m/s,,,,two,Data2,Test Data 5,29
A8523179,389,10358646,224,,,POINT,269287,,Data5,Data4,,1,Data7,8371,,H,UNSPECIFIED,,,m/s,,,,seven,Data6,Test Data 21,16
A7685820,650,95426383,241,,,POINT,453136,,Data7,Data3,,1,Data7,3931,,H,,,,m/s,,,,zero,Data6,Test Data 50,51
A9527451,497,65925242,158,,,POINT,927346,,Data2,Data2,,1,Data4,9019,,H,0,,,m/s,,,,,Data7,Test Data 80,26
A3546538,377,74786279,56,,,POINT,823940,,Data6,Data6,CYCLE,1,Data9,9945,,,0,,,m/s,,,,three,Data8,Test Data 55,67
A5598064,263,69831172,131,,,POINT,250081,,Data8,Data5,,1,Data3,2273,,,0,,,m/s,,,,two,Data9,Test Data 12,22
A3554009,449,3079743,233,,,POINT,900873,,Data4,Data7,CYCLE,,Data4,6605,,H,,,,m/s,,,,three,Data6,Test Data 39,85
A7632637,814,59835409,147,,,POINT,270289,,Data3,Data2,,,Data4,7805,,H,0,,,m/s,,,,one,Data2,Test Data 33,27
A3725781,822,41959057,125,,,POINT,59549,,Data9,Data6,,,Data1,8486,,,,,,m/s,,,,three,Data2,Test Data 43,97
A3903125,85,17232814,162,,,POINT,215726,,Data7,Data7,,1,Data6,2474,,H,6001,,,m/s,,,,,Data7,Test Data 16,78
A6025868,326,89163291,14,,,POINT,516165,,Data9,Data7,,1,Data2,1991,,,9001,,,m/s,,,,,Data5,Test Data 77,58
A102839,778,62978431,205,,,POINT,284133,,Data8,Data6,,1,Data5,2375,,,6001,,,m/s,,,,,Data7,Test Data 54,100
A8511731,656,94970817,114,,,POINT,441927,,Data9,Data5,,1,Data3,5135,,H,0,,,m/s,,,,four,Data1,Test Data 28,4
A5697015,351,83300707,198,,,POINT,784967,,Data3,Data5,CYCLE,1,Data2,6172,,H,0,,,m/s,,,,zero,Data9,Test Data 37,7
A2547548,687,19900755,178,,,POINT,919482,,Data5,Data6,,1,Data5,9101,,H,,,,m/s,,,,four,Data4,Test Data 75,12
A7552251,602,80830029,13,,,POINT,179651,,Data9,Data3,CYCLE,,Data6,4788,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 54,22
A4151547,394,59439208,46,,,POINT,819178,,Data9,Data5,CYCLE,1,Data3,1185,,,9001,,,m/s,,,,seven,Data7,Test Data 40,36
A8379038,49,14815295,235,,,POINT,398623,,Data6,Data8,,1,Data8,7247,,,UNSPECIFIED,,,m/s,,,,four,Data8,Test Data 96,97
A6404988,499,13321204,78,,,POINT,65966,,Data5,Data7,,1,Data8,5040,,H,6001,,,m/s,,,,,Data1,Test Data 55,77
A4135842,152,77613167,218,,,POINT,606803,,Data1,Data4,,,Data4,854,,,UNSPECIFIED,,,m/s,,,,six,Data8,Test Data 28,60
A7302270,794,92500281,95,,,POINT,108525,,Data4,Data4,CYCLE,,Data7,2812,,,,,,m/s,,,,,Data1,Test Data 59,45
A9566406,448,21876003,197,,,POINT,572649,,Data5,Data5,,1,Data3,7068,,H,6001,,,m/s,,,,,Data6,Test Data 38,64
A5663785,941,12829911,194,,,POINT,553808,,Data3,Data5,,,Data7,255,,,6001,,,m/s,,,,,Data6,Test Data 42,75
A3121040,325,69245089,120,,,POINT,415309,,Data7,Data8,,1,Data4,1898,,H,UNSPECIFIED,,,m/s,,,,three,Data1,Test Data 97,61
A3211364,382,33736963,202,,,POINT,497835,,Data5,Data6,CYCLE,1,Data6,8943,,H,UNSPECIFIED,,,m/s,,,,seven,Data4,Test Data 23,97
A7787686,275,10534606,48,,,POINT,900823,,Data4,Data5,CYCLE,,Data2,9352,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 95,11
A3733842,56,37526376,162,,,POINT,512407,,Data7,Data8,,,Data2,4408,,H,,,,m/s,,,,,Data9,Test Data 61,28
A1392194,702,30795944,139,,,POINT,937071,,Data1,Data7,,,Data4,2232,,,6001,,,m/s,,,,six,Data8,Test Data 95,83
A7098594,575,11277550,174,,,POINT,603685,,Data5,Data6,,,Data3,9025,,H,0,,,m/s,,,,one,Data9,Test Data 67,91
A838368,140,11276591,239,,,POINT,690820,,Data7,Data3,,,Data5,9060,,,,,,m/s,,,,zero,Data7,Test Data 73,46
A626558,667,60726545,143,,,POINT,289346,,Data6,Data2,CYCLE,,Data3,6576,,H,,,,m/s,,,,,Data8,Test Data 61,59
A4865296,441,84385700,24,,,POINT,529109,,Data3,Data3,CYCLE,,Data5,9622,,H,6001,,,m/s,,,,three,Data7,Test Data 31,12
A6609157,368,56511912,188,,,POINT,856159,,Data3,Data6,,,Data6,3715,,H,9001,,,m/s,,,,one,Data6,Test Data 79,23
A8137763,838,88427121,142,,,POINT,881940,,Data8,Data7,,1,Data1,2783,,H,UNSPECIFIED,,,m/s,,,,six,Data7,Test Data 14,51
A3224429,836,14152015,212,,,POINT,769509,,Data5,Data8,CYCLE,1,Data6,4912,,H,9001,,,m/s,,,,three,Data7,Test Data 27,92
A7477107,814,21182474,142,,,POINT,993467,,Data6,Data3,,1,Data7,7468,,,6001,,,m/s,,,,seven,Data1,Test Data 98,20
A772617,549,38218672,112,,,POINT,596484,,Data8,Data6,,1,Data5,8396,,,6001,,,m/s,,,,six,Data1,Test Data 26,59
A990858,231,55505269,234,,,POINT,894626,,Data5,Data9,,1,Data4,6901,,H,9001,,,m/s,,,,,Data2,Test Data 79,28
A4018652,350,71131976,233,,,POINT,78754,,Data6,Data3,,,Data3,6839,,H,9001,,,m/s,,,,,Data6,Test Data 97,67
A434409,89,38004282,172,,,POINT,203976,,Data5,Data2,CYCLE,,Data5,2060,,,UNSPECIFIED,,,m/s,,,,zero,Data4,Test Data 91,45
A8350107,534,3319965,32,,,POINT,154387,,Data6,Data2,,1,Data2,3474,,H,,,,m/s,,,,,Data4,Test Data 98,60
A9169598,213,25321504,205,,,POINT,701901,,Data2,Data8,CYCLE,,Data9,3044,,,,,,m/s,,,,,Data9,Test Data 18,7
A1369266,493,43481979,87,,,POINT,853229,,Data7,Data4,,,Data4,2204,,H,6001,,,m/s,,,,two,Data5,Test Data 0,49
A3055937,892,41306997,164,,,POINT,619625,,Data4,Data2,,1,Data3,9867,,H,9001,,,m/s,,,,six,Data8,Test Data 64,61
A1461030,867,34334567,217,,,POINT,665482,,Data8,Data9,CYCLE,,Data2,9303,,,,,,m/s,,,,,Data6,Test Data 49,62
A332882,482,33006889,22,,,POINT,574386,,Data4,Data7,,,Data9,6095,,,0,,,m/s,,,,,Data4,Test Data 11,49
A7050578,654,35206884,50,,,POINT,852691,,Data4,Data9,CYCLE,1,Data4,52,,,6001,,,m/s,,,,,Data5,Test Data 12,41
A4971865,71,7234623,43,,,POINT,555537,,Data3,Data8,,,Data6,1434,,H,9001,,,m/s,,,,two,Data9,Test Data 89,27
A6303811,975,17983089,243,,,POINT,157540,,Data9,Data4,CYCLE,,Data3,835,,H,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 13,30
A6630096,2,7498245,187,,,POINT,696166,,Data4,Data5,,1,Data3,355,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 84,19
A4790437,473,96171785,186,,,POINT,998882,,Data3,Data7,,,Data5,7327,,H,6001,,,m/s,,,,four,Data5,Test Data 6,35
A5020188,873,15226823,134,,,POINT,248331,,Data3,Data5,,,Data5,8406,,H,UNSPECIFIED,,,m/s,,,,three,Data6,Test Data 34,38
A5044092,855,20016667,135,,,POINT,716777,,Data1,Data2,CYCLE,,Data5,4366,,,9001,,,m/s,,,,six,Data6,Test Data 33,87
A5735830,929,88947579,33,,,POINT,826210,,Data4,Data8,CYCLE,,Data6,7721,,,9001,,,m/s,,,,,Data2,Test Data 24,35
A437838,80,4478344,120,,,POINT,590318,,Data9,Data6,CYCLE,1,Data6,7427,,H,UNSPECIFIED,,,m/s,,,,six,Data3,Test Data 40,36
A1474818,78,23312331,164,,,POINT,276740,,Data5,Data2,,1,Data8,6899,,H,,,,m/s,,,,,Data6,Test Data 33,76
A1020487,617,9042373,227,,,POINT,903887,,Data8,Data2,,1,Data8,3242,,,,,,m/s,,,,six,Data4,Test Data 0,84
A7542578,159,13842720,222,,,POINT,154435,,Data5,Data6,,,Data1,6611,,H,9001,,,m/s,,,,,Data2,Test Data 89,12
A3779378,836,25429257,126,,,POINT,213663,,Data2,Data4,CYCLE,1,Data5,7440,,,,,,m/s,,,,two,Data9,Test Data 16,48
A2203007,805,81996837,217,,,POINT,48798,,Data6,Data9,CYCLE,1,Data4,1522,,,,,,m/s,,,,one,Data3,Test Data 18,99
A5462045,203,62537776,55,,,POINT,205397,,Data9,Data4,,1,Data1,2552,,H,6001,,,m/s,,,,five,Data7,Test Data 67,59
A7583173,707,36269472,194,,,POINT,407061,,Data7,Data6,,1,Data6,5900,,H,,,,m/s,,,,four,Data8,Test Data 81,38
A2799794,262,24533119,14,,,POINT,821205,,Data1,Data6,,,Data6,97,,H,,,,m/s,,,,zero,Data3,Test Data 91,76
A2522381,472,6459117,113,,,POINT,155067,,Data3,Data4,CYCLE,1,Data8,4675,,,0,,,m/s,,,,two,Data2,Test Data 28,48
A3033661,258,17415244,59,,,POINT,700970,,Data5,Data6,CYCLE,,Data2,4712,,,9001,,,m/s,,,,one,Data8,Test Data 41,53
A6459563,392,20092262,10,,,POINT,770652,,Data4,Data4,,,Data6,8254,,H,6001,,,m/s,,,,three,Data5,Test Data 84,47
A1730062,240,63350118,95,,,POINT,980645,,Data3,Data8,,,Data1,964,,H,,,,m/s,,,,three,Data6,Test Data 80,67
A2529825,121,58936701,195,,,POINT,370180,,Data6,Data5,,1,Data3,8370,,,6001,,,m/s,,,,three,Data5,Test Data 3,4
A4543205,222,43796614,247,,,POINT,366948,,Data5,Data3,,1,Data1,7506,,H,,,,m/s,,,,four,Data9,Test Data 19,45
A2125130,244,72513650,179,,,POINT,628353,,Data6,Data6,,,Data4,208,,,,,,m/s,,,,two,Data4,Test Data 56,2
A747729,33,37644805,71,,,POINT,729918,,Data2,Data4,,1,Data2,2232,,H,,,,m/s,,,,,Data4,Test Data 56,66
A865962,43,61223328,195,,,POINT,882562,,Data7,Data2,,1,Data3,7803,,,6001,,,m/s,,,,,Data5,Test Data 11,3
A56438,371,98956490,12,,,POINT,736977,,Data3,Data1,CYCLE,1,Data1,5932,,,,,,m/s,,,,,Data4,Test Data 30,82
