ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A2464628,92,86050460,79,,,POINT,203329,,Data4,Data2,,,Data6,7196,,,6001,,,m/s,,,,zero,Data4,Test Data 81,30
A1580366,492,99360074,223,,,POINT,510754,,Data5,Data8,,,Data8,3796,,H,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 34,36
A354092,518,79287059,249,,,POINT,784905,,Data8,Data9,,,Data8,6838,,,6001,,,m/s,,,,two,Data6,Test Data 60,41
A9629708,548,65229424,11,,,POINT,828628,,Data3,Data8,,,Data3,2436,,,9001,,,m/s,,,,,Data2,Test Data 69,64
A7691399,10,28605305,105,,,POINT,399257,,Data1,Data3,CYCLE,1,Data5,4150,,,0,,,m/s,,,,,Data7,Test Data 2,91
A8956505,495,73803139,38,,,POINT,330380,,Data2,Data4,,,Data9,1355,,,,,,m/s,,,,one,Data1,Test Data 88,2
A7952446,211,1978015,132,,,POINT,441917,,Data7,Data3,,1,Data9,9028,,H,6001,,,m/s,,,,two,Data9,Test Data 56,20
A3741019,468,29811094,58,,,POINT,758154,,Data7,Data9,CYCLE,1,Data4,4336,,,,,,m/s,,,,one,Data2,Test Data 96,32
A5474897,281,1773427,239,,,POINT,515631,,Data1,Data6,CYCLE,1,Data7,6824,,H,,,,m/s,,,,five,Data4,Test Data 4,42
A428014,760,19249133,102,,,POINT,225961,,Data3,Data9,CYCLE,,Data3,3146,,H,,,,m/s,,,,,Data5,Test Data 71,89
A1568430,635,69564916,248,,,POINT,573033,,Data5,Data3,CYCLE,1,Data5,7642,,,,,,m/s,,,,seven,Data9,Test Data 14,22
A482402,352,674682,49,,,POINT,721569,,Data4,Data3,CYCLE,,Data7,982,,,,,,m/s,,,,zero,Data7,Test Data 27,63
A6426635,565,18447477,217,,,POINT,603394,,Data2,Data7,,1,Data2,6459,,,0,,,m/s,,,,one,Data9,Test Data 63,20
A6695665,95,35515314,176,,,POINT,146038,,Data8,Data4,CYCLE,1,Data9,9977,,,6001,,,m/s,,,,one,Data9,Test Data 48,39
A3771928,546,83182780,109,,,POINT,957917,,Data3,Data4,,1,Data6,4526,,H,9001,,,m/s,,,,five,Data3,Test Data 43,20
A3632015,343,5069378,72,,,POINT,763721,,Data5,Data5,CYCLE,1,Data8,1063,,,0,,,m/s,,,,,Data2,Test Data 67,36
A5134276,189,51754585,108,,,POINT,583765,,Data1,Data3,,,Data3,1104,,H,6001,,,m/s,,,,,Data4,Test Data 48,94
A2761443,835,71143957,62,,,POINT,495910,,Data8,Data4,,1,Data1,8720,,,0,,,m/s,,,,seven,Data7,Test Data 21,9
A108239,937,11604908,175,,,POINT,281501,,Data4,Data6,,1,Data1,1484,,H,9001,,,m/s,,,,one,Data9,Test Data 57,9
A3593585,434,80845418,184,,,POINT,233708,,Data6,Data5,CYCLE,,Data9,3701,,,,,,m/s,,,,,Data2,Test Data 0,70
A7133296,432,78420230,51,,,POINT,970738,,Data3,Data2,CYCLE,1,Data6,2124,,,9001,,,m/s,,,,three,Data1,Test Data 54,59
A576090,736,82348842,94,,,POINT,864170,,Data7,Data4,CYCLE,1,Data4,7292,,,6001,,,m/s,,,,two,Data1,Test Data 80,51
A1465614,968,77724839,44,,,POINT,407486,,Data5,Data9,,1,Data4,4931,,H,0,,,m/s,,,,zero,Data8,Test Data 91,94
A913137,102,27224624,238,,,POINT,892100,,Data2,Data6,CYCLE,1,Data6,4110,,H,UNSPECIFIED,,,m/s,,,,three,Data1,Test Data 61,81
A7109544,57,68699044,217,,,POINT,114793,,Data8,Data7,,1,Data3,9858,,H,,,,m/s,,,,seven,Data4,Test Data 46,11
A1953506,489,92787364,79,,,POINT,382497,,Data2,Data4,,,Data3,1545,,,,,,m/s,,,,five,Data9,Test Data 47,76
A6650757,762,18090024,22,,,POINT,287971,,Data2,Data3,CYCLE,,Data5,2335,,H,,,,m/s,,,,one,Data4,Test Data 64,31
A4970906,368,6194933,52,,,POINT,61107,,Data5,Data1,,,Data6,2166,,,6001,,,m/s,,,,seven,Data2,Test Data 75,73
A5488258,483,31401774,242,,,POINT,509029,,Data4,Data5,,1,Data2,2515,,H,9001,,,m/s,,,,seven,Data6,Test Data 81,52
A3749119,510,58718958,46,,,POINT,661816,,Data6,Data6,CYCLE,1,Data4,9334,,H,6001,,,m/s,,,,two,Data1,Test Data 24,41
A573253,133,99420980,237,,,POINT,978239,,Data2,Data3,CYCLE,,Data6,3894,,,,,,m/s,,,,,Data9,Test Data 15,17
A9092862,855,47528255,13,,,POINT,393837,,Data1,Data5,,1,Data4,9307,,,0,,,m/s,,,,zero,Data9,Test Data 42,12
A7248710,773,38882127,89,,,POINT,654564,,Data1,Data8,,1,Data6,3290,,,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 67,3
A7429470,359,79566931,150,,,POINT,298285,,Data1,Data2,,1,Data5,5769,,,9001,,,m/s,,,,seven,Data2,Test Data 67,33
A273754,951,89236965,83,,,POINT,5062,,Data8,Data5,CYCLE,1,Data2,9596,,H,,,,m/s,,,,,Data9,Test Data 2,62
A2283061,821,48816042,26,,,POINT,219690,,Data2,Data3,,1,Data1,1041,,,9001,,,m/s,,,,five,Data2,Test Data 63,94
A6208508,445,24018304,159,,,POINT,280102,,Data5,Data9,,,Data7,9991,,H,UNSPECIFIED,,,m/s,,,,five,Data4,Test Data 8,73
A5978734,100,99918634,114,,,POINT,672903,,Data4,Data1,,1,Data3,1797,,,6001,,,m/s,,,,,Data5,Test Data 20,91
A4234575,66,66718304,242,,,POINT,13677,,Data4,Data5,,1,Data4,9542,,,6001,,,m/s,,,,five,Data6,Test Data 18,49
A3518524,194,70902383,73,,,POINT,6091,,Data4,Data9,CYCLE,1,Data5,6828,,H,0,,,m/s,,,,,Data1,Test Data 85,43
A8786499,600,21130133,53,,,POINT,896895,,Data6,Data6,,1,Data6,9286,,,6001,,,m/s,,,,one,Data7,Test Data 46,65
A365215,880,31111747,190,,,POINT,970400,,Data4,Data5,,1,Data4,6980,,H,9001,,,m/s,,,,three,Data2,Test Data 81,97
A5081960,897,13443383,84,,,POINT,321132,,Data8,Data7,,,Data5,4612,,,0,,,m/s,,,,,Data8,Test Data 55,66
A4977834,750,67365943,73,,,POINT,617427,,Data7,Data1,CYCLE,,Data6,5740,,H,UNSPECIFIED,,,m/s,,,,five,Data2,Test Data 61,37
A6614717,703,14775490,226,,,POINT,824236,,Data8,Data2,,1,Data2,2227,,,,,,m/s,,,,seven,Data2,Test Data 65,13
A8756891,369,2817260,244,,,POINT,388886,,Data4,Data3,,1,Data9,3451,,,9001,,,m/s,,,,zero,Data6,Test Data 10,100
A3022584,420,85850267,41,,,POINT,807455,,Data9,Data1,CYCLE,1,Data6,212,,,0,,,m/s,,,,,Data9,Test Data 19,16
A3650876,321,58221460,37,,,POINT,575244,,Data2,Data4,,,Data8,4277,,H,9001,,,m/s,,,,one,Data7,Test Data 63,93
A4710746,436,97574080,236,,,POINT,810230,,Data6,Data6,,,Data6,6877,,,UNSPECIFIED,,,m/s,,,,seven,Data5,Test Data 53,28
A4400953,882,19772959,35,,,POINT,124006,,Data6,Data2,,1,Data3,434,,,0,,,m/s,,,,two,Data7,Test Data 52,53
A8247559,771,30419791,130,,,POINT,415537,,Data2,Data7,CYCLE,,Data3,8538,,,6001,,,m/s,,,,,Data2,Test Data 0,42
A7939330,830,65233388,87,,,POINT,835519,,Data8,Data2,,,Data9,8721,,H,,,,m/s,,,,seven,Data1,Test Data 33,47
A2406709,891,23122202,155,,,POINT,525099,,Data3,Data6,CYCLE,,Data8,5090,,,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 29,53
A2229912,972,3189110,84,,,POINT,908207,,Data4,Data9,,,Data9,5495,,,UNSPECIFIED,,,m/s,,,,one,Data6,Test Data 20,48
A8862996,315,92855395,247,,,POINT,533219,,Data2,Data9,CYCLE,1,Data8,7839,,H,6001,,,m/s,,,,two,Data7,Test Data 9,74
A645952,671,7177224,160,,,POINT,218619,,Data7,Data1,,,Data5,8169,,,6001,,,m/s,,,,,Data4,Test Data 35,40
A8945120,692,15548247,202,,,POINT,494337,,Data6,Data7,CYCLE,1,Data9,7522,,,,,,m/s,,,,,Data1,Test Data 34,2
A2864219,799,16917124,17,,,POINT,721322,,Data3,Data5,CYCLE,1,Data6,8843,,H,,,,m/s,,,,zero,Data6,Test Data 96,86
A9155313,924,25165146,147,,,POINT,38291,,Data3,Data7,CYCLE,1,Data7,2455,,H,9001,,,m/s,,,,two,Data4,Test Data 34,59
A1224114,797,1662067,69,,,POINT,313253,,Data8,Data6,,1,Data4,6362,,H,6001,,,m/s,,,,,Data6,Test Data 24,28
A984124,908,62568321,12,,,POINT,659438,,Data1,Data3,,,Data8,1678,,,9001,,,m/s,,,,six,Data4,Test Data 25,30
A5957970,276,80143977,111,,,POINT,716944,,Data8,Data1,CYCLE,,Data7,296,,,,,,m/s,,,,,Data6,Test Data 28,59
A2830747,724,20676972,15,,,POINT,850191,,Data1,Data1,,,Data8,5965,,H,9001,,,m/s,,,,three,Data1,Test Data 2,51
A1154887,858,57727156,219,,,POINT,822002,,Data9,Data5,,1,Data4,5394,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 56,94
A2351644,934,60653634,236,,,POINT,697377,,Data3,Data5,CYCLE,,Data9,5905,,H,6001,,,m/s,,,,two,Data5,Test Data 51,9
A4086878,286,14514271,51,,,POINT,77910,,Data7,Data8,CYCLE,1,Data6,7155,,,,,,m/s,,,,five,Data9,Test Data 81,45
A9875646,143,19456234,242,,,POINT,121988,,Data8,Data3,,1,Data7,4224,,,6001,,,m/s,,,,four,Data8,Test Data 19,45
A3102761,947,58981929,49,,,POINT,286914,,Data3,Data7,,,Data1,8423,,H,6001,,,m/s,,,,five,Data1,Test Data 86,57
A3764890,649,90670321,105,,,POINT,260602,,Data2,Data6,,,Data5,7268,,,UNSPECIFIED,,,m/s,,,,two,Data1,Test Data 67,2
A7132001,209,96330363,225,,,POINT,983189,,Data6,Data7,,1,Data9,5717,,H,6001,,,m/s,,,,one,Data8,Test Data 23,34
A4504111,140,26342738,96,,,POINT,824050,,Data5,Data5,,,Data6,3458,,,0,,,m/s,,,,,Data1,Test Data 60,88
A4754974,372,32755463,160,,,POINT,66098,,Data5,Data4,CYCLE,1,Data6,4415,,H,6001,,,m/s,,,,,Data1,Test Data 35,52
A9306612,821,22213527,155,,,POINT,508194,,Data4,Data6,CYCLE,,Data3,9458,,H,9001,,,m/s,,,,five,Data9,Test Data 23,27
A3783232,733,88630716,166,,,POINT,18425,,Data2,Data3,,,Data8,7127,,H,0,,,m/s,,,,five,Data8,Test Data 32,8
A8898371,775,18595013,131,,,POINT,678400,,Data3,Data5,,1,Data8,7378,,,6001,,,m/s,,,,,Data3,Test Data 73,19
A6198463,143,66946922,35,,,POINT,281919,,Data1,Data6,CYCLE,,Data3,7931,,H,,,,m/s,,,,,Data6,Test Data 64,31
A3771087,109,37723552,175,,,POINT,921791,,Data2,Data5,,1,Data4,2878,,H,0,,,m/s,,,,,Data9,Test Data 69,29
A854548,68,84916101,195,,,POINT,171687,,Data9,Data7,,,Data2,5564,,H,UNSPECIFIED,,,m/s,,,,three,Data7,Test Data 39,66
A3404083,801,98461471,125,,,POINT,497447,,Data2,Data8,,1,Data2,1226,,H,6001,,,m/s,,,,,Data4,Test Data 72,16
