ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A8338067,799,82228812,201,,,POINT,763645,,Data3,Data2,,1,Data4,4253,,H,,,,m/s,,,,seven,Data3,Test Data 36,49
A1548243,244,3107082,122,,,POINT,305092,,Data2,Data6,,,Data8,1487,,H,,,,m/s,,,,,Data6,Test Data 76,65
A4067824,299,5360201,136,,,POINT,119286,,Data8,Data4,CYCLE,,Data5,3632,,,,,,m/s,,,,three,Data8,Test Data 14,3
A497320,721,81925992,241,,,POINT,962376,,Data8,Data3,,1,Data9,1198,,,0,,,m/s,,,,seven,Data5,Test Data 61,22
A6150830,756,776339,125,,,POINT,281854,,Data1,Data8,,1,Data8,5517,,,,,,m/s,,,,six,Data4,Test Data 16,4
A8208292,992,25644049,47,,,POINT,402732,,Data9,Data8,CYCLE,,Data4,7152,,H,,,,m/s,,,,three,Data6,Test Data 0,73
A2009159,794,83724566,182,,,POINT,278774,,Data5,Data7,,,Data6,5005,,H,,,,m/s,,,,six,Data2,Test Data 72,63
A4097783,376,72877799,174,,,POINT,355927,,Data2,Data6,,1,Data4,7647,,H,9001,,,m/s,,,,zero,Data3,Test Data 45,79
A7940371,724,83210375,13,,,POINT,606158,,Data2,Data2,,1,Data2,7359,,H,,,,m/s,,,,seven,Data5,Test Data 6,95
A547919,465,90853071,43,,,POINT,763758,,Data2,Data7,,1,Data2,5175,,H,,,,m/s,,,,three,Data9,Test Data 4,3
A8540479,786,32413290,200,,,POINT,952196,,Data5,Data6,,1,Data2,4348,,,,,,m/s,,,,zero,Data5,Test Data 39,48
A3544027,843,13478273,179,,,POINT,481182,,Data4,Data9,,,Data2,4270,,H,,,,m/s,,,,five,Data4,Test Data 51,2
A1998527,736,66249829,70,,,POINT,513256,,Data5,Data8,CYCLE,1,Data6,3907,,,6001,,,m/s,,,,zero,Data5,Test Data 5,50
A9186058,646,76701545,233,,,POINT,266397,,Data8,Data7,,,Data2,5975,,,,,,m/s,,,,,Data4,Test Data 90,65
A690173,333,89430776,147,,,POINT,238776,,Data1,Data1,,1,Data1,8869,,,,,,m/s,,,,,Data9,Test Data 8,12
A2790762,228,56687456,92,,,POINT,269731,,Data8,Data9,,1,Data7,3065,,,9001,,,m/s,,,,two,Data6,Test Data 65,38
A4051700,227,73422684,225,,,POINT,696365,,Data7,Data9,,1,Data6,6952,,,,,,m/s,,,,three,Data5,Test Data 34,66
A3539395,338,69049593,230,,,POINT,452451,,Data3,Data3,,,Data6,9642,,,,,,m/s,,,,six,Data7,Test Data 58,45
