ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A5041646,749,20998370,168,,,POINT,765123,,Data8,Data1,CYCLE,1,Data2,4613,,H,9001,,,m/s,,,,seven,Data2,Test Data 0,6
A3894818,784,79157530,65,,,POINT,956508,,Data9,Data3,CYCLE,1,Data5,6807,,,,,,m/s,,,,,Data1,Test Data 86,23
A277696,754,23458436,114,,,POINT,849861,,Data8,Data2,CYCLE,1,Data3,8579,,,6001,,,m/s,,,,zero,Data5,Test Data 7,95
A9304531,924,40781303,131,,,POINT,487545,,Data4,Data1,CYCLE,1,Data7,6222,,H,,,,m/s,,,,six,Data3,Test Data 93,67
A7834113,442,76513140,72,,,POINT,985427,,Data2,Data5,CYCLE,,Data5,429,,,,,,m/s,,,,zero,Data9,Test Data 59,2
A3098985,867,16070050,104,,,POINT,502484,,Data2,Data1,,1,Data9,2045,,,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 42,82
A9130528,972,76884768,62,,,POINT,860966,,Data7,Data2,CYCLE,1,Data4,7946,,,,,,m/s,,,,,Data3,Test Data 47,63
A3628634,23,82315258,131,,,POINT,812614,,Data9,Data9,,1,Data4,2704,,H,6001,,,m/s,,,,,Data7,Test Data 3,17
A3420096,207,10310297,26,,,POINT,716193,,Data2,Data8,CYCLE,1,Data5,4118,,H,9001,,,m/s,,,,two,Data5,Test Data 86,90
A7516958,410,98341370,21,,,POINT,300248,,Data9,Data8,,,Data2,6191,,H,0,,,m/s,,,,four,Data4,Test Data 79,14
A291999,558,62767270,102,,,POINT,866266,,Data9,Data1,CYCLE,,Data1,8285,,,,,,m/s,,,,five,Data8,Test Data 3,64
A4264638,75,61179383,218,,,POINT,811701,,Data6,Data6,CYCLE,,Data1,7409,,H,9001,,,m/s,,,,four,Data3,Test Data 32,47
A2318667,24,59291984,239,,,POINT,184034,,Data6,Data1,,1,Data7,1054,,,6001,,,m/s,,,,five,Data8,Test Data 42,44
A2378913,359,76275836,53,,,POINT,872659,,Data7,Data5,,1,Data4,5078,,H,0,,,m/s,,,,one,Data4,Test Data 40,73
A8591073,237,91124871,1,,,POINT,447680,,Data6,Data4,CYCLE,1,Data9,6460,,,0,,,m/s,,,,,Data2,Test Data 53,58
A4262480,548,81312362,45,,,POINT,887631,,Data6,Data3,CYCLE,1,Data8,1084,,,UNSPECIFIED,,,m/s,,,,four,Data1,Test Data 88,8
A3447323,197,49481457,148,,,POINT,151526,,Data1,Data1,CYCLE,,Data7,2160,,H,,,,m/s,,,,,Data7,Test Data 50,46
A6409555,112,48020899,168,,,POINT,272600,,Data1,Data7,,,Data6,7491,,,9001,,,m/s,,,,,Data4,Test Data 1,45
A204446,41,24918424,239,,,POINT,577622,,Data7,Data6,CYCLE,,Data3,5331,,,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 72,83
