ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A6934129,602,20851716,143,,,POINT,571084,,Data1,Data2,,,Data2,1024,,,9001,,,m/s,,,,seven,Data7,Test Data 29,98
A2346340,116,28395140,142,,,POINT,898225,,Data6,Data4,,1,Data1,1696,,H,UNSPECIFIED,,,m/s,,,,two,Data2,Test Data 12,79
A564489,110,6832003,21,,,POINT,114151,,Data3,Data4,CYCLE,,Data7,5059,,,UNSPECIFIED,,,m/s,,,,seven,Data5,Test Data 75,58
A8261359,756,35971588,136,,,POINT,431663,,Data1,Data2,,1,Data4,4806,,H,,,,m/s,,,,,Data9,Test Data 34,33
A6591360,591,68440496,112,,,POINT,984262,,Data9,Data5,,,Data3,49,,H,UNSPECIFIED,,,m/s,,,,,Data2,Test Data 46,73
A9576521,622,3120565,241,,,POINT,521819,,Data8,Data1,CYCLE,1,Data8,8796,,H,0,,,m/s,,,,four,Data7,Test Data 42,60
A6121335,894,7428271,84,,,POINT,713972,,Data3,Data2,CYCLE,1,Data4,2894,,H,,,,m/s,,,,,Data1,Test Data 50,6
A3792399,754,63592057,226,,,POINT,715629,,Data4,Data6,,,Data1,9440,,H,6001,,,m/s,,,,two,Data2,Test Data 37,13
A5177163,929,52100205,79,,,POINT,202664,,Data8,Data2,CYCLE,,Data2,9466,,,UNSPECIFIED,,,m/s,,,,five,Data3,Test Data 46,92
A1769883,584,52374945,111,,,POINT,239972,,Data3,Data4,,,Data2,4002,,H,,,,m/s,,,,three,Data3,Test Data 63,26
A9126108,245,12394129,16,,,POINT,254932,,Data9,Data6,,1,Data3,1413,,H,6001,,,m/s,,,,six,Data5,Test Data 91,62
A2917831,161,96793760,4,,,POINT,953985,,Data4,Data9,,1,Data5,2125,,H,,,,m/s,,,,,Data2,Test Data 63,81
A3418446,35,61334062,161,,,POINT,526783,,Data9,Data1,CYCLE,,Data9,3265,,H,,,,m/s,,,,seven,Data8,Test Data 71,91
A3919153,925,70643430,58,,,POINT,452057,,Data5,Data9,,,Data7,1767,,H,,,,m/s,,,,one,Data3,Test Data 88,70
A8939778,641,45087402,171,,,POINT,166814,,Data9,Data9,,,Data3,8842,,,,,,m/s,,,,three,Data5,Test Data 94,90
A6757374,426,66657550,93,,,POINT,636862,,Data8,Data3,,1,Data3,3102,,H,UNSPECIFIED,,,m/s,,,,seven,Data9,Test Data 76,10
A3930915,696,86194295,202,,,POINT,592683,,Data4,Data8,,,Data7,1346,,H,0,,,m/s,,,,six,Data3,Test Data 54,86
A1966309,957,77781584,36,,,POINT,600282,,Data5,Data8,,1,Data7,5531,,,9001,,,m/s,,,,,Data8,Test Data 33,93
A3044183,21,21736620,160,,,POINT,732603,,Data6,Data2,CYCLE,,Data9,4553,,H,9001,,,m/s,,,,six,Data7,Test Data 37,29
A1424862,426,11890986,97,,,POINT,143032,,Data2,Data6,,1,Data8,7711,,H,0,,,m/s,,,,one,Data4,Test Data 63,83
A1696113,377,89445241,130,,,POINT,892437,,Data7,Data6,CYCLE,1,Data8,249,,,UNSPECIFIED,,,m/s,,,,two,Data2,Test Data 2,100
A1832477,655,45172641,204,,,POINT,765307,,Data3,Data6,CYCLE,1,Data5,3739,,H,0,,,m/s,,,,four,Data2,Test Data 71,87
A3935708,883,49558121,16,,,POINT,707091,,Data2,Data9,,1,Data9,9364,,,6001,,,m/s,,,,three,Data7,Test Data 82,7
A8739887,159,51537215,19,,,POINT,607732,,Data4,Data8,CYCLE,,Data5,4032,,,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 35,8
A3969824,300,53319941,236,,,POINT,263109,,Data7,Data9,,1,Data3,5792,,,6001,,,m/s,,,,,Data9,Test Data 20,78
A3911083,706,40453460,83,,,POINT,248112,,Data7,Data5,CYCLE,1,Data5,1688,,H,9001,,,m/s,,,,six,Data8,Test Data 2,20
A8922065,2,39292254,51,,,POINT,426432,,Data8,Data8,,1,Data8,5662,,,0,,,m/s,,,,,Data6,Test Data 29,100
A3040538,305,15691703,16,,,POINT,405278,,Data2,Data8,,,Data5,5190,,H,9001,,,m/s,,,,zero,Data4,Test Data 92,98
A4771436,965,98046091,248,,,POINT,729688,,Data8,Data1,,,Data1,1024,,H,,,,m/s,,,,two,Data3,Test Data 65,14
A3128102,863,14621818,151,,,POINT,993038,,Data9,Data4,,1,Data5,1074,,H,6001,,,m/s,,,,,Data3,Test Data 38,84
A8529065,839,73899202,57,,,POINT,932563,,Data9,Data7,,,Data3,2246,,H,0,,,m/s,,,,,Data6,Test Data 94,81
A8111037,506,66330139,41,,,POINT,476248,,Data4,Data5,,,Data5,4368,,H,0,,,m/s,,,,,Data5,Test Data 9,11
A306686,833,80298350,49,,,POINT,883891,,Data7,Data7,CYCLE,1,Data2,792,,H,9001,,,m/s,,,,,Data9,Test Data 95,62
A7701610,872,16828454,46,,,POINT,80364,,Data7,Data3,CYCLE,,Data3,2296,,H,UNSPECIFIED,,,m/s,,,,three,Data3,Test Data 2,72
A8328419,800,93684200,6,,,POINT,508422,,Data7,Data2,,,Data6,1538,,,9001,,,m/s,,,,one,Data9,Test Data 42,39
A3796114,734,71909316,222,,,POINT,414840,,Data9,Data5,CYCLE,,Data4,1805,,H,0,,,m/s,,,,six,Data8,Test Data 70,4
A6067777,262,50557955,168,,,POINT,311100,,Data5,Data1,,1,Data7,3034,,H,0,,,m/s,,,,five,Data3,Test Data 59,24
A1079207,979,53431975,93,,,POINT,894984,,Data7,Data6,CYCLE,,Data6,9190,,,,,,m/s,,,,,Data3,Test Data 62,28
A2709858,955,70397759,41,,,POINT,532427,,Data4,Data5,,,Data9,378,,,,,,m/s,,,,three,Data7,Test Data 49,43
A4331771,715,4029667,247,,,POINT,427008,,Data5,Data8,,,Data8,4497,,,,,,m/s,,,,,Data1,Test Data 72,75
