ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A8098357,419,24535065,17,,,POINT,238096,,Data6,Data7,,1,Data6,5792,,H,6001,,,m/s,,,,five,Data4,Test Data 73,4
A9141334,18,81492728,50,,,POINT,469080,,Data8,Data8,,,Data4,2765,,,,,,m/s,,,,,Data8,Test Data 56,99
A7363068,83,68908001,22,,,POINT,827496,,Data6,Data7,CYCLE,1,Data8,8118,,H,9001,,,m/s,,,,five,Data8,Test Data 23,90
A5370985,493,53271915,81,,,POINT,280733,,Data4,Data8,CYCLE,,Data5,4240,,H,,,,m/s,,,,,Data4,Test Data 72,34
A2723823,338,21155936,156,,,POINT,386768,,Data1,Data8,CYCLE,,Data4,4401,,,,,,m/s,,,,,Data6,Test Data 57,27
A874114,587,62735717,206,,,POINT,322569,,Data7,Data2,,1,Data5,1517,,,0,,,m/s,,,,five,Data7,Test Data 53,33
A2703154,652,59175299,144,,,POINT,251878,,Data3,Data8,,1,Data4,7819,,H,,,,m/s,,,,one,Data4,Test Data 24,76
A4676938,755,39728754,55,,,POINT,928297,,Data1,Data2,,1,Data9,4608,,H,0,,,m/s,,,,,Data8,Test Data 34,15
A5422810,850,64550114,245,,,POINT,935285,,Data1,Data9,,,Data8,871,,H,0,,,m/s,,,,,Data2,Test Data 35,92
A5992703,917,99564040,136,,,POINT,494975,,Data8,Data9,,,Data8,3689,,H,,,,m/s,,,,,Data1,Test Data 86,50
A1880953,481,67988167,168,,,POINT,674627,,Data8,Data1,CYCLE,,Data1,8724,,,,,,m/s,,,,seven,Data1,Test Data 35,38
A9773053,254,67476130,21,,,POINT,288486,,Data7,Data6,CYCLE,1,Data8,9276,,,UNSPECIFIED,,,m/s,,,,four,Data5,Test Data 5,81
A2617336,459,9978008,32,,,POINT,415517,,Data5,Data2,CYCLE,1,Data3,5358,,,9001,,,m/s,,,,three,Data8,Test Data 65,35
A9762721,146,40547152,138,,,POINT,763267,,Data7,Data3,CYCLE,1,Data2,293,,H,0,,,m/s,,,,four,Data9,Test Data 89,25
A6366143,165,16366278,68,,,POINT,928937,,Data5,Data3,CYCLE,1,Data7,4695,,H,9001,,,m/s,,,,four,Data1,Test Data 47,32
A6805034,619,51017596,233,,,POINT,546568,,Data3,Data5,,1,Data6,4623,,H,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 31,58
A1008337,296,7197046,11,,,POINT,296930,,Data7,Data3,,1,Data9,7699,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 31,1
A3243417,618,4602367,95,,,POINT,78748,,Data9,Data1,CYCLE,1,Data5,2212,,,9001,,,m/s,,,,three,Data6,Test Data 12,94
A9028255,478,40625870,15,,,POINT,268738,,Data5,Data9,CYCLE,1,Data5,1364,,,,,,m/s,,,,,Data2,Test Data 54,82
A1280780,745,92807614,229,,,POINT,212895,,Data8,Data3,,1,Data9,6198,,H,6001,,,m/s,,,,,Data1,Test Data 81,56
A3047826,507,45429992,53,,,POINT,5141,,Data8,Data3,,,Data8,781,,H,UNSPECIFIED,,,m/s,,,,five,Data3,Test Data 42,92
A282666,817,67814930,135,,,POINT,884806,,Data5,Data6,,,Data5,4911,,H,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 5,87
A9154061,404,31973122,69,,,POINT,694277,,Data9,Data6,,,Data5,3512,,H,,,,m/s,,,,five,Data6,Test Data 86,61
A1830697,350,19970775,22,,,POINT,477257,,Data7,Data7,,,Data1,8364,,H,,,,m/s,,,,,Data5,Test Data 45,43
A3974011,240,87191011,202,,,POINT,314918,,Data9,Data3,CYCLE,1,Data2,8559,,H,9001,,,m/s,,,,three,Data5,Test Data 82,9
A9355985,643,95911347,85,,,POINT,781108,,Data7,Data1,CYCLE,,Data7,7326,,,6001,,,m/s,,,,,Data9,Test Data 75,57
