ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4756102,800,79242203,193,,,POINT,360366,,Data5,Data3,,1,Data1,2748,,H,9001,,,m/s,,,,,Data6,Test Data 3,70
A2330665,979,76164421,178,,,POINT,999544,,Data9,Data1,,,Data4,1882,,,,,,m/s,,,,four,Data5,Test Data 77,27
A5842524,155,16055704,224,,,POINT,512466,,Data3,Data2,,1,Data8,8754,,H,UNSPECIFIED,,,m/s,,,,two,Data9,Test Data 79,29
A2385009,942,47912561,16,,,POINT,17215,,Data6,Data9,,,Data9,2761,,H,,,,m/s,,,,three,Data5,Test Data 19,16
A8980811,763,37961304,176,,,POINT,513637,,Data1,Data2,,,Data6,7168,,,,,,m/s,,,,,Data8,Test Data 96,9
A8341310,694,8583772,223,,,POINT,833817,,Data8,Data8,,1,Data9,9089,,H,,,,m/s,,,,,Data6,Test Data 85,36
A3821367,695,37537706,129,,,POINT,3957,,Data5,Data6,,1,Data6,1863,,,,,,m/s,,,,,Data1,Test Data 62,48
A6034322,15,2931340,222,,,POINT,990284,,Data5,Data5,CYCLE,1,Data5,7958,,H,UNSPECIFIED,,,m/s,,,,one,Data5,Test Data 92,56
A8078449,641,13427710,132,,,POINT,645820,,Data9,Data1,,,Data5,3133,,H,UNSPECIFIED,,,m/s,,,,four,Data3,Test Data 33,61
A2655635,26,57518841,69,,,POINT,104667,,Data3,Data4,,1,Data3,9484,,,,,,m/s,,,,seven,Data9,Test Data 50,53
A112008,653,35713286,225,,,POINT,594587,,Data6,Data6,CYCLE,,Data2,8297,,H,0,,,m/s,,,,,Data1,Test Data 4,87
A4032871,206,10181283,48,,,POINT,471571,,Data2,Data9,,,Data1,287,,H,,,,m/s,,,,,Data2,Test Data 16,86
A8015019,981,51042542,214,,,POINT,762772,,Data6,Data9,,,Data5,1399,,H,,,,m/s,,,,six,Data1,Test Data 51,79
A5843716,119,46869838,104,,,POINT,916505,,Data5,Data7,,,Data1,9206,,H,,,,m/s,,,,seven,Data3,Test Data 59,21
A7544535,25,43974857,143,,,POINT,619987,,Data5,Data8,,1,Data3,652,,,0,,,m/s,,,,five,Data5,Test Data 27,28
A9966704,936,22690447,225,,,POINT,896263,,Data3,Data3,CYCLE,,Data8,7186,,,0,,,m/s,,,,two,Data6,Test Data 16,51
A2753296,501,89390069,125,,,POINT,462887,,Data2,Data2,CYCLE,1,Data5,8555,,,,,,m/s,,,,four,Data8,Test Data 71,85
A3319229,526,1577962,69,,,POINT,48863,,Data2,Data1,,,Data5,150,,H,6001,,,m/s,,,,one,Data1,Test Data 87,78
A7854012,923,71061308,125,,,POINT,669097,,Data2,Data5,,1,Data3,5653,,,6001,,,m/s,,,,three,Data3,Test Data 71,2
A8426000,872,83301062,203,,,POINT,840015,,Data3,Data6,,,Data9,2035,,H,6001,,,m/s,,,,two,Data7,Test Data 94,29
A4925301,736,29616037,149,,,POINT,807145,,Data6,Data6,,1,Data4,1332,,H,,,,m/s,,,,seven,Data1,Test Data 14,59
A1100056,643,52667217,23,,,POINT,532359,,Data2,Data6,,,Data2,1376,,H,,,,m/s,,,,,Data8,Test Data 81,47
A4792968,55,73660586,220,,,POINT,825006,,Data1,Data1,CYCLE,1,Data3,9905,,,0,,,m/s,,,,two,Data1,Test Data 37,75
A306432,12,27837418,20,,,POINT,485432,,Data1,Data2,,1,Data9,2979,,,UNSPECIFIED,,,m/s,,,,six,Data8,Test Data 31,91
A6342690,553,20453400,21,,,POINT,12352,,Data8,Data5,,,Data2,2622,,,6001,,,m/s,,,,five,Data8,Test Data 54,82
A8750030,420,60354460,138,,,POINT,456622,,Data3,Data4,,1,Data4,9997,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 79,62
A6025853,55,83043036,190,,,POINT,569683,,Data4,Data1,CYCLE,,Data8,8207,,H,,,,m/s,,,,seven,Data9,Test Data 32,89
A8430426,946,91625191,37,,,POINT,215526,,Data5,Data9,CYCLE,,Data4,2566,,H,,,,m/s,,,,,Data2,Test Data 62,32
A1716730,517,13077839,163,,,POINT,979827,,Data5,Data5,CYCLE,1,Data3,2249,,H,,,,m/s,,,,seven,Data1,Test Data 9,81
A5968107,682,2513181,55,,,POINT,962116,,Data6,Data9,,,Data8,9511,,,6001,,,m/s,,,,three,Data9,Test Data 35,24
A8297651,505,14565555,91,,,POINT,107626,,Data3,Data2,,,Data2,2940,,,UNSPECIFIED,,,m/s,,,,,Data1,Test Data 45,10
A5420087,130,21302617,15,,,POINT,947252,,Data7,Data9,,,Data8,7877,,,,,,m/s,,,,three,Data6,Test Data 39,94
A1619394,802,44766131,240,,,POINT,463981,,Data5,Data5,,1,Data2,9481,,,UNSPECIFIED,,,m/s,,,,three,Data5,Test Data 37,66
A7981704,476,72659858,160,,,POINT,420135,,Data3,Data8,,,Data7,6412,,,,,,m/s,,,,,Data3,Test Data 68,78
A2314564,693,48760577,183,,,POINT,364316,,Data2,Data3,CYCLE,,Data1,7627,,,6001,,,m/s,,,,six,Data6,Test Data 9,91
A8983645,351,61673070,82,,,POINT,760292,,Data6,Data7,,,Data4,3649,,,0,,,m/s,,,,five,Data5,Test Data 97,95
A5612092,435,17940054,21,,,POINT,802529,,Data7,Data8,CYCLE,1,Data6,7123,,H,0,,,m/s,,,,zero,Data2,Test Data 3,49
A3052318,288,77125997,100,,,POINT,438168,,Data6,Data8,,1,Data1,1916,,H,6001,,,m/s,,,,seven,Data7,Test Data 59,13
A9621717,222,63062282,227,,,POINT,96226,,Data8,Data2,,,Data3,3145,,,9001,,,m/s,,,,four,Data4,Test Data 82,64
A4545418,654,62436720,203,,,POINT,18597,,Data1,Data1,,1,Data2,7018,,H,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 2,31
A6997717,401,29785695,228,,,POINT,305457,,Data3,Data8,,1,Data6,6532,,,0,,,m/s,,,,,Data5,Test Data 41,54
A2480168,131,77666612,244,,,POINT,870168,,Data9,Data8,,1,Data5,5305,,H,UNSPECIFIED,,,m/s,,,,zero,Data5,Test Data 56,57
A32161,983,2055566,133,,,POINT,536353,,Data4,Data2,,,Data7,5813,,H,,,,m/s,,,,four,Data6,Test Data 97,84
A4150194,965,8321652,77,,,POINT,992490,,Data8,Data2,,1,Data6,7415,,H,0,,,m/s,,,,,Data9,Test Data 48,14
A7728638,451,40817682,164,,,POINT,547477,,Data2,Data5,,,Data6,8893,,H,0,,,m/s,,,,zero,Data8,Test Data 55,40
A5971680,323,23063006,247,,,POINT,452121,,Data7,Data9,,,Data1,2331,,H,9001,,,m/s,,,,four,Data7,Test Data 11,15
A6359705,974,78928197,241,,,POINT,115772,,Data5,Data2,,1,Data3,5679,,,6001,,,m/s,,,,six,Data7,Test Data 6,44
A7880843,597,99287126,51,,,POINT,425691,,Data5,Data4,,1,Data7,4235,,H,0,,,m/s,,,,five,Data1,Test Data 69,48
A3910367,615,43324789,151,,,POINT,798086,,Data8,Data1,,,Data2,7503,,,,,,m/s,,,,,Data6,Test Data 52,42
A8441763,556,89272007,51,,,POINT,113103,,Data3,Data5,CYCLE,1,Data3,2950,,,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 81,20
A5065449,972,83702516,169,,,POINT,214272,,Data5,Data1,,1,Data2,7452,,,,,,m/s,,,,,Data8,Test Data 90,21
A9427645,472,50858574,72,,,POINT,800133,,Data5,Data3,CYCLE,,Data2,7627,,,,,,m/s,,,,seven,Data2,Test Data 23,9
A8824354,478,60337371,7,,,POINT,178292,,Data4,Data8,,1,Data3,8353,,H,6001,,,m/s,,,,six,Data6,Test Data 84,2
A8011690,999,71467525,179,,,POINT,818039,,Data7,Data5,,1,Data7,9485,,H,9001,,,m/s,,,,four,Data8,Test Data 62,12
A1796147,458,86030009,112,,,POINT,354615,,Data7,Data5,,1,Data3,3257,,,,,,m/s,,,,four,Data9,Test Data 73,7
A1456977,675,65986531,205,,,POINT,752092,,Data6,Data4,,,Data6,6361,,,,,,m/s,,,,four,Data1,Test Data 21,68
A8937853,868,42631897,73,,,POINT,240157,,Data7,Data2,,1,Data7,6924,,,0,,,m/s,,,,two,Data6,Test Data 80,6
A5131042,404,91050201,102,,,POINT,85912,,Data4,Data1,,,Data7,7734,,,,,,m/s,,,,seven,Data5,Test Data 37,18
A8448079,533,27927896,207,,,POINT,901742,,Data9,Data3,,,Data5,7008,,H,,,,m/s,,,,,Data9,Test Data 53,98
A9818956,292,32042310,116,,,POINT,319095,,Data1,Data7,,,Data5,5522,,,,,,m/s,,,,,Data5,Test Data 93,49
A4972991,12,58730578,54,,,POINT,797087,,Data3,Data2,,1,Data2,7129,,,0,,,m/s,,,,,Data3,Test Data 81,57
A9013734,881,15844565,62,,,POINT,311973,,Data1,Data3,CYCLE,1,Data8,5026,,,6001,,,m/s,,,,,Data8,Test Data 31,13
A5266708,171,4168287,126,,,POINT,478480,,Data3,Data7,,,Data4,1397,,,9001,,,m/s,,,,seven,Data2,Test Data 10,30
A4021597,380,13755797,206,,,POINT,513950,,Data2,Data6,CYCLE,1,Data7,5081,,,9001,,,m/s,,,,five,Data3,Test Data 73,9
A3031095,999,47337042,184,,,POINT,341669,,Data9,Data9,,,Data2,5044,,,UNSPECIFIED,,,m/s,,,,seven,Data9,Test Data 30,57
A7866887,616,32195060,22,,,POINT,82658,,Data9,Data2,,,Data9,6397,,,,,,m/s,,,,,Data6,Test Data 26,34
A9913842,83,87679095,133,,,POINT,528322,,Data4,Data5,,,Data8,7767,,,,,,m/s,,,,four,Data7,Test Data 76,60
A4782967,541,41569283,190,,,POINT,553224,,Data4,Data5,,,Data8,8435,,,9001,,,m/s,,,,three,Data2,Test Data 36,70
A8203050,806,12877015,74,,,POINT,265211,,Data8,Data2,,,Data3,2536,,,,,,m/s,,,,seven,Data4,Test Data 33,12
A9644351,996,68231280,248,,,POINT,99984,,Data9,Data2,CYCLE,,Data5,8232,,H,6001,,,m/s,,,,one,Data6,Test Data 65,81
A764667,786,55819019,13,,,POINT,431942,,Data8,Data1,,,Data3,1536,,,0,,,m/s,,,,six,Data7,Test Data 66,38
A1843297,518,89162134,10,,,POINT,839153,,Data1,Data6,CYCLE,1,Data4,5418,,,0,,,m/s,,,,four,Data3,Test Data 37,12
A2472197,241,53462244,15,,,POINT,475763,,Data1,Data1,CYCLE,,Data1,8618,,H,6001,,,m/s,,,,six,Data7,Test Data 31,96
