ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4191216,758,72639658,56,,,POINT,643689,,Data1,Data1,,,Data1,6169,,H,6001,,,m/s,,,,,Data3,Test Data 33,5
A5666684,276,65078756,35,,,POINT,320956,,Data7,Data6,,,Data7,8363,,H,,,,m/s,,,,,Data7,Test Data 43,78
A4303406,425,40459872,157,,,POINT,568324,,Data9,Data5,CYCLE,1,Data7,1909,,H,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 29,89
A1898009,896,22145670,40,,,POINT,212763,,Data5,Data5,CYCLE,1,Data3,2569,,H,9001,,,m/s,,,,seven,Data1,Test Data 69,27
A1135758,869,26105972,185,,,POINT,422688,,Data2,Data5,,1,Data7,7579,,,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 0,55
A68941,737,99131350,220,,,POINT,282463,,Data7,Data9,,,Data6,3256,,H,,,,m/s,,,,,Data1,Test Data 39,16
A9222622,568,46287652,246,,,POINT,612262,,Data7,Data5,,1,Data9,8215,,H,9001,,,m/s,,,,one,Data1,Test Data 31,2
A3490399,5,11328657,37,,,POINT,707769,,Data3,Data4,,1,Data4,6824,,H,9001,,,m/s,,,,four,Data9,Test Data 75,91
A7364070,186,27093691,183,,,POINT,770249,,Data4,Data8,,1,Data7,1741,,,,,,m/s,,,,three,Data1,Test Data 83,93
A5264041,46,27062437,181,,,POINT,375075,,Data4,Data6,CYCLE,,Data4,2429,,,,,,m/s,,,,one,Data8,Test Data 11,4
A2520936,411,58092799,25,,,POINT,936443,,Data9,Data7,,1,Data6,7912,,H,9001,,,m/s,,,,four,Data1,Test Data 60,67
A7718245,427,61113746,168,,,POINT,397661,,Data9,Data6,,1,Data9,4037,,,,,,m/s,,,,six,Data6,Test Data 44,82
A9983137,807,55694623,69,,,POINT,681493,,Data1,Data9,,,Data3,7453,,,0,,,m/s,,,,seven,Data1,Test Data 71,15
A4399252,548,96249813,94,,,POINT,54452,,Data3,Data3,CYCLE,1,Data9,9527,,,0,,,m/s,,,,five,Data2,Test Data 15,64
A8567828,510,48941047,16,,,POINT,223745,,Data7,Data1,,1,Data2,1120,,,0,,,m/s,,,,zero,Data7,Test Data 35,68
A9140513,738,63521073,148,,,POINT,167790,,Data1,Data5,CYCLE,1,Data9,843,,H,,,,m/s,,,,seven,Data6,Test Data 98,6
A4195877,839,94996810,190,,,POINT,986918,,Data5,Data6,CYCLE,,Data8,6788,,H,9001,,,m/s,,,,one,Data4,Test Data 47,50
A3112738,52,55216402,33,,,POINT,970195,,Data4,Data9,CYCLE,1,Data6,9403,,,,,,m/s,,,,zero,Data5,Test Data 49,10
A9705921,933,39526275,7,,,POINT,504183,,Data4,Data1,,1,Data5,8794,,H,,,,m/s,,,,,Data9,Test Data 70,94
A2020512,902,56811815,209,,,POINT,457164,,Data4,Data6,,,Data5,5423,,H,,,,m/s,,,,,Data1,Test Data 19,58
A6144689,729,13003994,47,,,POINT,39698,,Data3,Data3,CYCLE,,Data1,8892,,H,6001,,,m/s,,,,two,Data6,Test Data 29,15
A7339643,524,52456165,103,,,POINT,70320,,Data2,Data6,,1,Data2,769,,H,,,,m/s,,,,one,Data2,Test Data 91,31
A5740273,478,18742720,248,,,POINT,545895,,Data8,Data1,,1,Data8,6816,,H,,,,m/s,,,,five,Data6,Test Data 85,50
A1340760,611,47021663,103,,,POINT,80612,,Data4,Data9,,,Data2,7990,,H,0,,,m/s,,,,four,Data6,Test Data 95,88
A1072200,668,11913668,94,,,POINT,882253,,Data6,Data7,,,Data8,96,,,9001,,,m/s,,,,zero,Data1,Test Data 74,87
A7067814,192,99932794,223,,,POINT,330747,,Data8,Data1,,,Data5,3956,,,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 72,72
A3864608,931,5335708,11,,,POINT,605311,,Data9,Data1,,1,Data4,8054,,,,,,m/s,,,,seven,Data6,Test Data 75,22
A4959911,530,1513803,221,,,POINT,816956,,Data8,Data5,,,Data1,9757,,H,6001,,,m/s,,,,two,Data5,Test Data 52,25
A9479298,840,1487462,209,,,POINT,824825,,Data9,Data1,,1,Data4,9230,,H,,,,m/s,,,,,Data2,Test Data 13,86
