ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A1657813,953,40286492,184,,,POINT,44125,,Data6,Data6,CYCLE,,Data4,7457,,H,UNSPECIFIED,,,m/s,,,,six,Data8,Test Data 62,96
A7893060,671,40912091,249,,,POINT,283997,,Data8,Data6,CYCLE,1,Data3,8076,,,UNSPECIFIED,,,m/s,,,,six,Data2,Test Data 82,48
A2518592,396,18145398,26,,,POINT,425101,,Data2,Data4,,,Data9,4504,,H,,,,m/s,,,,,Data1,Test Data 28,72
A8989066,683,25576853,89,,,POINT,2007,,Data9,Data9,,,Data2,2548,,,UNSPECIFIED,,,m/s,,,,seven,Data3,Test Data 65,25
A8891251,2,65383205,249,,,POINT,322025,,Data1,Data2,,,Data1,3963,,,6001,,,m/s,,,,two,Data7,Test Data 5,30
A2290437,33,63968206,147,,,POINT,187617,,Data7,Data3,CYCLE,1,Data1,1288,,H,9001,,,m/s,,,,seven,Data2,Test Data 62,18
A6714502,516,46502340,218,,,POINT,370572,,Data8,Data2,,,Data1,750,,H,9001,,,m/s,,,,zero,Data6,Test Data 29,6
A6521401,149,57885462,188,,,POINT,760314,,Data4,Data3,CYCLE,,Data2,3735,,H,9001,,,m/s,,,,,Data1,Test Data 97,12
A1017749,865,35538997,140,,,POINT,12488,,Data6,Data9,,1,Data5,7006,,H,,,,m/s,,,,two,Data5,Test Data 34,65
A8639383,915,27766916,196,,,POINT,754331,,Data3,Data6,,,Data2,2264,,,,,,m/s,,,,one,Data9,Test Data 30,36
A4635258,866,76253579,169,,,POINT,952980,,Data9,Data4,,,Data9,4115,,H,,,,m/s,,,,four,Data4,Test Data 94,22
A8135920,120,67663860,202,,,POINT,168489,,Data4,Data8,CYCLE,,Data1,2826,,,9001,,,m/s,,,,,Data2,Test Data 63,6
A1987721,470,29850718,168,,,POINT,773121,,Data7,Data7,,1,Data4,2543,,,9001,,,m/s,,,,six,Data2,Test Data 80,58
A7004748,482,15180412,54,,,POINT,755651,,Data8,Data2,,1,Data3,5102,,H,,,,m/s,,,,four,Data3,Test Data 23,90
A7194719,394,74102162,223,,,POINT,605439,,Data6,Data1,CYCLE,,Data4,8211,,,UNSPECIFIED,,,m/s,,,,two,Data9,Test Data 94,51
A4041280,282,27506269,218,,,POINT,76907,,Data7,Data4,CYCLE,,Data4,8559,,,,,,m/s,,,,four,Data9,Test Data 47,49
A7526770,597,15522572,179,,,POINT,729075,,Data4,Data7,,,Data7,100,,,,,,m/s,,,,five,Data5,Test Data 28,92
A870284,414,79978632,56,,,POINT,530138,,Data2,Data4,,,Data8,5592,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 28,56
A9132142,653,45412070,47,,,POINT,859758,,Data9,Data7,,1,Data3,7590,,,,,,m/s,,,,,Data3,Test Data 29,78
A6191645,540,40842426,157,,,POINT,329168,,Data7,Data7,CYCLE,,Data8,7761,,,6001,,,m/s,,,,four,Data1,Test Data 1,32
A5394989,528,27542415,13,,,POINT,516695,,Data8,Data9,CYCLE,,Data3,5001,,H,UNSPECIFIED,,,m/s,,,,five,Data6,Test Data 78,90
A790316,467,73233683,163,,,POINT,372783,,Data7,Data9,,,Data4,6883,,,9001,,,m/s,,,,zero,Data5,Test Data 6,60
A9347189,750,81629607,3,,,POINT,428722,,Data8,Data3,,1,Data6,1072,,H,6001,,,m/s,,,,five,Data3,Test Data 92,68
A7393510,749,41848726,53,,,POINT,73112,,Data9,Data2,,,Data3,7981,,H,,,,m/s,,,,,Data3,Test Data 64,76
A4805686,707,53317790,135,,,POINT,578476,,Data3,Data6,CYCLE,,Data8,4815,,,,,,m/s,,,,,Data7,Test Data 3,66
A642557,985,64316728,88,,,POINT,440039,,Data1,Data5,,,Data1,2331,,H,,,,m/s,,,,,Data1,Test Data 44,32
A7516904,579,14858303,142,,,POINT,480372,,Data5,Data9,,1,Data4,8874,,H,UNSPECIFIED,,,m/s,,,,,Data7,Test Data 24,83
A996876,732,87602402,33,,,POINT,509772,,Data5,Data9,,,Data1,1179,,,9001,,,m/s,,,,seven,Data3,Test Data 43,15
A4715575,741,45499375,72,,,POINT,854492,,Data8,Data2,CYCLE,,Data4,3139,,,0,,,m/s,,,,zero,Data8,Test Data 83,78
A5471670,207,74395849,106,,,POINT,847867,,Data8,Data8,,,Data3,5374,,,6001,,,m/s,,,,,Data6,Test Data 80,2
A190430,41,77384804,123,,,POINT,586177,,Data7,Data7,CYCLE,1,Data7,5424,,,9001,,,m/s,,,,four,Data8,Test Data 54,53
