ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A7311942,8,15616130,16,,,POINT,490098,,Data9,Data4,,1,Data1,8033,,,9001,,,m/s,,,,six,Data3,Test Data 20,51
A4492604,681,14734423,180,,,POINT,29778,,Data8,Data4,CYCLE,,Data8,4668,,,6001,,,m/s,,,,six,Data1,Test Data 98,65
A1529502,463,18556207,35,,,POINT,900915,,Data9,Data1,CYCLE,1,Data5,8495,,H,0,,,m/s,,,,,Data4,Test Data 29,74
A9173656,167,67814559,243,,,POINT,833931,,Data9,Data5,,1,Data3,9988,,,,,,m/s,,,,two,Data1,Test Data 93,12
A8283186,552,62630537,42,,,POINT,977537,,Data8,Data2,,1,Data6,2820,,,6001,,,m/s,,,,,Data7,Test Data 79,63
A8701484,454,29394024,217,,,POINT,614466,,Data9,Data8,,,Data6,8793,,,0,,,m/s,,,,zero,Data5,Test Data 57,86
A6980036,811,14784572,203,,,POINT,220696,,Data9,Data3,CYCLE,,Data4,9528,,,,,,m/s,,,,one,Data5,Test Data 12,55
A823614,553,65167378,249,,,POINT,721231,,Data8,Data6,CYCLE,,Data4,7170,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 92,24
A2003848,428,11354862,160,,,POINT,256485,,Data9,Data2,,,Data7,3034,,H,0,,,m/s,,,,,Data3,Test Data 23,60
A469074,436,65018849,28,,,POINT,477480,,Data6,Data8,,,Data9,7044,,H,6001,,,m/s,,,,two,Data2,Test Data 25,71
A6906331,722,47283111,218,,,POINT,525109,,Data8,Data2,CYCLE,1,Data8,5001,,,0,,,m/s,,,,four,Data5,Test Data 25,85
A5929050,155,29027898,162,,,POINT,663349,,Data4,Data5,,1,Data4,2292,,H,UNSPECIFIED,,,m/s,,,,three,Data5,Test Data 53,100
A5256696,629,3554237,150,,,POINT,242807,,Data6,Data9,,,Data6,2039,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 5,46
A1788466,992,26444025,106,,,POINT,904758,,Data3,Data8,CYCLE,,Data9,7578,,H,9001,,,m/s,,,,four,Data7,Test Data 49,81
A5393723,588,84836868,152,,,POINT,963543,,Data6,Data2,CYCLE,,Data9,1594,,,6001,,,m/s,,,,,Data3,Test Data 35,38
A9311406,675,71123950,38,,,POINT,108483,,Data3,Data1,,1,Data5,4018,,,UNSPECIFIED,,,m/s,,,,four,Data2,Test Data 96,43
A7779643,692,43230352,199,,,POINT,607346,,Data9,Data6,,1,Data3,3514,,,0,,,m/s,,,,,Data8,Test Data 80,3
A9520423,763,9824980,160,,,POINT,923542,,Data7,Data6,,1,Data4,5739,,,,,,m/s,,,,,Data9,Test Data 95,41
A8941132,588,89988885,97,,,POINT,749220,,Data5,Data1,,,Data8,6466,,,,,,m/s,,,,zero,Data6,Test Data 43,17
A4681229,850,78652335,230,,,POINT,459443,,Data6,Data2,CYCLE,,Data3,4731,,,0,,,m/s,,,,,Data1,Test Data 28,87
A1827093,796,71307670,167,,,POINT,194656,,Data4,Data3,,,Data9,4552,,H,9001,,,m/s,,,,four,Data1,Test Data 49,54
A2734219,151,56986093,23,,,POINT,7652,,Data1,Data2,,,Data3,4915,,,,,,m/s,,,,two,Data9,Test Data 1,81
A2152137,117,21455399,72,,,POINT,722139,,Data6,Data4,CYCLE,,Data5,4346,,,,,,m/s,,,,,Data4,Test Data 59,9
A8580763,748,54164660,103,,,POINT,230720,,Data7,Data2,,1,Data5,5605,,,UNSPECIFIED,,,m/s,,,,one,Data5,Test Data 51,39
A5523309,684,30108544,219,,,POINT,222233,,Data4,Data6,CYCLE,,Data6,4533,,,,,,m/s,,,,,Data3,Test Data 4,37
A3589470,223,83569227,234,,,POINT,229257,,Data4,Data9,,1,Data7,2568,,,6001,,,m/s,,,,three,Data4,Test Data 88,46
A533938,811,99729518,55,,,POINT,259005,,Data9,Data6,,1,Data3,3268,,,9001,,,m/s,,,,two,Data8,Test Data 60,53
A8110587,825,78808674,84,,,POINT,262558,,Data1,Data7,,,Data6,7656,,,9001,,,m/s,,,,zero,Data2,Test Data 91,83
A5907939,694,18058237,22,,,POINT,295889,,Data3,Data6,,,Data6,9959,,,,,,m/s,,,,,Data4,Test Data 7,6
A9171121,777,78944582,142,,,POINT,619860,,Data9,Data3,,,Data3,9595,,,,,,m/s,,,,,Data4,Test Data 97,7
A5840959,313,54651797,238,,,POINT,475608,,Data5,Data4,,1,Data7,536,,,9001,,,m/s,,,,five,Data3,Test Data 14,95
A3890744,136,35235809,175,,,POINT,401894,,Data2,Data9,,,Data2,4696,,,0,,,m/s,,,,one,Data5,Test Data 7,11
A3892944,533,4433481,101,,,POINT,573847,,Data5,Data5,,,Data4,1156,,H,,,,m/s,,,,,Data7,Test Data 26,96
A6895812,287,49795902,35,,,POINT,119229,,Data2,Data3,,1,Data9,4957,,,,,,m/s,,,,,Data3,Test Data 80,12
A2609041,988,54372707,150,,,POINT,50879,,Data8,Data7,,1,Data5,4523,,H,UNSPECIFIED,,,m/s,,,,one,Data7,Test Data 37,39
A7473826,748,91947201,86,,,POINT,166635,,Data4,Data9,CYCLE,1,Data6,1343,,H,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 15,46
A9814470,510,83779524,128,,,POINT,361901,,Data3,Data5,,,Data3,3562,,H,9001,,,m/s,,,,seven,Data5,Test Data 84,1
A5976102,449,16140867,153,,,POINT,202925,,Data1,Data4,,1,Data5,6689,,H,6001,,,m/s,,,,,Data7,Test Data 86,15
A3972896,934,18188754,7,,,POINT,580177,,Data3,Data1,,,Data2,8756,,H,,,,m/s,,,,three,Data6,Test Data 78,33
A5144076,690,17401545,102,,,POINT,926555,,Data1,Data1,CYCLE,1,Data5,8618,,H,0,,,m/s,,,,,Data7,Test Data 52,74
A3076452,65,42156880,20,,,POINT,214636,,Data1,Data2,,,Data6,8399,,,,,,m/s,,,,,Data6,Test Data 64,77
A4060826,504,2706875,21,,,POINT,190884,,Data6,Data9,,,Data1,9162,,,,,,m/s,,,,two,Data6,Test Data 12,3
A6266269,250,37909367,123,,,POINT,530924,,Data7,Data7,,,Data1,4912,,H,,,,m/s,,,,,Data2,Test Data 49,70
A1552047,95,26201384,188,,,POINT,848543,,Data4,Data6,,,Data1,4345,,,,,,m/s,,,,five,Data6,Test Data 4,8
A1052678,739,11079976,88,,,POINT,747193,,Data4,Data8,,,Data9,7674,,H,,,,m/s,,,,one,Data4,Test Data 51,97
A2917737,837,12065423,153,,,POINT,586970,,Data2,Data3,,,Data8,9951,,,UNSPECIFIED,,,m/s,,,,four,Data9,Test Data 22,73
A1534661,908,40866563,45,,,POINT,534728,,Data6,Data6,,,Data1,1312,,H,UNSPECIFIED,,,m/s,,,,,Data5,Test Data 4,38
A5016522,20,42840155,235,,,POINT,8832,,Data2,Data1,,1,Data1,5465,,H,0,,,m/s,,,,seven,Data9,Test Data 15,14
A2097142,510,79817700,50,,,POINT,321421,,Data3,Data3,,1,Data5,6790,,,0,,,m/s,,,,,Data5,Test Data 85,48
A9968142,978,52810991,182,,,POINT,946789,,Data9,Data4,,1,Data6,9867,,,,,,m/s,,,,zero,Data1,Test Data 42,73
A125796,374,71173402,178,,,POINT,586153,,Data8,Data3,,,Data4,1572,,H,0,,,m/s,,,,,Data8,Test Data 30,29
A7379864,396,43610431,249,,,POINT,498690,,Data4,Data9,,1,Data2,5327,,,0,,,m/s,,,,,Data3,Test Data 86,1
A4274156,858,71181302,49,,,POINT,717286,,Data6,Data4,CYCLE,1,Data6,75,,,0,,,m/s,,,,zero,Data4,Test Data 53,75
A8073452,608,79517506,215,,,POINT,930698,,Data9,Data4,,1,Data8,6140,,,,,,m/s,,,,three,Data1,Test Data 81,19
A8574204,712,36946947,97,,,POINT,801333,,Data2,Data2,CYCLE,1,Data8,2858,,H,,,,m/s,,,,seven,Data1,Test Data 30,96
A8862151,327,93995093,14,,,POINT,788498,,Data6,Data9,,1,Data4,8539,,H,,,,m/s,,,,three,Data3,Test Data 85,42
A7861507,334,74267150,191,,,POINT,498957,,Data9,Data1,,1,Data1,8618,,H,,,,m/s,,,,two,Data5,Test Data 78,68
A3582637,720,66371935,151,,,POINT,798197,,Data5,Data9,,1,Data3,3619,,,,,,m/s,,,,two,Data3,Test Data 10,69
A6336571,964,74365053,146,,,POINT,72618,,Data8,Data4,,,Data8,4391,,H,9001,,,m/s,,,,three,Data4,Test Data 57,74
A8730080,793,96502782,32,,,POINT,299610,,Data2,Data8,,,Data5,3450,,H,UNSPECIFIED,,,m/s,,,,seven,Data1,Test Data 83,5
A5640642,781,98257661,123,,,POINT,645056,,Data6,Data5,,1,Data1,283,,H,,,,m/s,,,,,Data6,Test Data 10,52
A7722180,968,38004809,48,,,POINT,856193,,Data7,Data6,,,Data9,1480,,H,0,,,m/s,,,,zero,Data9,Test Data 35,29
A4832124,955,57932168,165,,,POINT,549281,,Data5,Data6,,1,Data9,7018,,H,6001,,,m/s,,,,two,Data2,Test Data 53,84
A3462262,207,62528099,108,,,POINT,187029,,Data3,Data3,,1,Data5,771,,,UNSPECIFIED,,,m/s,,,,two,Data6,Test Data 0,68
A8107744,961,48644734,226,,,POINT,683722,,Data9,Data9,CYCLE,,Data7,379,,H,9001,,,m/s,,,,three,Data3,Test Data 40,97
A5687627,158,79366878,25,,,POINT,580241,,Data1,Data8,,,Data3,5292,,,,,,m/s,,,,three,Data2,Test Data 30,34
A5357270,939,71313718,238,,,POINT,8985,,Data1,Data2,,1,Data2,5279,,,0,,,m/s,,,,two,Data9,Test Data 42,26
A1036901,682,86327835,4,,,POINT,588741,,Data7,Data9,,1,Data8,1356,,H,,,,m/s,,,,,Data3,Test Data 49,7
A7604253,138,84486126,138,,,POINT,65882,,Data6,Data6,CYCLE,1,Data2,6254,,,,,,m/s,,,,,Data9,Test Data 41,6
A9663216,355,32246751,115,,,POINT,774017,,Data6,Data9,,1,Data5,1794,,,6001,,,m/s,,,,six,Data6,Test Data 22,68
A5108697,972,1275906,145,,,POINT,173413,,Data9,Data2,,,Data8,9730,,,9001,,,m/s,,,,five,Data6,Test Data 58,77
A4821457,411,35590769,116,,,POINT,652215,,Data8,Data3,,1,Data3,9020,,,UNSPECIFIED,,,m/s,,,,six,Data3,Test Data 35,3
A2061224,968,84639701,15,,,POINT,576113,,Data7,Data3,CYCLE,,Data2,588,,H,0,,,m/s,,,,five,Data5,Test Data 0,96
A8041292,273,12123665,231,,,POINT,696505,,Data8,Data9,CYCLE,1,Data5,8736,,H,6001,,,m/s,,,,four,Data9,Test Data 32,39
A1677891,118,94193990,78,,,POINT,206067,,Data6,Data2,,1,Data9,514,,,,,,m/s,,,,five,Data6,Test Data 70,93
A2425390,197,44355882,52,,,POINT,230295,,Data4,Data4,,,Data9,4922,,,,,,m/s,,,,six,Data2,Test Data 1,41
