ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A9084103,69,74213646,89,,,POINT,636508,,Data7,Data6,,1,Data7,4501,,H,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 90,94
A5767811,196,92781416,20,,,POINT,631501,,Data6,Data6,,1,Data9,1883,,H,6001,,,m/s,,,,zero,Data7,Test Data 71,80
A5367461,788,68359825,135,,,POINT,288353,,Data1,Data4,CYCLE,,Data2,1363,,H,,,,m/s,,,,,Data9,Test Data 26,74
A4339847,434,13716719,17,,,POINT,899515,,Data6,Data4,,,Data5,8786,,H,9001,,,m/s,,,,six,Data4,Test Data 88,46
A9872904,626,60408563,177,,,POINT,381284,,Data5,Data3,,,Data8,8058,,H,,,,m/s,,,,two,Data4,Test Data 58,99
A57447,259,83513390,101,,,POINT,347150,,Data9,Data1,,,Data4,8401,,H,9001,,,m/s,,,,three,Data4,Test Data 85,39
A2060882,942,69150398,245,,,POINT,573765,,Data9,Data6,,,Data5,1227,,,6001,,,m/s,,,,six,Data8,Test Data 21,85
A7797954,978,17850810,194,,,POINT,649625,,Data3,Data5,,,Data4,2824,,H,9001,,,m/s,,,,one,Data8,Test Data 2,3
A7975102,57,55205130,37,,,POINT,659235,,Data1,Data4,CYCLE,1,Data3,3525,,,9001,,,m/s,,,,five,Data3,Test Data 44,63
A7468381,179,73188918,144,,,POINT,160683,,Data9,Data7,CYCLE,,Data6,1321,,,0,,,m/s,,,,three,Data1,Test Data 96,42
A3194722,568,29098481,236,,,POINT,723019,,Data7,Data9,CYCLE,,Data7,6274,,,6001,,,m/s,,,,four,Data2,Test Data 6,65
A4048754,93,57657483,118,,,POINT,894763,,Data9,Data9,,,Data3,6318,,,6001,,,m/s,,,,seven,Data5,Test Data 74,15
A2013108,36,49840537,215,,,POINT,503946,,Data5,Data2,,1,Data9,618,,H,9001,,,m/s,,,,,Data4,Test Data 21,44
A6849456,811,22018363,64,,,POINT,958216,,Data7,Data9,,1,Data2,8244,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 76,59
A5628663,382,55902584,67,,,POINT,257431,,Data1,Data3,,1,Data9,1990,,,UNSPECIFIED,,,m/s,,,,,Data6,Test Data 98,8
A1374186,805,75046571,70,,,POINT,649094,,Data6,Data5,,,Data6,6017,,H,6001,,,m/s,,,,,Data3,Test Data 41,72
A1404481,783,28784367,35,,,POINT,747950,,Data2,Data2,,,Data2,8735,,H,,,,m/s,,,,six,Data6,Test Data 95,19
A7707667,141,53311271,215,,,POINT,789073,,Data6,Data5,,1,Data6,3889,,,6001,,,m/s,,,,,Data5,Test Data 47,56
