ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A4258550,575,55518813,191,,,POINT,861332,,Data9,Data4,,1,Data9,9893,,H,0,,,m/s,,,,,Data4,Test Data 40,7
A2939351,329,20256089,104,,,POINT,805711,,Data6,Data7,,1,Data2,1297,,,9001,,,m/s,,,,four,Data6,Test Data 89,81
A7938539,640,7571483,139,,,POINT,658662,,Data7,Data2,CYCLE,,Data3,7500,,,9001,,,m/s,,,,,Data3,Test Data 57,9
A9588852,472,89406621,230,,,POINT,514905,,Data5,Data1,,,Data9,2403,,,9001,,,m/s,,,,,Data3,Test Data 15,23
A4197257,161,23202232,85,,,POINT,173867,,Data6,Data4,,1,Data2,5039,,,,,,m/s,,,,zero,Data8,Test Data 48,15
A195396,230,28705180,193,,,POINT,496565,,Data6,Data2,CYCLE,1,Data8,7626,,,6001,,,m/s,,,,four,Data7,Test Data 65,37
A671921,20,75980248,78,,,POINT,641155,,Data1,Data7,,1,Data1,1650,,,UNSPECIFIED,,,m/s,,,,six,Data7,Test Data 64,89
A3374774,842,69410160,34,,,POINT,798080,,Data2,Data8,,,Data8,7668,,H,9001,,,m/s,,,,,Data5,Test Data 61,57
A2069303,998,5271473,33,,,POINT,772111,,Data2,Data7,,,Data8,6832,,H,,,,m/s,,,,,Data7,Test Data 6,56
A9065068,682,52612504,101,,,POINT,993243,,Data6,Data7,,1,Data1,459,,,,,,m/s,,,,seven,Data2,Test Data 40,93
A7084474,358,72574135,29,,,POINT,580988,,Data1,Data6,CYCLE,1,Data7,8575,,H,0,,,m/s,,,,six,Data6,Test Data 31,99
A3771759,533,97470508,220,,,POINT,142418,,Data7,Data9,,,Data3,903,,H,,,,m/s,,,,,Data7,Test Data 14,38
A6284561,173,93973775,88,,,POINT,964378,,Data1,Data3,,,Data7,8723,,,0,,,m/s,,,,,Data2,Test Data 26,73
A9380484,989,80190629,30,,,POINT,846948,,Data7,Data7,,1,Data6,3281,,H,0,,,m/s,,,,,Data4,Test Data 37,94
A7892165,15,47221100,226,,,POINT,746298,,Data6,Data3,,,Data7,3421,,H,0,,,m/s,,,,six,Data5,Test Data 73,43
A1452648,523,81112248,221,,,POINT,505186,,Data2,Data2,,1,Data4,9525,,H,,,,m/s,,,,two,Data8,Test Data 59,10
A9288257,15,40579703,223,,,POINT,339642,,Data9,Data6,CYCLE,,Data9,7486,,H,0,,,m/s,,,,three,Data5,Test Data 4,88
A5686656,620,44502515,51,,,POINT,751407,,Data3,Data3,CYCLE,,Data4,9082,,,,,,m/s,,,,,Data9,Test Data 70,21
A9257882,368,33881385,142,,,POINT,847747,,Data9,Data8,,,Data8,2074,,,,,,m/s,,,,seven,Data8,Test Data 88,5
A2989176,888,95896518,4,,,POINT,336056,,Data3,Data8,,,Data8,3323,,H,9001,,,m/s,,,,six,Data9,Test Data 64,52
A7461694,263,26326098,100,,,POINT,712763,,Data6,Data9,CYCLE,1,Data3,1405,,H,UNSPECIFIED,,,m/s,,,,two,Data3,Test Data 86,91
A4351711,347,9718464,119,,,POINT,233323,,Data2,Data4,,1,Data3,8179,,,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 65,46
A6218985,886,43503745,38,,,POINT,821388,,Data2,Data4,,1,Data9,6194,,H,UNSPECIFIED,,,m/s,,,,three,Data3,Test Data 86,75
A8044820,725,46992528,68,,,POINT,683151,,Data9,Data6,,1,Data3,5510,,,UNSPECIFIED,,,m/s,,,,,Data4,Test Data 87,8
A7753681,659,47779441,222,,,POINT,522396,,Data4,Data2,CYCLE,,Data8,2629,,H,,,,m/s,,,,,Data8,Test Data 45,49
A7033433,979,42586246,182,,,POINT,999699,,Data5,Data4,,1,Data2,1908,,,0,,,m/s,,,,six,Data2,Test Data 60,32
A5886595,247,44226628,243,,,POINT,803392,,Data5,Data8,,,Data3,5123,,,,,,m/s,,,,,Data1,Test Data 23,5
A2618381,848,51780622,176,,,POINT,65025,,Data6,Data6,CYCLE,,Data5,1631,,H,,,,m/s,,,,six,Data6,Test Data 33,19
A9457889,233,77743370,178,,,POINT,76595,,Data9,Data5,,1,Data2,825,,H,,,,m/s,,,,,Data2,Test Data 46,20
A1110086,445,34083918,185,,,POINT,15629,,Data3,Data6,,1,Data3,3610,,,9001,,,m/s,,,,six,Data4,Test Data 68,60
A3380519,354,98056924,220,,,POINT,782617,,Data9,Data6,,,Data1,9394,,H,0,,,m/s,,,,zero,Data7,Test Data 17,30
A698336,308,16702632,155,,,POINT,377617,,Data6,Data3,,1,Data1,3519,,,,,,m/s,,,,six,Data4,Test Data 55,11
A4921801,547,56121120,39,,,POINT,145818,,Data9,Data2,,1,Data4,249,,,,,,m/s,,,,,Data3,Test Data 97,90
A4774962,13,52522468,42,,,POINT,206059,,Data8,Data3,,1,Data8,913,,H,0,,,m/s,,,,six,Data2,Test Data 3,11
A4332426,458,99250306,171,,,POINT,920763,,Data3,Data7,,,Data8,8329,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 90,98
A1906365,879,17340157,136,,,POINT,328179,,Data6,Data2,,1,Data4,3413,,,0,,,m/s,,,,,Data3,Test Data 56,53
A1759589,235,45502332,25,,,POINT,861945,,Data1,Data5,CYCLE,,Data7,8355,,H,6001,,,m/s,,,,three,Data2,Test Data 74,93
A1227177,799,78495040,131,,,POINT,965006,,Data7,Data6,,1,Data4,6116,,H,0,,,m/s,,,,two,Data6,Test Data 34,78
A7429193,482,85533404,214,,,POINT,91017,,Data1,Data8,,,Data6,6901,,H,6001,,,m/s,,,,three,Data3,Test Data 7,80
A8794186,966,14968685,239,,,POINT,690546,,Data1,Data3,,1,Data3,3959,,H,0,,,m/s,,,,three,Data5,Test Data 91,40
A374512,919,39459174,9,,,POINT,445241,,Data6,Data7,,1,Data5,7661,,H,UNSPECIFIED,,,m/s,,,,two,Data8,Test Data 59,60
A5151691,405,69521005,9,,,POINT,535132,,Data6,Data6,,,Data3,2552,,H,0,,,m/s,,,,,Data3,Test Data 37,94
A9264106,994,71738944,120,,,POINT,949635,,Data3,Data2,CYCLE,1,Data2,7554,,,6001,,,m/s,,,,,Data3,Test Data 72,7
A8152307,291,89950292,42,,,POINT,674409,,Data1,Data8,CYCLE,1,Data8,157,,H,6001,,,m/s,,,,,Data7,Test Data 23,38
A278108,501,14405489,34,,,POINT,630557,,Data6,Data8,,1,Data1,4565,,,0,,,m/s,,,,seven,Data9,Test Data 96,73
A9084161,678,7222827,109,,,POINT,559208,,Data3,Data2,,1,Data9,9112,,H,,,,m/s,,,,five,Data1,Test Data 2,67
A7330530,192,52871518,180,,,POINT,476993,,Data1,Data1,CYCLE,1,Data5,8835,,H,,,,m/s,,,,three,Data7,Test Data 91,99
A3153607,535,75559161,202,,,POINT,136996,,Data2,Data4,CYCLE,1,Data9,7426,,,6001,,,m/s,,,,six,Data2,Test Data 77,39
A1660940,879,78690040,16,,,POINT,61021,,Data4,Data7,,,Data6,616,,H,6001,,,m/s,,,,three,Data4,Test Data 14,82
A6073243,847,93707777,65,,,POINT,958709,,Data9,Data5,CYCLE,,Data2,8206,,H,,,,m/s,,,,six,Data9,Test Data 71,10
A1909412,560,90640431,2,,,POINT,177987,,Data5,Data4,CYCLE,1,Data9,5524,,,,,,m/s,,,,,Data8,Test Data 88,98
A4486618,48,30802771,29,,,POINT,22787,,Data2,Data3,,1,Data9,6011,,H,0,,,m/s,,,,seven,Data4,Test Data 91,19
A8600905,616,67777879,115,,,POINT,580555,,Data7,Data8,,1,Data3,8104,,H,,,,m/s,,,,three,Data4,Test Data 5,18
A3640729,790,39904870,122,,,POINT,50271,,Data4,Data4,,,Data6,2628,,,,,,m/s,,,,six,Data1,Test Data 21,17
A7031656,325,3891248,183,,,POINT,871560,,Data1,Data7,CYCLE,1,Data2,6587,,,0,,,m/s,,,,two,Data5,Test Data 5,24
A5670130,843,38421970,169,,,POINT,914912,,Data4,Data3,,1,Data5,9411,,H,9001,,,m/s,,,,,Data1,Test Data 24,38
A9835409,861,49897254,18,,,POINT,18978,,Data1,Data2,,,Data8,1770,,H,UNSPECIFIED,,,m/s,,,,,Data9,Test Data 82,56
A913749,122,60621874,214,,,POINT,840373,,Data2,Data4,,1,Data2,762,,,6001,,,m/s,,,,seven,Data6,Test Data 43,8
A9476241,116,57798605,145,,,POINT,455387,,Data1,Data7,CYCLE,,Data2,9809,,,9001,,,m/s,,,,,Data6,Test Data 81,14
A6290355,58,64820457,241,,,POINT,812824,,Data8,Data3,,1,Data2,4902,,H,,,,m/s,,,,four,Data9,Test Data 25,39
A6818020,492,86151004,27,,,POINT,412426,,Data8,Data1,CYCLE,,Data7,9734,,H,9001,,,m/s,,,,six,Data8,Test Data 11,12
A1253656,220,76325816,184,,,POINT,512170,,Data8,Data3,,,Data2,5595,,,0,,,m/s,,,,two,Data3,Test Data 27,23
A7605805,599,73398394,101,,,POINT,917730,,Data9,Data3,,1,Data3,4405,,,6001,,,m/s,,,,four,Data1,Test Data 96,44
A1350005,264,37383230,79,,,POINT,382185,,Data5,Data2,CYCLE,,Data3,2546,,H,9001,,,m/s,,,,seven,Data8,Test Data 78,67
A3731431,984,74608580,115,,,POINT,12654,,Data8,Data1,,1,Data7,9703,,,,,,m/s,,,,four,Data4,Test Data 19,27
A2217353,592,61910559,64,,,POINT,664825,,Data2,Data1,,,Data8,9591,,,,,,m/s,,,,five,Data7,Test Data 27,80
A4161547,119,85390598,154,,,POINT,530618,,Data2,Data4,,1,Data8,5619,,H,6001,,,m/s,,,,seven,Data4,Test Data 52,16
A8557059,191,29207759,14,,,POINT,71305,,Data2,Data2,,,Data9,5338,,H,0,,,m/s,,,,two,Data1,Test Data 38,25
A4366615,259,47444782,247,,,POINT,618554,,Data4,Data8,,1,Data1,1980,,H,UNSPECIFIED,,,m/s,,,,two,Data3,Test Data 28,89
A2290308,852,44074895,196,,,POINT,572654,,Data6,Data6,,1,Data4,5495,,H,UNSPECIFIED,,,m/s,,,,five,Data1,Test Data 18,67
A3907752,81,57755408,32,,,POINT,45643,,Data9,Data5,CYCLE,,Data1,647,,,0,,,m/s,,,,,Data9,Test Data 54,16
