ID,RefID,alias,Catogory,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Param11,Param12,Param13,Hour,Minute,Param14,Param15,Param16,Param17,Param18,Data,Comments,Subject Number,Check
A1425082,911,42554956,242,,,POINT,547354,,Data2,Data6,,,Data2,2284,,,6001,,,m/s,,,,two,Data5,Test Data 20,60
A5895109,621,31971768,155,,,POINT,101753,,Data7,Data9,CYCLE,,Data5,9459,,,9001,,,m/s,,,,four,Data4,Test Data 51,5
A1439014,442,21105729,93,,,POINT,233732,,Data7,Data6,,1,Data1,1719,,H,,,,m/s,,,,zero,Data8,Test Data 77,53
A7389445,272,9974249,98,,,POINT,715327,,Data2,Data2,,1,Data5,9797,,,,,,m/s,,,,,Data9,Test Data 63,46
A4571545,926,39662188,205,,,POINT,658831,,Data9,Data4,,1,Data1,9014,,,0,,,m/s,,,,zero,Data1,Test Data 36,66
A8290058,201,26338479,60,,,POINT,669900,,Data3,Data4,,1,Data7,3386,,H,0,,,m/s,,,,four,Data2,Test Data 53,87
A829801,95,53359044,50,,,POINT,119143,,Data7,Data6,CYCLE,,Data5,8751,,H,9001,,,m/s,,,,one,Data1,Test Data 90,43
A4048703,720,62834305,99,,,POINT,635772,,Data3,Data2,,,Data8,2633,,,UNSPECIFIED,,,m/s,,,,,Data8,Test Data 7,22
A4748421,823,36494679,49,,,POINT,152058,,Data3,Data4,,,Data8,2362,,H,0,,,m/s,,,,four,Data4,Test Data 89,56
A2922853,263,80331778,122,,,POINT,124468,,Data9,Data9,CYCLE,1,Data9,7906,,,,,,m/s,,,,,Data5,Test Data 54,22
A9328940,788,61126799,75,,,POINT,214128,,Data4,Data7,CYCLE,1,Data9,6235,,H,,,,m/s,,,,,Data7,Test Data 54,83
A7737129,183,88443405,91,,,POINT,998614,,Data2,Data7,,1,Data3,8334,,H,,,,m/s,,,,,Data2,Test Data 97,14
A9410839,204,23422722,228,,,POINT,928970,,Data1,Data3,,1,Data2,7181,,,0,,,m/s,,,,one,Data1,Test Data 10,13
A2169150,601,68488758,93,,,POINT,651013,,Data8,Data9,CYCLE,1,Data9,9784,,H,6001,,,m/s,,,,five,Data9,Test Data 67,19
A6855978,975,45814726,110,,,POINT,232795,,Data9,Data2,,1,Data5,7377,,,UNSPECIFIED,,,m/s,,,,five,Data3,Test Data 77,52
A5127601,322,57225388,94,,,POINT,871303,,Data2,Data9,,,Data6,3354,,H,9001,,,m/s,,,,,Data4,Test Data 68,2
A1571785,890,91810436,47,,,POINT,369272,,Data1,Data4,,,Data3,6693,,,,,,m/s,,,,zero,Data3,Test Data 19,31
A3991330,859,62705838,48,,,POINT,197085,,Data1,Data6,CYCLE,,Data6,1012,,,0,,,m/s,,,,,Data2,Test Data 21,37
A6862344,395,87152908,11,,,POINT,936705,,Data2,Data3,CYCLE,,Data3,8980,,H,UNSPECIFIED,,,m/s,,,,seven,Data5,Test Data 79,33
A3319516,517,48318287,149,,,POINT,639485,,Data8,Data2,,1,Data4,4592,,,6001,,,m/s,,,,seven,Data3,Test Data 46,90
A506605,717,2145667,238,,,POINT,771383,,Data6,Data5,CYCLE,,Data9,3847,,H,9001,,,m/s,,,,seven,Data6,Test Data 75,44
A5459285,685,3165470,206,,,POINT,68731,,Data9,Data6,,1,Data3,2732,,,6001,,,m/s,,,,three,Data4,Test Data 13,86
A4740209,769,62265224,86,,,POINT,797184,,Data9,Data8,,1,Data3,1316,,H,0,,,m/s,,,,zero,Data9,Test Data 7,25
A6930292,41,95450732,14,,,POINT,633985,,Data3,Data4,,,Data4,577,,H,,,,m/s,,,,,Data7,Test Data 20,20
A6729374,126,43312469,105,,,POINT,185178,,Data3,Data3,,,Data2,5609,,H,0,,,m/s,,,,five,Data4,Test Data 4,74
A5773448,181,81927166,26,,,POINT,308982,,Data3,Data3,,,Data5,1562,,,,,,m/s,,,,,Data9,Test Data 2,93
A9894989,791,31859511,174,,,POINT,613708,,Data9,Data1,,,Data8,1918,,H,6001,,,m/s,,,,,Data2,Test Data 42,19
A8049049,180,64009285,221,,,POINT,33824,,Data7,Data4,CYCLE,1,Data3,5069,,H,UNSPECIFIED,,,m/s,,,,,Data3,Test Data 75,98
A3029770,199,85132861,48,,,POINT,175451,,Data7,Data8,CYCLE,1,Data8,9548,,,0,,,m/s,,,,one,Data8,Test Data 41,47
A5909961,200,20224799,202,,,POINT,386706,,Data5,Data3,,1,Data4,5078,,,,,,m/s,,,,,Data6,Test Data 10,41
A2866564,290,79778622,215,,,POINT,97243,,Data4,Data3,,1,Data1,1912,,,,,,m/s,,,,seven,Data1,Test Data 79,68
A9941462,893,26407617,84,,,POINT,147047,,Data8,Data6,,1,Data9,4345,,,0,,,m/s,,,,one,Data1,Test Data 21,61
A1426054,163,15330445,111,,,POINT,394645,,Data8,Data8,,1,Data7,8981,,,,,,m/s,,,,zero,Data9,Test Data 69,64
A2089600,344,48214157,24,,,POINT,899831,,Data1,Data1,,,Data9,9733,,H,,,,m/s,,,,zero,Data9,Test Data 34,65
A231473,597,41538533,223,,,POINT,570313,,Data3,Data5,,,Data4,6431,,H,0,,,m/s,,,,,Data4,Test Data 69,4
A9450852,86,61114097,114,,,POINT,868576,,Data7,Data8,CYCLE,1,Data1,3278,,,0,,,m/s,,,,,Data6,Test Data 42,10
A9516981,264,3718191,185,,,POINT,686654,,Data5,Data2,CYCLE,,Data2,7470,,H,0,,,m/s,,,,,Data8,Test Data 29,38
A9301985,836,27260854,113,,,POINT,348976,,Data9,Data6,,1,Data6,3934,,,UNSPECIFIED,,,m/s,,,,zero,Data5,Test Data 63,1
A5958214,697,85682194,181,,,POINT,725792,,Data4,Data9,,1,Data9,3186,,H,,,,m/s,,,,zero,Data1,Test Data 72,75
A237272,938,42894948,146,,,POINT,222458,,Data7,Data1,CYCLE,,Data3,9150,,,,,,m/s,,,,six,Data6,Test Data 51,92
A2451947,902,16110527,241,,,POINT,398653,,Data7,Data4,,,Data8,2324,,,6001,,,m/s,,,,four,Data4,Test Data 89,68
A6900024,796,31876411,207,,,POINT,511944,,Data7,Data9,CYCLE,1,Data5,7103,,,,,,m/s,,,,two,Data3,Test Data 39,39
A5839772,204,19450030,71,,,POINT,261390,,Data3,Data6,,1,Data6,1194,,,,,,m/s,,,,two,Data2,Test Data 90,73
A5850688,783,94358848,90,,,POINT,355176,,Data6,Data7,,1,Data1,6585,,H,,,,m/s,,,,three,Data2,Test Data 86,55
A4583665,374,29873096,11,,,POINT,184553,,Data7,Data4,,,Data4,2548,,,6001,,,m/s,,,,six,Data8,Test Data 26,22
A7397995,892,17961670,153,,,POINT,381644,,Data5,Data1,,1,Data9,6275,,H,,,,m/s,,,,,Data1,Test Data 35,10
A1914176,484,99076995,43,,,POINT,388170,,Data2,Data6,CYCLE,1,Data5,8288,,,,,,m/s,,,,three,Data7,Test Data 75,49
A9629685,51,22333597,132,,,POINT,870243,,Data6,Data5,,1,Data2,1529,,H,6001,,,m/s,,,,three,Data8,Test Data 25,26
A8983027,549,80615678,112,,,POINT,211203,,Data4,Data9,CYCLE,1,Data8,5009,,H,,,,m/s,,,,one,Data2,Test Data 56,88
A6124102,638,96427984,36,,,POINT,289626,,Data7,Data7,,1,Data3,893,,H,6001,,,m/s,,,,zero,Data7,Test Data 44,48
A8405241,403,12651690,66,,,POINT,758825,,Data5,Data7,,,Data3,2195,,,UNSPECIFIED,,,m/s,,,,one,Data1,Test Data 73,77
A585827,225,54711149,48,,,POINT,189271,,Data3,Data7,,,Data4,4016,,,,,,m/s,,,,,Data5,Test Data 49,58
A2800560,977,42135162,159,,,POINT,733062,,Data9,Data6,CYCLE,1,Data1,275,,H,9001,,,m/s,,,,,Data5,Test Data 77,15
